epoch,total_loss,data_loss,pde_loss,tv_loss,l1_data_loss,sparse_eql_loss
0,0.5351142762672334,0.5351142762672334,0.0,0.0,0.0,0.0
1,0.030199428665496054,0.030199428665496054,0.0,0.0,0.0,0.0
2,0.009853119230163949,0.009853119230163949,0.0,0.0,0.0,0.0
3,0.006876247314115365,0.006876247314115365,0.0,0.0,0.0,0.0
4,0.005979426146026642,0.005979426146026642,0.0,0.0,0.0,0.0
5,0.005571773748785731,0.005571773748785731,0.0,0.0,0.0,0.0
6,0.005335990413432083,0.005335990413432083,0.0,0.0,0.0,0.0
7,0.005163282592086092,0.005163282592086092,0.0,0.0,0.0,0.0
8,0.005065962934630021,0.005065962934630021,0.0,0.0,0.0,0.0
9,0.0049534134034599575,0.0049534134034599575,0.0,0.0,0.0,0.0
10,0.0048627246222976185,0.0048627246222976185,0.0,0.0,0.0,0.0
11,0.004811063297979888,0.004811063297979888,0.0,0.0,0.0,0.0
12,0.004759995983765712,0.004759995983765712,0.0,0.0,0.0,0.0
13,0.004706041806096595,0.004706041806096595,0.0,0.0,0.0,0.0
14,0.004662033517859758,0.004662033517859758,0.0,0.0,0.0,0.0
15,0.004610087046222318,0.004610087046222318,0.0,0.0,0.0,0.0
16,0.004595866929444056,0.004595866929444056,0.0,0.0,0.0,0.0
17,0.004513051198233688,0.004513051198233688,0.0,0.0,0.0,0.0
18,0.0044614809033061776,0.0044614809033061776,0.0,0.0,0.0,0.0
19,0.004485145525356371,0.004485145525356371,0.0,0.0,0.0,0.0
20,0.004432274956285717,0.004432274956285717,0.0,0.0,0.0,0.0
21,0.004388534504595021,0.004388534504595021,0.0,0.0,0.0,0.0
22,0.0043364114734152,0.0043364114734152,0.0,0.0,0.0,0.0
23,0.0042866745017587195,0.0042866745017587195,0.0,0.0,0.0,0.0
24,0.004228424824153383,0.004228424824153383,0.0,0.0,0.0,0.0
25,0.004196952987787506,0.004196952987787506,0.0,0.0,0.0,0.0
26,0.004230183412483524,0.004230183412483524,0.0,0.0,0.0,0.0
27,0.004188731220358658,0.004188731220358658,0.0,0.0,0.0,0.0
28,0.004160083220562055,0.004160083220562055,0.0,0.0,0.0,0.0
29,0.0041186561630595295,0.0041186561630595295,0.0,0.0,0.0,0.0
30,0.004085951447782535,0.004085951447782535,0.0,0.0,0.0,0.0
31,0.004076503161784439,0.004076503161784439,0.0,0.0,0.0,0.0
32,0.004107792887629734,0.004107792887629734,0.0,0.0,0.0,0.0
33,0.004062506447856625,0.004062506447856625,0.0,0.0,0.0,0.0
34,0.0040626446975188125,0.0040626446975188125,0.0,0.0,0.0,0.0
35,0.004028555789282398,0.004028555789282398,0.0,0.0,0.0,0.0
36,0.004011692094897467,0.004011692094897467,0.0,0.0,0.0,0.0
37,0.003982987070071792,0.003982987070071792,0.0,0.0,0.0,0.0
38,0.003987288989481472,0.003987288989481472,0.0,0.0,0.0,0.0
39,0.0039293054742590774,0.0039293054742590774,0.0,0.0,0.0,0.0
40,0.0038902065421025905,0.0038902065421025905,0.0,0.0,0.0,0.0
41,0.0038102942977159744,0.0038102942977159744,0.0,0.0,0.0,0.0
42,0.003688133576707471,0.003688133576707471,0.0,0.0,0.0,0.0
43,0.0035490067564837987,0.0035490067564837987,0.0,0.0,0.0,0.0
44,0.003447698824669397,0.003447698824669397,0.0,0.0,0.0,0.0
45,0.0033244162590967286,0.0033244162590967286,0.0,0.0,0.0,0.0
46,0.0032843389023568424,0.0032843389023568424,0.0,0.0,0.0,0.0
47,0.0033013038041572722,0.0033013038041572722,0.0,0.0,0.0,0.0
48,0.0032719164118466394,0.0032719164118466394,0.0,0.0,0.0,0.0
49,0.003223695396815264,0.003223695396815264,0.0,0.0,0.0,0.0
50,0.0032474419124247063,0.0032474419124247063,0.0,0.0,0.0,0.0
51,0.0032478789355428446,0.0032478789355428446,0.0,0.0,0.0,0.0
52,0.0032378096052164598,0.0032378096052164598,0.0,0.0,0.0,0.0
53,0.003224190025191222,0.003224190025191222,0.0,0.0,0.0,0.0
54,0.00325320016164037,0.00325320016164037,0.0,0.0,0.0,0.0
55,0.0032557206309681373,0.0032557206309681373,0.0,0.0,0.0,0.0
56,0.0032476850800097937,0.0032476850800097937,0.0,0.0,0.0,0.0
57,0.0031670761324228748,0.0031670761324228748,0.0,0.0,0.0,0.0
58,0.0032080642893792147,0.0032080642893792147,0.0,0.0,0.0,0.0
59,0.0032249912878291476,0.0032249912878291476,0.0,0.0,0.0,0.0
60,0.003165142610669136,0.003165142610669136,0.0,0.0,0.0,0.0
61,0.003165967141588529,0.003165967141588529,0.0,0.0,0.0,0.0
62,0.0031797451425402885,0.0031797451425402885,0.0,0.0,0.0,0.0
63,0.003194809913457859,0.003194809913457859,0.0,0.0,0.0,0.0
64,0.0031495924211210674,0.0031495924211210674,0.0,0.0,0.0,0.0
65,0.0031198387566421714,0.0031198387566421714,0.0,0.0,0.0,0.0
66,0.0031407394387301,0.0031407394387301,0.0,0.0,0.0,0.0
67,0.003133027548236506,0.003133027548236506,0.0,0.0,0.0,0.0
68,0.0031650064158297722,0.0031650064158297722,0.0,0.0,0.0,0.0
69,0.0031270865639228197,0.0031270865639228197,0.0,0.0,0.0,0.0
70,0.003166273239970444,0.003166273239970444,0.0,0.0,0.0,0.0
71,0.0031071205490401815,0.0031071205490401815,0.0,0.0,0.0,0.0
72,0.003157616707511128,0.003157616707511128,0.0,0.0,0.0,0.0
73,0.003121969508125432,0.003121969508125432,0.0,0.0,0.0,0.0
74,0.0031362734735012054,0.0031362734735012054,0.0,0.0,0.0,0.0
75,0.003080219082120392,0.003080219082120392,0.0,0.0,0.0,0.0
76,0.0030665487856678074,0.0030665487856678074,0.0,0.0,0.0,0.0
77,0.003035142511454603,0.003035142511454603,0.0,0.0,0.0,0.0
78,0.003022475375069512,0.003022475375069512,0.0,0.0,0.0,0.0
79,0.0030388804189565165,0.0030388804189565165,0.0,0.0,0.0,0.0
80,0.0030438566269973912,0.0030438566269973912,0.0,0.0,0.0,0.0
81,0.003018760909548118,0.003018760909548118,0.0,0.0,0.0,0.0
82,0.0030035051177181894,0.0030035051177181894,0.0,0.0,0.0,0.0
83,0.0030142190267464946,0.0030142190267464946,0.0,0.0,0.0,0.0
84,0.00297077615109701,0.00297077615109701,0.0,0.0,0.0,0.0
85,0.002942117008691033,0.002942117008691033,0.0,0.0,0.0,0.0
86,0.002915929936404739,0.002915929936404739,0.0,0.0,0.0,0.0
87,0.0028941508545170702,0.0028941508545170702,0.0,0.0,0.0,0.0
88,0.002903953194618225,0.002903953194618225,0.0,0.0,0.0,0.0
89,0.002852508184751348,0.002852508184751348,0.0,0.0,0.0,0.0
90,0.0028571633341175225,0.0028571633341175225,0.0,0.0,0.0,0.0
91,0.0028360646498936507,0.0028360646498936507,0.0,0.0,0.0,0.0
92,0.0028306495339151415,0.0028306495339151415,0.0,0.0,0.0,0.0
93,0.002779642319572823,0.002779642319572823,0.0,0.0,0.0,0.0
94,0.00278748008644297,0.00278748008644297,0.0,0.0,0.0,0.0
95,0.002795631638801997,0.002795631638801997,0.0,0.0,0.0,0.0
96,0.002788948460615107,0.002788948460615107,0.0,0.0,0.0,0.0
97,0.002763687207969645,0.002763687207969645,0.0,0.0,0.0,0.0
98,0.0028036145109032826,0.0028036145109032826,0.0,0.0,0.0,0.0
99,0.002786024259255519,0.002786024259255519,0.0,0.0,0.0,0.0
100,0.0028138344050458973,0.0028138344050458973,0.0,0.0,0.0,0.0
101,0.002761600043861166,0.002761600043861166,0.0,0.0,0.0,0.0
102,0.0027508169250001035,0.0027508169250001035,0.0,0.0,0.0,0.0
103,0.002775971581863742,0.002775971581863742,0.0,0.0,0.0,0.0
104,0.0027289859699233185,0.0027289859699233185,0.0,0.0,0.0,0.0
105,0.0027237930409018955,0.0027237930409018955,0.0,0.0,0.0,0.0
106,0.002731460401610959,0.002731460401610959,0.0,0.0,0.0,0.0
107,0.0027016097650168435,0.0027016097650168435,0.0,0.0,0.0,0.0
108,0.0026687473199138094,0.0026687473199138094,0.0,0.0,0.0,0.0
109,0.0026683590877505524,0.0026683590877505524,0.0,0.0,0.0,0.0
110,0.0026820961326833757,0.0026820961326833757,0.0,0.0,0.0,0.0
111,0.0026110271065835915,0.0026110271065835915,0.0,0.0,0.0,0.0
112,0.002563991654102528,0.002563991654102528,0.0,0.0,0.0,0.0
113,0.0025562879422472585,0.0025562879422472585,0.0,0.0,0.0,0.0
114,0.002525775430960551,0.002525775430960551,0.0,0.0,0.0,0.0
115,0.0025155911451235176,0.0025155911451235176,0.0,0.0,0.0,0.0
116,0.00250911752560309,0.00250911752560309,0.0,0.0,0.0,0.0
117,0.0025094406945364816,0.0025094406945364816,0.0,0.0,0.0,0.0
118,0.0025129737849864694,0.0025129737849864694,0.0,0.0,0.0,0.0
119,0.0024865761451009247,0.0024865761451009247,0.0,0.0,0.0,0.0
120,0.0025014623755677825,0.0025014623755677825,0.0,0.0,0.0,0.0
121,0.002478999636387305,0.002478999636387305,0.0,0.0,0.0,0.0
122,0.0024942501544183682,0.0024942501544183682,0.0,0.0,0.0,0.0
123,0.0024690767491443288,0.0024690767491443288,0.0,0.0,0.0,0.0
124,0.0024667556530662943,0.0024667556530662943,0.0,0.0,0.0,0.0
125,0.0024847667257759777,0.0024847667257759777,0.0,0.0,0.0,0.0
126,0.0024604235391413407,0.0024604235391413407,0.0,0.0,0.0,0.0
127,0.002500995228599225,0.002500995228599225,0.0,0.0,0.0,0.0
128,0.0024744977634991445,0.0024744977634991445,0.0,0.0,0.0,0.0
129,0.0024346676913814414,0.0024346676913814414,0.0,0.0,0.0,0.0
130,0.0024257703344263727,0.0024257703344263727,0.0,0.0,0.0,0.0
131,0.0024635964405855964,0.0024635964405855964,0.0,0.0,0.0,0.0
132,0.002448820436949886,0.002448820436949886,0.0,0.0,0.0,0.0
133,0.0024500409370317817,0.0024500409370317817,0.0,0.0,0.0,0.0
134,0.0024067229436089597,0.0024067229436089597,0.0,0.0,0.0,0.0
135,0.002450728275266195,0.002450728275266195,0.0,0.0,0.0,0.0
136,0.0024460297713558826,0.0024460297713558826,0.0,0.0,0.0,0.0
137,0.0024450881857543236,0.0024450881857543236,0.0,0.0,0.0,0.0
138,0.002429411458295016,0.002429411458295016,0.0,0.0,0.0,0.0
139,0.002435995934767619,0.002435995934767619,0.0,0.0,0.0,0.0
140,0.002452868112688145,0.002452868112688145,0.0,0.0,0.0,0.0
141,0.0024161256576282165,0.0024161256576282165,0.0,0.0,0.0,0.0
142,0.002424392457460127,0.002424392457460127,0.0,0.0,0.0,0.0
143,0.0023889117024188476,0.0023889117024188476,0.0,0.0,0.0,0.0
144,0.002410103651946263,0.002410103651946263,0.0,0.0,0.0,0.0
145,0.00243078838176434,0.00243078838176434,0.0,0.0,0.0,0.0
146,0.0024061358555973996,0.0024061358555973996,0.0,0.0,0.0,0.0
147,0.0024133847124638065,0.0024133847124638065,0.0,0.0,0.0,0.0
148,0.002379261190071702,0.002379261190071702,0.0,0.0,0.0,0.0
149,0.0024036229144604434,0.0024036229144604434,0.0,0.0,0.0,0.0
150,0.0024422105301969816,0.0024422105301969816,0.0,0.0,0.0,0.0
151,0.0024222354774200727,0.0024222354774200727,0.0,0.0,0.0,0.0
152,0.0023947311380493734,0.0023947311380493734,0.0,0.0,0.0,0.0
153,0.002383842236465878,0.002383842236465878,0.0,0.0,0.0,0.0
154,0.00240505623098995,0.00240505623098995,0.0,0.0,0.0,0.0
155,0.00238364285952042,0.00238364285952042,0.0,0.0,0.0,0.0
156,0.0023693465553815403,0.0023693465553815403,0.0,0.0,0.0,0.0
157,0.0024050150218138857,0.0024050150218138857,0.0,0.0,0.0,0.0
158,0.002377288042759848,0.002377288042759848,0.0,0.0,0.0,0.0
159,0.0023866576818926703,0.0023866576818926703,0.0,0.0,0.0,0.0
160,0.0023965705370914843,0.0023965705370914843,0.0,0.0,0.0,0.0
161,0.002356079111378344,0.002356079111378344,0.0,0.0,0.0,0.0
162,0.0023988180143374297,0.0023988180143374297,0.0,0.0,0.0,0.0
163,0.0023523166919836684,0.0023523166919836684,0.0,0.0,0.0,0.0
164,0.0023577316028494683,0.0023577316028494683,0.0,0.0,0.0,0.0
165,0.00236601169250669,0.00236601169250669,0.0,0.0,0.0,0.0
166,0.002340502685882033,0.002340502685882033,0.0,0.0,0.0,0.0
167,0.0023534598516389018,0.0023534598516389018,0.0,0.0,0.0,0.0
168,0.0023625920201459575,0.0023625920201459575,0.0,0.0,0.0,0.0
169,0.0023455790961013426,0.0023455790961013426,0.0,0.0,0.0,0.0
170,0.0023423421754693937,0.0023423421754693937,0.0,0.0,0.0,0.0
171,0.0023402934635265004,0.0023402934635265004,0.0,0.0,0.0,0.0
172,0.0023403908366278286,0.0023403908366278286,0.0,0.0,0.0,0.0
173,0.002342900313023064,0.002342900313023064,0.0,0.0,0.0,0.0
174,0.002314340107009879,0.002314340107009879,0.0,0.0,0.0,0.0
175,0.0023063789362028713,0.0023063789362028713,0.0,0.0,0.0,0.0
176,0.002302775392308831,0.002302775392308831,0.0,0.0,0.0,0.0
177,0.0022948134564868515,0.0022948134564868515,0.0,0.0,0.0,0.0
178,0.0023213467848975035,0.0023213467848975035,0.0,0.0,0.0,0.0
179,0.002312449797514885,0.002312449797514885,0.0,0.0,0.0,0.0
180,0.0023091247892894204,0.0023091247892894204,0.0,0.0,0.0,0.0
181,0.0023421016558709128,0.0023421016558709128,0.0,0.0,0.0,0.0
182,0.002292063885501453,0.002292063885501453,0.0,0.0,0.0,0.0
183,0.002265267630314661,0.002265267630314661,0.0,0.0,0.0,0.0
184,0.002269993805962186,0.002269993805962186,0.0,0.0,0.0,0.0
185,0.00226012555261453,0.00226012555261453,0.0,0.0,0.0,0.0
186,0.002280397218696418,0.002280397218696418,0.0,0.0,0.0,0.0
187,0.0022959638985672166,0.0022959638985672166,0.0,0.0,0.0,0.0
188,0.0022992693508664766,0.0022992693508664766,0.0,0.0,0.0,0.0
