epoch,total_loss,data_loss,pde_loss,tv_loss,param_l1_loss,l1_data_loss,l1_pde_loss,sparse_eql_loss,raw_data_mse,weighted_data_contribution,raw_pde_mse,weighted_pde_contribution,tv_loss_weighted,sparse_eql_loss_weighted
147,0.024846842275961997,0.015146285339835145,0.009700557113521628,0.0,0.0,0.0,0.0,0.0,0.015146285339835145,0.015146285339835145,0.019401114227043256,0.009700557113521628,0.0,0.0
148,0.024871913804894404,0.015447539543466908,0.00942437427621039,0.0,0.0,0.0,0.0,0.0,0.015447539543466908,0.015447539543466908,0.01884874855242078,0.00942437427621039,0.0,0.0
149,0.024827163400394574,0.015228738830912681,0.00959842468774508,0.0,0.0,0.0,0.0,0.0,0.015228738830912681,0.015228738830912681,0.01919684937549016,0.00959842468774508,0.0,0.0
150,0.024720582076244883,0.015531971991535217,0.009188609996012278,0.0,0.0,0.0,0.0,0.0,0.015531971991535217,0.015531971991535217,0.018377219992024556,0.009188609996012278,0.0,0.0
151,0.024219370491447904,0.015236624871336278,0.008982745767940604,0.0,0.0,0.0,0.0,0.0,0.015236624871336278,0.015236624871336278,0.017965491535881208,0.008982745767940604,0.0,0.0
152,0.02485598310355156,0.015369328152802255,0.009486655231624369,0.0,0.0,0.0,0.0,0.0,0.015369328152802255,0.015369328152802255,0.018973310463248738,0.009486655231624369,0.0,0.0
153,0.02499290056053608,0.015381595622452478,0.009611305056346787,0.0,0.0,0.0,0.0,0.0,0.015381595622452478,0.015381595622452478,0.019222610112693574,0.009611305056346787,0.0,0.0
154,0.02471763247417079,0.015211141328253443,0.009506491145917348,0.0,0.0,0.0,0.0,0.0,0.015211141328253443,0.015211141328253443,0.019012982291834696,0.009506491145917348,0.0,0.0
155,0.02474786276145587,0.015284579838552172,0.009463282789857615,0.0,0.0,0.0,0.0,0.0,0.015284579838552172,0.015284579838552172,0.01892656557971523,0.009463282789857615,0.0,0.0
156,0.025413501712064895,0.01535718213944208,0.010056319410010936,0.0,0.0,0.0,0.0,0.0,0.01535718213944208,0.01535718213944208,0.020112638820021872,0.010056319410010936,0.0,0.0
157,0.025208331496706083,0.015127410890445822,0.010080920606260263,0.0,0.0,0.0,0.0,0.0,0.015127410890445822,0.015127410890445822,0.020161841212520525,0.010080920606260263,0.0,0.0
158,0.024491228724992466,0.015338601781025765,0.009152627091795679,0.0,0.0,0.0,0.0,0.0,0.015338601781025765,0.015338601781025765,0.018305254183591357,0.009152627091795679,0.0,0.0
159,0.024338868047509874,0.01518837602010795,0.009150491864790045,0.0,0.0,0.0,0.0,0.0,0.01518837602010795,0.01518837602010795,0.01830098372958009,0.009150491864790045,0.0,0.0
160,0.024672635904853305,0.015307813439340819,0.00936482230290061,0.0,0.0,0.0,0.0,0.0,0.015307813439340819,0.015307813439340819,0.01872964460580122,0.00936482230290061,0.0,0.0
161,0.024611099253571224,0.015010007376235628,0.009601091744289511,0.0,0.0,0.0,0.0,0.0,0.015010007376235628,0.015010007376235628,0.019202183488579022,0.009601091744289511,0.0,0.0
162,0.024253005191447245,0.01525401726128563,0.008998987767549734,0.0,0.0,0.0,0.0,0.0,0.01525401726128563,0.01525401726128563,0.017997975535099468,0.008998987767549734,0.0,0.0
163,0.024231189034051366,0.015153743311881072,0.009077445781301884,0.0,0.0,0.0,0.0,0.0,0.015153743311881072,0.015153743311881072,0.01815489156260377,0.009077445781301884,0.0,0.0
164,0.024539764497488264,0.01520040530770544,0.009339359381960498,0.0,0.0,0.0,0.0,0.0,0.01520040530770544,0.01520040530770544,0.018678718763920996,0.009339359381960498,0.0,0.0
165,0.02454214170575142,0.015047159903342761,0.00949498163979678,0.0,0.0,0.0,0.0,0.0,0.015047159903342761,0.015047159903342761,0.01898996327959356,0.00949498163979678,0.0,0.0
166,0.024566661270837935,0.015110207159840872,0.009456454303174738,0.0,0.0,0.0,0.0,0.0,0.015110207159840872,0.015110207159840872,0.018912908606349477,0.009456454303174738,0.0,0.0
167,0.02479622128700453,0.015136483347132093,0.009659738072918521,0.0,0.0,0.0,0.0,0.0,0.015136483347132093,0.015136483347132093,0.019319476145837042,0.009659738072918521,0.0,0.0
168,0.024184335732743853,0.014848667359541334,0.009335667959281377,0.0,0.0,0.0,0.0,0.0,0.014848667359541334,0.014848667359541334,0.018671335918562754,0.009335667959281377,0.0,0.0
169,0.02431472059753206,0.01506947408178969,0.009245246500959472,0.0,0.0,0.0,0.0,0.0,0.01506947408178969,0.01506947408178969,0.018490493001918944,0.009245246500959472,0.0,0.0
170,0.024081479048445112,0.015331599299633314,0.008749879630548614,0.0,0.0,0.0,0.0,0.0,0.015331599299633314,0.015331599299633314,0.017499759261097227,0.008749879630548614,0.0,0.0
171,0.02390917683286326,0.01469230130019169,0.009216875710066349,0.0,0.0,0.0,0.0,0.0,0.01469230130019169,0.01469230130019169,0.018433751420132698,0.009216875710066349,0.0,0.0
172,0.024581937444588496,0.015042953710589144,0.009538983689650657,0.0,0.0,0.0,0.0,0.0,0.015042953710589144,0.015042953710589144,0.019077967379301314,0.009538983689650657,0.0,0.0
173,0.024356351426196476,0.015117072751597753,0.009239278659815825,0.0,0.0,0.0,0.0,0.0,0.015117072751597753,0.015117072751597753,0.01847855731963165,0.009239278659815825,0.0,0.0
174,0.024241405051378978,0.015149406985276274,0.00909199800697111,0.0,0.0,0.0,0.0,0.0,0.015149406985276274,0.015149406985276274,0.01818399601394222,0.00909199800697111,0.0,0.0
175,0.023867545856369868,0.014833787544852211,0.00903375835586635,0.0,0.0,0.0,0.0,0.0,0.014833787544852211,0.014833787544852211,0.0180675167117327,0.00903375835586635,0.0,0.0
176,0.024368245391145585,0.014964649128535438,0.009403596277393046,0.0,0.0,0.0,0.0,0.0,0.014964649128535438,0.014964649128535438,0.018807192554786092,0.009403596277393046,0.0,0.0
177,0.02411082126791515,0.014823096567794444,0.009287724655772012,0.0,0.0,0.0,0.0,0.0,0.014823096567794444,0.014823096567794444,0.018575449311544024,0.009287724655772012,0.0,0.0
178,0.023858704293767612,0.014974230471702795,0.008884473940328,0.0,0.0,0.0,0.0,0.0,0.014974230471702795,0.014974230471702795,0.017768947880656,0.008884473940328,0.0,0.0
179,0.023870732457864852,0.014993351174607164,0.008877381224126096,0.0,0.0,0.0,0.0,0.0,0.014993351174607164,0.014993351174607164,0.017754762448252193,0.008877381224126096,0.0,0.0
180,0.023756525139250452,0.014668798384567102,0.009087726821206392,0.0,0.0,0.0,0.0,0.0,0.014668798384567102,0.014668798384567102,0.018175453642412784,0.009087726821206392,0.0,0.0
181,0.023863333942634717,0.014966202116320057,0.00889713206284103,0.0,0.0,0.0,0.0,0.0,0.014966202116320057,0.014966202116320057,0.01779426412568206,0.00889713206284103,0.0,0.0
182,0.023814179417159822,0.014943820010456774,0.008870359628446518,0.0,0.0,0.0,0.0,0.0,0.014943820010456774,0.014943820010456774,0.017740719256893037,0.008870359628446518,0.0,0.0
183,0.023740779312830123,0.014792596832627342,0.008948182539334373,0.0,0.0,0.0,0.0,0.0,0.014792596832627342,0.014792596832627342,0.017896365078668746,0.008948182539334373,0.0,0.0
184,0.023951541573282272,0.01473686753934811,0.009214674078282855,0.0,0.0,0.0,0.0,0.0,0.01473686753934811,0.01473686753934811,0.01842934815656571,0.009214674078282855,0.0,0.0
185,0.023879416878261263,0.014948373009997701,0.008931043971743848,0.0,0.0,0.0,0.0,0.0,0.014948373009997701,0.014948373009997701,0.017862087943487696,0.008931043971743848,0.0,0.0
186,0.023537631900537582,0.014674365505694396,0.008863266335711592,0.0,0.0,0.0,0.0,0.0,0.014674365505694396,0.014674365505694396,0.017726532671423184,0.008863266335711592,0.0,0.0
187,0.023791103431629757,0.014783641959111842,0.0090074615759982,0.0,0.0,0.0,0.0,0.0,0.014783641959111842,0.014783641959111842,0.0180149231519964,0.0090074615759982,0.0,0.0
188,0.023886504509146252,0.014986027697367328,0.008900476678732842,0.0,0.0,0.0,0.0,0.0,0.014986027697367328,0.014986027697367328,0.017800953357465683,0.008900476678732842,0.0,0.0
189,0.023861668885700286,0.014594140506926038,0.009267528245728168,0.0,0.0,0.0,0.0,0.0,0.014594140506926038,0.014594140506926038,0.018535056491456335,0.009267528245728168,0.0,0.0
190,0.023587339513358615,0.014745992564019702,0.008841347126733689,0.0,0.0,0.0,0.0,0.0,0.014745992564019702,0.014745992564019702,0.017682694253467378,0.008841347126733689,0.0,0.0
191,0.023561915146216514,0.014733832817347277,0.008828082210606053,0.0,0.0,0.0,0.0,0.0,0.014733832817347277,0.014733832817347277,0.017656164421212105,0.008828082210606053,0.0,0.0
192,0.023628127362046922,0.01474228495406726,0.008885842363630969,0.0,0.0,0.0,0.0,0.0,0.01474228495406726,0.01474228495406726,0.017771684727261938,0.008885842363630969,0.0,0.0
193,0.02354354618324174,0.014580124235224156,0.0089634218149715,0.0,0.0,0.0,0.0,0.0,0.014580124235224156,0.014580124235224156,0.017926843629943,0.0089634218149715,0.0,0.0
194,0.023736109750138387,0.01467958295215217,0.009056526916249403,0.0,0.0,0.0,0.0,0.0,0.01467958295215217,0.01467958295215217,0.018113053832498806,0.009056526916249403,0.0,0.0
195,0.023806081168235294,0.014742471676852022,0.00906360965399515,0.0,0.0,0.0,0.0,0.0,0.014742471676852022,0.014742471676852022,0.0181272193079903,0.00906360965399515,0.0,0.0
196,0.023688711107723297,0.014610296677029322,0.009078414563740056,0.0,0.0,0.0,0.0,0.0,0.014610296677029322,0.014610296677029322,0.018156829127480113,0.009078414563740056,0.0,0.0
197,0.023441491825949578,0.014803462765283056,0.008638028912837542,0.0,0.0,0.0,0.0,0.0,0.014803462765283056,0.014803462765283056,0.017276057825675085,0.008638028912837542,0.0,0.0
198,0.02382136168815787,0.01455666609699764,0.009264695620726026,0.0,0.0,0.0,0.0,0.0,0.01455666609699764,0.01455666609699764,0.018529391241452052,0.009264695620726026,0.0,0.0
199,0.023802788366401005,0.014591135971602939,0.009211652409580965,0.0,0.0,0.0,0.0,0.0,0.014591135971602939,0.014591135971602939,0.01842330481916193,0.009211652409580965,0.0,0.0
200,0.023499875018994015,0.014572304924802175,0.00892757009419184,0.0,0.0,0.0,0.0,0.0,0.014572304924802175,0.014572304924802175,0.01785514018838368,0.00892757009419184,0.0,0.0
201,0.023720153681342563,0.014815938806841298,0.008904214519711713,0.0,0.0,0.0,0.0,0.0,0.014815938806841298,0.014815938806841298,0.017808429039423427,0.008904214519711713,0.0,0.0
202,0.023611704212805583,0.01451188141095733,0.009099822609670578,0.0,0.0,0.0,0.0,0.0,0.01451188141095733,0.01451188141095733,0.018199645219341157,0.009099822609670578,0.0,0.0
203,0.023130700701758974,0.014605330170265265,0.00852537045018777,0.0,0.0,0.0,0.0,0.0,0.014605330170265265,0.014605330170265265,0.01705074090037554,0.00852537045018777,0.0,0.0
204,0.022941396941268254,0.014365067542900168,0.008576329427933882,0.0,0.0,0.0,0.0,0.0,0.014365067542900168,0.014365067542900168,0.017152658855867763,0.008576329427933882,0.0,0.0
205,0.02307235650599949,0.014506140856870584,0.008566215811740784,0.0,0.0,0.0,0.0,0.0,0.014506140856870584,0.014506140856870584,0.01713243162348157,0.008566215811740784,0.0,0.0
206,0.023091669475275373,0.014513812057437405,0.008577857314357682,0.0,0.0,0.0,0.0,0.0,0.014513812057437405,0.014513812057437405,0.017155714628715363,0.008577857314357682,0.0,0.0
207,0.023607196227189094,0.014564211716845868,0.00904298448077743,0.0,0.0,0.0,0.0,0.0,0.014564211716845868,0.014564211716845868,0.01808596896155486,0.00904298448077743,0.0,0.0
208,0.02319929346678749,0.014553805650581442,0.008645487727508658,0.0,0.0,0.0,0.0,0.0,0.014553805650581442,0.014553805650581442,0.017290975455017316,0.008645487727508658,0.0,0.0
209,0.02310620786415206,0.014446975219817389,0.008659232599985979,0.0,0.0,0.0,0.0,0.0,0.014446975219817389,0.014446975219817389,0.017318465199971957,0.008659232599985979,0.0,0.0
210,0.022830769094446347,0.014440300490056712,0.008390468426994861,0.0,0.0,0.0,0.0,0.0,0.014440300490056712,0.014440300490056712,0.016780936853989722,0.008390468426994861,0.0,0.0
211,0.022876133994450643,0.014526460319757462,0.008349673792956367,0.0,0.0,0.0,0.0,0.0,0.014526460319757462,0.014526460319757462,0.016699347585912735,0.008349673792956367,0.0,0.0
212,0.02338840262520881,0.014354583275105273,0.009033819764024682,0.0,0.0,0.0,0.0,0.0,0.014354583275105273,0.014354583275105273,0.018067639528049365,0.009033819764024682,0.0,0.0
213,0.02320140224718858,0.014286631437402868,0.008914770514127753,0.0,0.0,0.0,0.0,0.0,0.014286631437402868,0.014286631437402868,0.017829541028255506,0.008914770514127753,0.0,0.0
214,0.02333731245663431,0.014596072424735342,0.008741240194510846,0.0,0.0,0.0,0.0,0.0,0.014596072424735342,0.014596072424735342,0.01748248038902169,0.008741240194510846,0.0,0.0
215,0.02288248005603987,0.014438562716046969,0.00844391720694682,0.0,0.0,0.0,0.0,0.0,0.014438562716046969,0.014438562716046969,0.01688783441389364,0.00844391720694682,0.0,0.0
216,0.02267459218227674,0.014256653656798696,0.008417938481129351,0.0,0.0,0.0,0.0,0.0,0.014256653656798696,0.014256653656798696,0.016835876962258703,0.008417938481129351,0.0,0.0
217,0.022760497258296087,0.014436232473050791,0.008324264445238642,0.0,0.0,0.0,0.0,0.0,0.014436232473050791,0.014436232473050791,0.016648528890477285,0.008324264445238642,0.0,0.0
218,0.023493834312946077,0.01460087430914716,0.008892959693358057,0.0,0.0,0.0,0.0,0.0,0.01460087430914716,0.01460087430914716,0.017785919386716115,0.008892959693358057,0.0,0.0
219,0.02310387065841092,0.014124143144322766,0.008979727514088154,0.0,0.0,0.0,0.0,0.0,0.014124143144322766,0.014124143144322766,0.017959455028176308,0.008979727514088154,0.0,0.0
220,0.023009603281342793,0.014525676752248454,0.008483926691706218,0.0,0.0,0.0,0.0,0.0,0.014525676752248454,0.014525676752248454,0.016967853383412435,0.008483926691706218,0.0,0.0
221,0.02326939698486101,0.014235375064706046,0.009034021683628596,0.0,0.0,0.0,0.0,0.0,0.014235375064706046,0.014235375064706046,0.018068043367257192,0.009034021683628596,0.0,0.0
222,0.023291665203278026,0.014268718024213162,0.009022947001670088,0.0,0.0,0.0,0.0,0.0,0.014268718024213162,0.014268718024213162,0.018045894003340175,0.009022947001670088,0.0,0.0
223,0.0233108660886212,0.014393995220344218,0.008916870868276982,0.0,0.0,0.0,0.0,0.0,0.014393995220344218,0.014393995220344218,0.017833741736553964,0.008916870868276982,0.0,0.0
224,0.02274447765260462,0.014142004255619314,0.008602473367419507,0.0,0.0,0.0,0.0,0.0,0.014142004255619314,0.014142004255619314,0.017204946734839015,0.008602473367419507,0.0,0.0
225,0.022663322587807972,0.01446388719514722,0.008199435170917284,0.0,0.0,0.0,0.0,0.0,0.01446388719514722,0.01446388719514722,0.016398870341834567,0.008199435170917284,0.0,0.0
226,0.023085865118200818,0.014160315033107523,0.008925549907698518,0.0,0.0,0.0,0.0,0.0,0.014160315033107523,0.014160315033107523,0.017851099815397037,0.008925549907698518,0.0,0.0
227,0.022900022329792144,0.014468967722403624,0.008431054311730558,0.0,0.0,0.0,0.0,0.0,0.014468967722403624,0.014468967722403624,0.016862108623461117,0.008431054311730558,0.0,0.0
228,0.022896954523665563,0.014212440034108502,0.008684514844346614,0.0,0.0,0.0,0.0,0.0,0.014212440034108502,0.014212440034108502,0.01736902968869323,0.008684514844346614,0.0,0.0
229,0.02279530566126581,0.01419444822721065,0.008600857345357774,0.0,0.0,0.0,0.0,0.0,0.01419444822721065,0.01419444822721065,0.017201714690715547,0.008600857345357774,0.0,0.0
230,0.02276589579525448,0.014387434895431239,0.008378460840691649,0.0,0.0,0.0,0.0,0.0,0.014387434895431239,0.014387434895431239,0.016756921681383298,0.008378460840691649,0.0,0.0
231,0.02278281491072405,0.014113573327897087,0.008669241346300595,0.0,0.0,0.0,0.0,0.0,0.014113573327897087,0.014113573327897087,0.01733848269260119,0.008669241346300595,0.0,0.0
232,0.022805770947819666,0.01423190390720727,0.008573867055395293,0.0,0.0,0.0,0.0,0.0,0.01423190390720727,0.01423190390720727,0.017147734110790586,0.008573867055395293,0.0,0.0
233,0.022751787825236246,0.014023708815257701,0.00872807896562985,0.0,0.0,0.0,0.0,0.0,0.014023708815257701,0.014023708815257701,0.0174561579312597,0.00872807896562985,0.0,0.0
234,0.02303448198215356,0.014343222337109702,0.008691259733741246,0.0,0.0,0.0,0.0,0.0,0.014343222337109702,0.014343222337109702,0.017382519467482493,0.008691259733741246,0.0,0.0
235,0.023060777121120028,0.01437239431672626,0.008688382582650298,0.0,0.0,0.0,0.0,0.0,0.01437239431672626,0.01437239431672626,0.017376765165300595,0.008688382582650298,0.0,0.0
236,0.022681638125389342,0.014137791927963023,0.008543845798288072,0.0,0.0,0.0,0.0,0.0,0.014137791927963023,0.014137791927963023,0.017087691596576145,0.008543845798288072,0.0,0.0
237,0.02259777317799273,0.014118203021112889,0.008479570430363454,0.0,0.0,0.0,0.0,0.0,0.014118203021112889,0.014118203021112889,0.016959140860726907,0.008479570430363454,0.0,0.0
238,0.022667666778914512,0.01411199417438299,0.008555672900189482,0.0,0.0,0.0,0.0,0.0,0.01411199417438299,0.01411199417438299,0.017111345800378965,0.008555672900189482,0.0,0.0
239,0.022648219373964128,0.014137301534887344,0.008510918031254458,0.0,0.0,0.0,0.0,0.0,0.014137301534887344,0.014137301534887344,0.017021836062508917,0.008510918031254458,0.0,0.0
240,0.022683231130478872,0.014226364045743905,0.008456867217781052,0.0,0.0,0.0,0.0,0.0,0.014226364045743905,0.014226364045743905,0.016913734435562103,0.008456867217781052,0.0,0.0
241,0.022566567367267986,0.014187825947172113,0.008378741567924855,0.0,0.0,0.0,0.0,0.0,0.014187825947172113,0.014187825947172113,0.01675748313584971,0.008378741567924855,0.0,0.0
242,0.022274580237174792,0.014011821576527186,0.008262759155874688,0.0,0.0,0.0,0.0,0.0,0.014011821576527186,0.014011821576527186,0.016525518311749376,0.008262759155874688,0.0,0.0
243,0.022396433211508252,0.014218372588474599,0.008178060608250754,0.0,0.0,0.0,0.0,0.0,0.014218372588474599,0.014218372588474599,0.01635612121650151,0.008178060608250754,0.0,0.0
244,0.022608616818038243,0.014010614345944116,0.008598002634706005,0.0,0.0,0.0,0.0,0.0,0.014010614345944116,0.014010614345944116,0.01719600526941201,0.008598002634706005,0.0,0.0
245,0.02261497482420906,0.013968662137076968,0.00864631271669789,0.0,0.0,0.0,0.0,0.0,0.013968662137076968,0.013968662137076968,0.01729262543339578,0.00864631271669789,0.0,0.0
246,0.02230374769322456,0.014145002182987,0.008158745613717844,0.0,0.0,0.0,0.0,0.0,0.014145002182987,0.014145002182987,0.01631749122743569,0.008158745613717844,0.0,0.0
247,0.02220203810267978,0.01405884548726063,0.008143192541504663,0.0,0.0,0.0,0.0,0.0,0.01405884548726063,0.01405884548726063,0.016286385083009326,0.008143192541504663,0.0,0.0
248,0.022375655670960743,0.014184615456513942,0.008191040051834924,0.0,0.0,0.0,0.0,0.0,0.014184615456513942,0.014184615456513942,0.016382080103669847,0.008191040051834924,0.0,0.0
249,0.022305895648305377,0.013945346535553061,0.008360549053620724,0.0,0.0,0.0,0.0,0.0,0.013945346535553061,0.013945346535553061,0.01672109810724145,0.008360549053620724,0.0,0.0
250,0.02269374579191208,0.013986152241982165,0.008707593402100934,0.0,0.0,0.0,0.0,0.0,0.013986152241982165,0.013986152241982165,0.017415186804201867,0.008707593402100934,0.0,0.0
251,0.022527474910020828,0.014132800024180185,0.008394674664097173,0.0,0.0,0.0,0.0,0.0,0.014132800024180185,0.014132800024180185,0.016789349328194345,0.008394674664097173,0.0,0.0
252,0.022489307773491694,0.014043664604070642,0.008445643139855257,0.0,0.0,0.0,0.0,0.0,0.014043664604070642,0.014043664604070642,0.016891286279710514,0.008445643139855257,0.0,0.0
253,0.022173165092392574,0.014045740566438153,0.008127424481605727,0.0,0.0,0.0,0.0,0.0,0.014045740566438153,0.014045740566438153,0.016254848963211454,0.008127424481605727,0.0,0.0
254,0.022348409577731102,0.013886933717581014,0.008461475741886904,0.0,0.0,0.0,0.0,0.0,0.013886933717581014,0.013886933717581014,0.016922951483773808,0.008461475741886904,0.0,0.0
255,0.02279393578923884,0.014088175998675444,0.00870575967230021,0.0,0.0,0.0,0.0,0.0,0.014088175998675444,0.014088175998675444,0.01741151934460042,0.00870575967230021,0.0,0.0
256,0.02217444676965002,0.013892175378425726,0.00828227142079009,0.0,0.0,0.0,0.0,0.0,0.013892175378425726,0.013892175378425726,0.01656454284158018,0.00828227142079009,0.0,0.0
257,0.02232461641468699,0.014098745120304918,0.008225871486559747,0.0,0.0,0.0,0.0,0.0,0.014098745120304918,0.014098745120304918,0.016451742973119493,0.008225871486559747,0.0,0.0
258,0.022151244183381397,0.013796938627603509,0.008354305481863401,0.0,0.0,0.0,0.0,0.0,0.013796938627603509,0.013796938627603509,0.016708610963726802,0.008354305481863401,0.0,0.0
259,0.02191706078629645,0.014029280770392645,0.007887779956772215,0.0,0.0,0.0,0.0,0.0,0.014029280770392645,0.014029280770392645,0.01577555991354443,0.007887779956772215,0.0,0.0
260,0.02177734687806122,0.013920694367871397,0.007856652488015474,0.0,0.0,0.0,0.0,0.0,0.013920694367871397,0.013920694367871397,0.015713304976030948,0.007856652488015474,0.0,0.0
261,0.021607172808476856,0.013812091157195113,0.007795081754762029,0.0,0.0,0.0,0.0,0.0,0.013812091157195113,0.013812091157195113,0.015590163509524057,0.007795081754762029,0.0,0.0
262,0.022369461015812935,0.013818591877463319,0.008550869079218024,0.0,0.0,0.0,0.0,0.0,0.013818591877463319,0.013818591877463319,0.017101738158436047,0.008550869079218024,0.0,0.0
263,0.022148818309817995,0.013995472755697038,0.008153345081068221,0.0,0.0,0.0,0.0,0.0,0.013995472755697038,0.013995472755697038,0.016306690162136442,0.008153345081068221,0.0,0.0
264,0.02198952217660253,0.0139517266717222,0.008037795342268452,0.0,0.0,0.0,0.0,0.0,0.0139517266717222,0.0139517266717222,0.016075590684536904,0.008037795342268452,0.0,0.0
265,0.021904605987762647,0.01381117148354413,0.00809343411986317,0.0,0.0,0.0,0.0,0.0,0.01381117148354413,0.01381117148354413,0.01618686823972634,0.00809343411986317,0.0,0.0
266,0.021919291466474533,0.014069091173864547,0.007850200248261293,0.0,0.0,0.0,0.0,0.0,0.014069091173864547,0.014069091173864547,0.015700400496522587,0.007850200248261293,0.0,0.0
267,0.02179566729399893,0.013514589089604597,0.008281078130479843,0.0,0.0,0.0,0.0,0.0,0.013514589089604597,0.013514589089604597,0.016562156260959686,0.008281078130479843,0.0,0.0
268,0.02219775759629787,0.013931708321684883,0.008266049422441966,0.0,0.0,0.0,0.0,0.0,0.013931708321684883,0.013931708321684883,0.016532098844883932,0.008266049422441966,0.0,0.0
269,0.021997998808584517,0.013731697648172341,0.008266301145629278,0.0,0.0,0.0,0.0,0.0,0.013731697648172341,0.013731697648172341,0.016532602291258556,0.008266301145629278,0.0,0.0
270,0.0217539006400676,0.013768224311726434,0.007985675980943062,0.0,0.0,0.0,0.0,0.0,0.013768224311726434,0.013768224311726434,0.015971351961886125,0.007985675980943062,0.0,0.0
271,0.021700011063662785,0.013694145081062165,0.00800586546519919,0.0,0.0,0.0,0.0,0.0,0.013694145081062165,0.013694145081062165,0.01601173093039838,0.00800586546519919,0.0,0.0
272,0.02156833925890544,0.01382578176165384,0.007742557401162764,0.0,0.0,0.0,0.0,0.0,0.01382578176165384,0.01382578176165384,0.015485114802325528,0.007742557401162764,0.0,0.0
273,0.021564437106015192,0.013834097969626624,0.007730339239868853,0.0,0.0,0.0,0.0,0.0,0.013834097969626624,0.013834097969626624,0.015460678479737706,0.007730339239868853,0.0,0.0
274,0.021702764969733026,0.01356691558150545,0.008135849469533515,0.0,0.0,0.0,0.0,0.0,0.01356691558150545,0.01356691558150545,0.01627169893906703,0.008135849469533515,0.0,0.0
275,0.021782797214294238,0.013682819651587614,0.008099977917496174,0.0,0.0,0.0,0.0,0.0,0.013682819651587614,0.013682819651587614,0.016199955834992348,0.008099977917496174,0.0,0.0
276,0.021575103617376752,0.0137690557314763,0.0078060477750287165,0.0,0.0,0.0,0.0,0.0,0.0137690557314763,0.0137690557314763,0.015612095550057433,0.0078060477750287165,0.0,0.0
277,0.021525394378436938,0.013654457434775337,0.007870936914095803,0.0,0.0,0.0,0.0,0.0,0.013654457434775337,0.013654457434775337,0.015741873828191606,0.007870936914095803,0.0,0.0
278,0.02147464303388482,0.01374833971735031,0.007726303205662776,0.0,0.0,0.0,0.0,0.0,0.01374833971735031,0.01374833971735031,0.015452606411325552,0.007726303205662776,0.0,0.0
279,0.021464142682296888,0.013641649487590978,0.007822493224271707,0.0,0.0,0.0,0.0,0.0,0.013641649487590978,0.013641649487590978,0.015644986448543414,0.007822493224271707,0.0,0.0
280,0.021795784965867086,0.013583320666045423,0.008212464137209786,0.0,0.0,0.0,0.0,0.0,0.013583320666045423,0.013583320666045423,0.016424928274419572,0.008212464137209786,0.0,0.0
281,0.021740428098137417,0.0139233401074769,0.00781708803500921,0.0,0.0,0.0,0.0,0.0,0.0139233401074769,0.0139233401074769,0.01563417607001842,0.00781708803500921,0.0,0.0
282,0.021832279062696865,0.01343588312230413,0.00839639591821839,0.0,0.0,0.0,0.0,0.0,0.01343588312230413,0.01343588312230413,0.01679279183643678,0.00839639591821839,0.0,0.0
283,0.021832050814751595,0.013692280055866354,0.008139771017585956,0.0,0.0,0.0,0.0,0.0,0.013692280055866354,0.013692280055866354,0.01627954203517191,0.008139771017585956,0.0,0.0
284,0.02157737131393145,0.013862335211819126,0.007715035998632038,0.0,0.0,0.0,0.0,0.0,0.013862335211819126,0.013862335211819126,0.015430071997264075,0.007715035998632038,0.0,0.0
285,0.02174810840496941,0.01374579237271396,0.008002316106169943,0.0,0.0,0.0,0.0,0.0,0.01374579237271396,0.01374579237271396,0.016004632212339887,0.008002316106169943,0.0,0.0
286,0.02137399021358717,0.013674526889291074,0.007699463102552626,0.0,0.0,0.0,0.0,0.0,0.013674526889291074,0.013674526889291074,0.015398926205105253,0.007699463102552626,0.0,0.0
287,0.02165585221160972,0.013514855595689917,0.00814099654939676,0.0,0.0,0.0,0.0,0.0,0.013514855595689917,0.013514855595689917,0.01628199309879352,0.00814099654939676,0.0,0.0
288,0.02142710147041177,0.013665430144303374,0.007761671318716946,0.0,0.0,0.0,0.0,0.0,0.013665430144303374,0.013665430144303374,0.015523342637433893,0.007761671318716946,0.0,0.0
289,0.02150335990720325,0.013538475710129927,0.00796488391619826,0.0,0.0,0.0,0.0,0.0,0.013538475710129927,0.013538475710129927,0.01592976783239652,0.00796488391619826,0.0,0.0
290,0.021617249718734195,0.013551334377437357,0.008065915016073084,0.0,0.0,0.0,0.0,0.0,0.013551334377437357,0.013551334377437357,0.016131830032146167,0.008065915016073084,0.0,0.0
291,0.021658804918092394,0.013829115246023451,0.007829689731200537,0.0,0.0,0.0,0.0,0.0,0.013829115246023451,0.013829115246023451,0.015659379462401073,0.007829689731200537,0.0,0.0
292,0.021363372899710187,0.013354639729691876,0.008008733140452513,0.0,0.0,0.0,0.0,0.0,0.013354639729691876,0.013354639729691876,0.016017466280905026,0.008008733140452513,0.0,0.0
293,0.021175034314630522,0.013683733589474171,0.007491300569935923,0.0,0.0,0.0,0.0,0.0,0.013683733589474171,0.013683733589474171,0.014982601139871847,0.007491300569935923,0.0,0.0
294,0.02135829491511224,0.013337895451557068,0.008020399478338068,0.0,0.0,0.0,0.0,0.0,0.013337895451557068,0.013337895451557068,0.016040798956676136,0.008020399478338068,0.0,0.0
295,0.021387177002098825,0.0135643288847946,0.007822848257741757,0.0,0.0,0.0,0.0,0.0,0.0135643288847946,0.0135643288847946,0.015645696515483514,0.007822848257741757,0.0,0.0
