epoch,data_loss,pde_loss,total_loss,coefficient_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
58,0.1892559677362442,42907.1953125,21453.787109375,1.079355932781209,0.6430233660517489,-0.1507750153541565,-0.5659209489822388,0.4016125798225403,0.09037961065769196,-0.2216029167175293,-0.14722692966461182,0.10455334931612015,0.01010286994278431,-0.17205147445201874
59,0.1916421800851822,41246.1796875,20623.28125,1.0793861366321207,0.6430730801617128,-0.15087027847766876,-0.5659521818161011,0.40161481499671936,0.09036501497030258,-0.22160319983959198,-0.14725184440612793,0.10455429553985596,0.010098989121615887,-0.1720370352268219
60,0.1952270120382309,42192.2109375,21096.30078125,1.0794159879204421,0.6431220582740033,-0.15096406638622284,-0.5659828782081604,0.40161725878715515,0.09035085886716843,-0.22160346806049347,-0.1472761034965515,0.10455523431301117,0.010095306672155857,-0.17202317714691162
61,0.19111904501914978,40634.0546875,20317.21875,1.0794467962639764,0.6431730271908623,-0.1510658711194992,-0.5660136342048645,0.4016188681125641,0.0903371125459671,-0.2216036468744278,-0.14729978144168854,0.1045561209321022,0.01009206660091877,-0.17200976610183716
62,0.1807011216878891,43744.36328125,21872.36328125,1.079475617645491,0.6432218751197067,-0.15116026997566223,-0.5660438537597656,0.401618093252182,0.09032363444566727,-0.221603661775589,-0.1473231017589569,0.10455697774887085,0.010089214891195297,-0.1719968020915985
63,0.1886289119720459,39541.29296875,19770.8359375,1.0795068480033743,0.643274005461234,-0.15126794576644897,-0.5660741329193115,0.4016188085079193,0.09031034260988235,-0.22160378098487854,-0.14734633266925812,0.10455784201622009,0.010086393915116787,-0.17198416590690613
64,0.18472900986671448,37181.31640625,18590.84375,1.079537654241275,0.6433260051426511,-0.1513749063014984,-0.5661044120788574,0.4016185700893402,0.0902973935008049,-0.22160391509532928,-0.14736898243427277,0.10455869138240814,0.010083632543683052,-0.17197193205356598
65,0.18273520469665527,35947.44921875,17973.908203125,1.0795688323658523,0.6433787720920422,-0.15148480236530304,-0.5661346912384033,0.40161848068237305,0.09028472751379013,-0.22160424292087555,-0.14739122986793518,0.10455959290266037,0.010080629959702492,-0.17196010053157806
66,0.18485917150974274,40688.5859375,20344.478515625,1.0795995944079122,0.6434313167370618,-0.15159568190574646,-0.5661644339561462,0.40161770582199097,0.09027250111103058,-0.2216046303510666,-0.14741277694702148,0.104560486972332,0.010077712126076221,-0.17194864153862
67,0.1826058030128479,35967.77734375,17984.0703125,1.0796306877047395,0.6434838183270368,-0.15170542895793915,-0.5661942958831787,0.4016183614730835,0.09026027470827103,-0.22160522639751434,-0.14743447303771973,0.10456143319606781,0.010074498131871223,-0.17193742096424103
68,0.18371902406215668,35150.28515625,17575.326171875,1.0796639716759122,0.6435389504306803,-0.1518237292766571,-0.5662247538566589,0.4016208350658417,0.09024819731712341,-0.22160585224628448,-0.14745603501796722,0.10456238687038422,0.010071299970149994,-0.17192649841308594
69,0.18739597499370575,35908.828125,17954.6015625,1.0796954872257527,0.6435923349438827,-0.1519358605146408,-0.5662547945976257,0.4016214907169342,0.09023632854223251,-0.22160659730434418,-0.14747735857963562,0.10456335544586182,0.010068078525364399,-0.17191587388515472
70,0.18285435438156128,32324.318359375,16162.341796875,1.079727063906536,0.6436453586463307,-0.15204517543315887,-0.5662851929664612,0.40162283182144165,0.09022479504346848,-0.2216072976589203,-0.14749805629253387,0.10456431657075882,0.010064996778964996,-0.1719055026769638
71,0.17987243831157684,34393.38671875,17196.873046875,1.0797563992297947,0.6436951498621988,-0.15214067697525024,-0.5663155913352966,0.40162327885627747,0.0902135819196701,-0.2216079980134964,-0.14751827716827393,0.10456526279449463,0.010062109678983688,-0.17189542949199677
72,0.1823205202817917,33160.02734375,16580.1953125,1.0797876807583378,0.6437475348219621,-0.15224456787109375,-0.5663465857505798,0.4016251266002655,0.09020239114761353,-0.22160883247852325,-0.14753854274749756,0.10456624627113342,0.010059060528874397,-0.17188556492328644
73,0.1768113225698471,33157.96484375,16579.16015625,1.0798183959443055,0.6437998122932229,-0.15234678983688354,-0.5663778781890869,0.40162530541419983,0.09019142389297485,-0.22160954773426056,-0.14755846560001373,0.10456719249486923,0.010056260041892529,-0.17187592387199402
74,0.1752443164587021,32092.34765625,16046.3486328125,1.0798508168283183,0.6438540499896107,-0.152457132935524,-0.566409170627594,0.4016272723674774,0.09018062800168991,-0.2216103971004486,-0.1475781500339508,0.10456816107034683,0.010053339414298534,-0.17186647653579712
75,0.18204982578754425,32224.548828125,16112.4560546875,1.0798825091249211,0.6439070268187699,-0.15256273746490479,-0.566440224647522,0.401629239320755,0.09016986936330795,-0.22161121666431427,-0.14759784936904907,0.10456911474466324,0.010050474666059017,-0.17185720801353455
76,0.173714280128479,29379.724609375,14690.0361328125,1.0799147705807466,0.6439612382542208,-0.15267200767993927,-0.5664716362953186,0.4016307592391968,0.09015926718711853,-0.22161205112934113,-0.147617369890213,0.10457007586956024,0.010047721676528454,-0.1718481332063675
77,0.1774211823940277,27513.921875,13757.138671875,1.0799470046886868,0.644015210113181,-0.15278106927871704,-0.5665028095245361,0.4016329050064087,0.09014885127544403,-0.22161303460597992,-0.1476365625858307,0.10457106679677963,0.010044697672128677,-0.17183925211429596
78,0.17042437195777893,27965.05859375,13982.7001953125,1.07997849329028,0.6440678749572452,-0.15288862586021423,-0.5665328502655029,0.4016350507736206,0.09013859927654266,-0.22161397337913513,-0.14765551686286926,0.10457202792167664,0.010041867382824421,-0.17183060944080353
79,0.1705280840396881,29891.267578125,14945.8046875,1.0800093551993404,0.6441202610770839,-0.15299347043037415,-0.5665632486343384,0.40163570642471313,0.09012849628925323,-0.22161482274532318,-0.1476743072271347,0.10457296669483185,0.010039271786808968,-0.17182216048240662
80,0.17188578844070435,28009.359375,14004.8515625,1.0800412269689166,0.6441744774270992,-0.15310551226139069,-0.5665937662124634,0.401636004447937,0.09011853486299515,-0.22161561250686646,-0.14769284427165985,0.10457389801740646,0.010036896914243698,-0.17181384563446045
81,0.17623619735240936,27179.576171875,13589.9638671875,1.0800739636385381,0.6442292566938906,-0.15322047472000122,-0.566624104976654,0.4016376733779907,0.0901087075471878,-0.22161634266376495,-0.14771117269992828,0.10457479953765869,0.010034686885774136,-0.17180567979812622
82,0.16779616475105286,28135.29296875,14067.814453125,1.080106251437978,0.6442833877722095,-0.15333408117294312,-0.5666540265083313,0.40163928270339966,0.09009899944067001,-0.22161713242530823,-0.14772935211658478,0.10457571595907211,0.01003239769488573,-0.17179766297340393
83,0.16907761991024017,25744.849609375,12872.59375,1.0801398175274861,0.6443385498538379,-0.15345221757888794,-0.5666838884353638,0.4016430377960205,0.09008944779634476,-0.22161805629730225,-0.1477472335100174,0.10457666218280792,0.01002990361303091,-0.1717897653579712
84,0.16620710492134094,25705.734375,12853.033203125,1.0801727070996197,0.6443926836120075,-0.1535666137933731,-0.5667135715484619,0.40164685249328613,0.09008006751537323,-0.22161909937858582,-0.14776483178138733,0.10457761585712433,0.010027234442532063,-0.17178203165531158
85,0.17168867588043213,24841.26171875,12420.802734375,1.0802066582240577,0.6444481193824354,-0.15368694067001343,-0.5667430758476257,0.40165165066719055,0.09007078409194946,-0.22162023186683655,-0.1477823257446289,0.10457859188318253,0.010024444200098515,-0.17177443206310272
86,0.1659097820520401,25538.146484375,12769.2392578125,1.0802409113635454,0.6445041088430279,-0.15381012856960297,-0.5667724013328552,0.4016561508178711,0.09006159752607346,-0.22162126004695892,-0.14779964089393616,0.10457952320575714,0.010021873749792576,-0.1717669814825058
87,0.17211008071899414,21971.283203125,10985.8134765625,1.080274991552459,0.6445602271445936,-0.15393447875976562,-0.5668015480041504,0.4016597867012024,0.09005255252122879,-0.22162221372127533,-0.1478167176246643,0.10458043962717056,0.010019386187195778,-0.17175962030887604
88,0.17407673597335815,26052.822265625,13026.5849609375,1.0803084395997138,0.6446151798481705,-0.15405572950839996,-0.5668302178382874,0.4016638398170471,0.0900437980890274,-0.2216232866048813,-0.14783325791358948,0.10458136349916458,0.010016833432018757,-0.171752467751503
89,0.16301342844963074,24445.28515625,12222.8056640625,1.0803428313024939,0.644671092373698,-0.1541806161403656,-0.5668590068817139,0.40166884660720825,0.09003517776727676,-0.22162431478500366,-0.14784951508045197,0.1045822724699974,0.010014417581260204,-0.17174535989761353
90,0.16431505978107452,25272.125,12636.2265625,1.0803790853846673,0.6447291177109775,-0.15431299805641174,-0.5668880939483643,0.40167561173439026,0.09002654999494553,-0.22162537276744843,-0.14786583185195923,0.10458318144083023,0.010011947713792324,-0.17173834145069122
91,0.15831582248210907,23372.193359375,11686.2548828125,1.0804154103051207,0.6447871363866637,-0.15444597601890564,-0.5669170022010803,0.40168270468711853,0.09001804143190384,-0.22162649035453796,-0.14788192510604858,0.10458409786224365,0.010009314864873886,-0.1717313975095749
92,0.15775658190250397,24312.76171875,12156.5390625,1.080451429994296,0.6448453287030494,-0.15458045899868011,-0.5669456720352173,0.40168866515159607,0.09000968188047409,-0.2216276228427887,-0.14789779484272003,0.10458501428365707,0.01000675093382597,-0.17172455787658691
93,0.16435736417770386,22363.70703125,11182.017578125,1.0804871412967898,0.6449030920082753,-0.15471257269382477,-0.5669745206832886,0.40169471502304077,0.0900014340877533,-0.22162887454032898,-0.14791333675384521,0.10458596050739288,0.010003956034779549,-0.1717177778482437
94,0.16172902286052704,22092.1171875,11046.220703125,1.0805219970657265,0.6449595415273035,-0.15483833849430084,-0.567003607749939,0.401700496673584,0.08999337255954742,-0.22163009643554688,-0.14792855083942413,0.1045868843793869,0.010001285001635551,-0.17171110212802887
95,0.16872695088386536,20341.833984375,10171.0859375,1.0805562086058276,0.6450152451699284,-0.15496020019054413,-0.5670328736305237,0.4017058312892914,0.08998538553714752,-0.22163137793540955,-0.1479436755180359,0.10458781570196152,0.009998519904911518,-0.1717045158147812
96,0.1661820411682129,21688.982421875,10844.6572265625,1.080589942374581,0.6450707450237536,-0.1550818532705307,-0.5670619606971741,0.4017101526260376,0.08997760713100433,-0.22163265943527222,-0.1479584276676178,0.10458876192569733,0.009995865635573864,-0.17169806361198425
97,0.16758286952972412,20710.24609375,10355.291015625,1.080624321606476,0.6451274471486932,-0.15520864725112915,-0.5670910477638245,0.4017143249511719,0.08997002989053726,-0.22163397073745728,-0.1479727178812027,0.10458970814943314,0.009993184357881546,-0.17169170081615448
98,0.1544666886329651,22573.34375,11286.826171875,1.080658129505668,0.6451829979338132,-0.15533190965652466,-0.5671197772026062,0.4017190635204315,0.08996257930994034,-0.22163540124893188,-0.14798682928085327,0.10459066927433014,0.009990285150706768,-0.17168539762496948
99,0.15870757400989532,21545.58203125,10772.9501953125,1.0806909535037335,0.6452370225557931,-0.15544641017913818,-0.5671491622924805,0.401723712682724,0.08995518833398819,-0.22163689136505127,-0.1480007767677307,0.10459164530038834,0.009987317956984043,-0.17167915403842926
100,0.16654416918754578,19313.37890625,9656.8564453125,1.080723589460734,0.6452907988459533,-0.15556007623672485,-0.56717848777771,0.40172815322875977,0.0899479016661644,-0.22163833677768707,-0.14801454544067383,0.10459260642528534,0.00998439360409975,-0.1716729700565338
101,0.1725618839263916,21406.646484375,10703.49609375,1.0807551702748037,0.6453438439366318,-0.1556701809167862,-0.567207932472229,0.4017307162284851,0.08994070440530777,-0.2216397225856781,-0.148028165102005,0.10459354519844055,0.009981688112020493,-0.17166689038276672
102,0.1626783013343811,18927.625,9463.9755859375,1.0807868000102678,0.6453966670859999,-0.15577712655067444,-0.5672379732131958,0.4017336666584015,0.08993352204561234,-0.22164104878902435,-0.1480417549610138,0.10459448397159576,0.009979065507650375,-0.17166082561016083
103,0.15900123119354248,19757.4296875,9878.8740234375,1.0808183234127764,0.6454494669916737,-0.15588580071926117,-0.5672674775123596,0.4017362594604492,0.08992642909288406,-0.22164233028888702,-0.14805522561073303,0.10459540039300919,0.009976593777537346,-0.17165488004684448
104,0.15933841466903687,20272.85546875,10136.5869140625,1.0808486925193959,0.645501160698942,-0.15598998963832855,-0.5672969222068787,0.4017375409603119,0.08991936594247818,-0.22164365649223328,-0.14806866645812988,0.1045963317155838,0.0099740419536829,-0.1716489940881729
105,0.15991486608982086,20083.685546875,10042.0029296875,1.0808801604416383,0.6455541824746248,-0.15609946846961975,-0.5673264265060425,0.40173986554145813,0.08991236239671707,-0.2216450721025467,-0.1480819582939148,0.10459727793931961,0.009971339255571365,-0.17164313793182373
106,0.15771616995334625,18250.45703125,9125.38671875,1.0809125227505634,0.645608625616264,-0.15621446073055267,-0.5673559904098511,0.4017420709133148,0.08990538865327835,-0.22164636850357056,-0.1480952501296997,0.10459819436073303,0.009968883357942104,-0.17163734138011932
