seed,epoch,pde_mse,xi_dist_to_ls,xi_dist_to_true,gradient_norm,good_basin,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
5,500,946.5883178710938,1.1440709040626285,1.2195081306507407,87855.6640625,False,-0.17739640176296234,-0.6256287097930908,-0.181780606508255,-0.02371854893863201,0.011350813321769238,-0.014129477553069592,0.0030475931707769632,-0.0002007803850574419,-0.0013763144379481673
5,1000,7.73689079284668,1.1785684757598038,1.2473394500704227,5798.62548828125,False,-0.2093493938446045,-0.7224700450897217,-0.0161543320864439,-0.033608414232730865,-0.0062179663218557835,-0.005110213533043861,0.000152707114466466,-0.0001472012954764068,-0.00013408793893177062
5,2000,2.697331428527832,1.124999258252154,1.197302260808076,35.019474029541016,False,-0.16582027077674866,-0.6518678069114685,-0.00828251987695694,-0.034269779920578,-0.010499768890440464,-0.004355383105576038,-0.0007022753125056624,-0.000462506985059008,-3.564405778888613e-05
5,3000,2.1055550575256348,1.0543949662290533,1.1345030749918672,26.460390090942383,False,-0.1602879762649536,-0.5294639468193054,-0.0075730434618890285,-0.0340782031416893,-0.010488804429769516,-0.004269029479473829,-0.0007022684440016747,-0.0004465988604351878,-2.8129366910434328e-05
5,5000,1.093700885772705,0.9227419932797356,1.0235359721431485,10.749680519104004,False,-0.15269902348518372,-0.1990809440612793,-0.0026496804784983397,-0.03342055901885033,-0.008521598763763905,-0.004023441579192877,-0.00029894226463511586,-0.00018105808703694493,-8.356918442586903e-06
6,0,283392.125,0.9768717208124217,1.0793699590919617,9287972.0,False,0.2013062983751297,0.2863743007183075,0.06940805166959763,-0.006918083410710096,0.01182987168431282,-0.04339433088898659,0.012680057436227798,0.11700811982154846,0.02194507047533989
6,100,43.1887321472168,0.991586096886316,1.093326369383358,16143.0771484375,False,0.14136843383312225,0.3209398686885834,0.24837756156921387,-0.007049729116261005,0.009855399839580059,-0.011719922535121441,-0.0011002045357599854,0.014920112676918507,-4.3590222048806027e-05
6,500,1.6195118427276611,0.940523004404005,1.0469417671872392,40.95684814453125,False,0.14194074273109436,0.2692570090293884,0.026426710188388824,-0.006684982217848301,0.0016132165910676122,-0.011108078993856907,-9.657331247581169e-05,0.0014582297299057245,1.0116588782693725e-05
6,1000,1.019700288772583,0.9105192665662301,1.0244015890179947,2.042447805404663,False,-0.13460233807563782,0.17252688109874725,0.0008553085499443114,-0.005309296306222677,0.0005213098484091461,-0.008814513683319092,5.159714419278316e-06,-8.030923345359042e-05,6.250825208553579e-06
6,2000,0.9045955538749695,0.9013697149387212,1.0128150720789573,0.9512805938720703,False,-0.15013864636421204,0.05024037882685661,-0.0003818663826677948,-0.0018644159426912665,0.0001501111255493015,-0.003084553638473153,4.6789546104264446e-06,-7.465447561116889e-05,7.663583346584346e-06
6,3000,0.8914610743522644,0.9016379460517576,1.0124374181325293,0.3218792676925659,False,-0.15503551065921783,0.027803270146250725,-0.0008333213627338409,0.0006715597701258957,-0.00010762628517113626,0.0011193057289347053,3.910732630174607e-06,-6.270255835261196e-05,1.2722035535261966e-05
6,5000,0.8903648853302002,0.9018354989092111,1.0126124259566134,0.015743613243103027,False,-0.1571657508611679,0.026662014424800873,-0.0009913913672789931,0.001728707691654563,-0.0002399688382865861,0.0028702665586024523,4.113854629395064e-06,-5.841944948770106e-05,1.5317758879973553e-05
7,0,68287.84375,0.9219012139766428,1.0349246762294402,1744937.375,False,-0.33822792768478394,0.1498066484928131,-0.1555195152759552,0.005132270976901054,-0.05300639197230339,0.020946573466062546,0.07539751380681992,-0.018712036311626434,-0.011176047846674919
7,100,10.008414268493652,0.9854403484618126,1.0972760501328276,1555.788818359375,False,-0.4780240058898926,0.17670202255249023,-0.049803055822849274,0.00926467590034008,-0.031104695051908493,0.002210899256169796,0.023349769413471222,-0.004201250150799751,0.00011014410847565159
7,500,0.9684048891067505,0.9107808659102262,1.0260351767920075,97.8674087524414,False,-0.22102609276771545,0.23779582977294922,-0.01799677312374115,0.011007377877831459,-0.02754564955830574,0.0008972740033641458,0.010658346116542816,-0.001416748738847673,1.4997729522292502e-05
7,1000,0.7138110995292664,0.8946293450777374,1.0095444483640539,22.777645111083984,False,-0.17320537567138672,0.23318533599376678,-0.007002446800470352,0.013199040666222572,-0.03373250737786293,0.00045829705777578056,0.015092140063643456,-0.0005415621562860906,3.9030965126585215e-06
7,2000,0.6795212030410767,0.8844721964267416,0.9992830806428866,1.4709389209747314,False,-0.15666182339191437,0.257980614900589,-0.0030020251870155334,0.020660392940044403,-0.048048391938209534,0.0003731173346750438,0.01737072877585888,-0.00024527564528398216,8.429700528722606e-07
7,3000,0.6491610407829285,0.8629568218872057,0.9776052630383216,1.305761694908142,False,-0.14966291189193726,0.2652575671672821,-0.0018143204506486654,0.03515823930501938,-0.07213874906301498,0.00036672683199867606,0.017687510699033737,-0.00019053369760513306,5.100175712868804e-07
7,5000,0.46875855326652527,0.7059922301394774,0.8195234642605373,1.3267308473587036,False,-0.11550970375537872,0.22296637296676636,0.002658773446455598,0.08229384571313858,-0.22457751631736755,-0.0010040791239589453,0.014428126625716686,-0.00010461001511430368,-8.544369620722136e-07
