checkpoint_epoch,seed,epoch,pde_loss,coefficient_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
50,22,0,26.082693099975586,1.303884316048709,0.8870391113295549,0.8750261505778087,0.06960901265621527,0.007645267487460282,0.12769734097616645,-0.04442515458284147,0.0032267971070441127,0.0022375306249102604,-0.0004198041760031811,1.7307183379193326e-05
50,22,1,26.050819396972656,1.2941870118385612,0.8684380693630126,0.8582083844441176,0.06641519987780027,0.007436638609399466,0.11506237751811461,-0.04053269818964809,0.002938658152232616,0.001984948682413555,-0.0003790952274799026,1.5736771842298977e-05
50,22,2,26.020286560058594,1.2846614491798722,0.8500598550616866,0.8413985374120917,0.06322276725269689,0.007228316260547589,0.10316413872849715,-0.036885175113635225,0.002667529857660036,0.0017516608270562518,-0.00034113777014962505,1.4263050382994559e-05
50,22,3,25.99104118347168,1.2752907041475128,0.8318936403698189,0.8246023733848415,0.06003265233332716,0.007020528627962826,0.09200952603403602,-0.03348518660073727,0.00241351835859488,0.0015374159767385291,-0.0003059148006521563,1.2885487968756542e-05
50,22,4,25.963029861450195,1.266059668466999,0.8139279619941676,0.8078259569908577,0.05684580219041181,0.006813520064543984,0.08159591057065928,-0.03033280268449861,0.002176557124431642,0.0013417911013466899,-0.00027338682651148846,1.1602814175211835e-05
50,22,5,25.936193466186523,1.2569555673113428,0.7961512824811465,0.79107565358401,0.05366316389467157,0.006607554819609115,0.07191103835473696,-0.027425542176489525,0.0019564091807346053,0.0011642046175984395,-0.00024349303278970832,1.0413062155181679e-05
50,22,6,25.910484313964844,1.2479683679291886,0.7785525991162369,0.774358179364445,0.050485698794275224,0.006402914551843105,0.06293351496343108,-0.024758482719018825,0.0017526724682846485,0.0010039341538376906,-0.00021615346646027797,9.313635119089172e-06
50,22,7,25.885847091674805,1.2390909862355044,0.7611218816496781,0.7576805512576886,0.047314363478242194,0.006199898951060778,0.05463356943307319,-0.022324434868515583,0.001564794613135085,0.0008601369747986425,-0.00019127135730464466,8.301386597890305e-06
50,22,8,25.86223030090332,1.2303193594059285,0.743850537711297,0.7410501370355435,0.04415011453559193,0.005998826359969996,0.046974271228303915,-0.020114256245999683,0.0013920908336705123,0.0007318736363325514,-0.00016873584837884107,7.372696652321617e-06
50,22,9,25.839588165283203,1.2216523454527128,0.7267317223287438,0.7244746553160879,0.04099390855534384,0.005800031287119257,0.03991294477113773,-0.01811720770767899,0.0012337687752139754,0.0006181315926350504,-0.0001484249871155338,6.523572809616494e-06
50,22,10,25.817869186401367,1.213091423414088,0.709760442093317,0.7079620753218839,0.03784669736736803,0.005603865028660792,0.033402718310776874,-0.016321359539506794,0.0010889530832172113,0.000517849515965239,-0.00013020855508031782,5.7497368123296325e-06
