checkpoint_epoch,seed,epoch,pde_loss,coefficient_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
50,9,0,26.528121948242188,1.115031040802203,0.495364252032293,-0.46536811442881376,0.16721796652741777,-0.002880259742779092,-0.02919005583011878,-0.0013083691774351312,-0.0005159836987792658,0.002015956704248577,0.0001491781863271933,9.008286756322708e-07
50,9,1,26.49600601196289,1.107399717351693,0.47854452832862326,-0.4485503482951227,0.1640241585081521,-0.0026716308647182765,-0.030000976104078658,-0.0015936370639063216,-0.0005236684411946785,0.0017824393315423643,0.00012718982567443027,4.744153357353593e-07
50,9,2,26.464839935302734,1.1000193581493232,0.461746821440187,-0.4317438092422733,0.16083118809917216,-0.002463605096865717,-0.030626658923862956,-0.0018377648702665008,-0.0005273541909916851,0.001567597508120111,0.00010735201774960406,1.0768340090907551e-07
50,9,3,26.434606552124023,1.092895757575259,0.44497891554634134,-0.4149562910696892,0.15763963591669858,-0.0022566627512171636,-0.03106590049099384,-0.002042314219495597,-0.0005273668370350694,0.0013713672997203038,8.962771508543501e-05,-2.0224938640816297e-07
50,9,4,26.405282974243164,1.0860341250888923,0.4282493093465765,-0.3981956878185872,0.1544500825769522,-0.0020513488031309005,-0.03132303395316504,-0.0022092464260161475,-0.0005241093535031641,0.0011935384737712803,7.395627029536959e-05,-4.591227644916276e-07
50,9,5,26.376848220825195,1.0794389650551557,0.4115675078894492,-0.381470043892874,0.15126311821445246,-0.0018482770882286815,-0.03140935446983598,-0.0023410810716473734,-0.0005180727467212714,0.0010337563993692827,6.0252964447531296e-05,-6.675027136326874e-07
50,9,6,26.349267959594727,1.0731138765228214,0.39494435143400636,-0.3647876041800427,0.14807932344542005,-0.0016481326340073578,-0.03134487881263261,-0.0024411247401635444,-0.0005098495834871441,0.0008915243272521227,4.840932975622801e-05,-8.327180793326252e-07
50,9,7,26.3225154876709,1.0670613469877108,0.37839234727618454,-0.3481568140511728,0.1448992979226732,-0.0014516710380757774,-0.031160168184924352,-0.002513671488314787,-0.0005001475520735807,0.0007662063347651649,3.829460789934067e-05,-9.607706945413197e-07
50,9,8,26.296546936035156,1.0612825283416378,0.36192600188478563,-0.3315863193609305,0.1417236317807313,-0.0012597138049315266,-0.030897950847343477,-0.0025641881845999068,-0.0004898011606354842,0.000657030793321275,2.975788164395323e-05,-1.058227222317409e-06
50,9,9,26.271324157714844,1.0557770818075205,0.3455622092266436,-0.3150849915080165,0.13855291515411383,-0.0010731389417940203,-0.030614220550969448,-0.0025994140569473405,-0.00047978065806217134,0.000563090938394236,2.2631370023090558e-05,-1.1321023590757407e-06
50,9,10,26.246801376342773,1.0505431050157634,0.32932071981237127,-0.29866200261651127,0.1353877476956389,-0.0008928654922473602,-0.030378389317004467,-0.002627367946189394,-0.0004711924587798641,0.0004833461045044838,1.673423082073951e-05,-1.1897362106649514e-06
50,9,11,26.22292709350586,1.0455771815773793,0.31322463505192444,-0.2823268505963234,0.13222871953982604,-0.0007198307641667479,-0.03027204939457524,-0.002657200735379429,-0.00046526607190581413,0.0004166232927010005,1.1876995252972015e-05,-1.2386546429748294e-06
50,9,12,26.199649810791016,1.0408746388988661,0.2973011830244775,-0.26608948444543085,0.12907641130289593,-0.0005549604073692357,-0.030386086251692063,-0.0026988849511183468,-0.00046332237176994096,0.0003616236067369732,7.866452555496554e-06,-1.286405209101277e-06
50,9,13,26.176916122436523,1.036429964931163,0.2815826883120472,-0.2499602541289845,0.12593141311936806,-0.0003991336726004421,-0.030816271671849655,-0.0027627477898854082,-0.0004667234385437855,0.00031693833163407405,4.510882860841372e-06,-1.340365815490503e-06
50,9,14,26.15467643737793,1.0322374385045494,0.26610827011963756,-0.2339500860024465,0.12279429608716447,-0.0002531428803523855,-0.03165790856298682,-0.002858922605313803,-0.0004768120402241082,0.0002810783595925703,1.6254609236253574e-06,-1.4075415310593131e-06
50,9,15,26.13288116455078,1.0282918046546778,0.2509261932190279,-0.21807050787203813,0.11966562178590849,-0.00011765411377742473,-0.03300058113173957,-0.002996809900018671,-0.0004948527811493357,0.0002525172244942447,-9.626877650646126e-07,-1.494391900282878e-06
50,9,16,26.111480712890625,1.0245889196497755,0.2360972673352229,-0.20233373670630928,0.11654595179522348,6.831680365765823e-06,-0.034924124660966095,-0.0031846671291228387,-0.0005219908961579393,0.00022974273380600978,-3.4104827134979674e-06,-1.606726864873804e-06
50,9,17,26.090438842773438,1.0211262220827777,0.22169934522969356,-0.18675267863613823,0.11343582865813538,0.00012000686535272373,-0.037496560349994844,-0.0034294066034572974,-0.0005592381667520043,0.0002113087192321506,-5.856621637816817e-06,-1.749708993307995e-06
50,9,18,26.06972312927246,1.017903037639218,0.20783327629419446,-0.17134102919652494,0.11033578539937144,0.00022177842930951467,-0.040774126924212596,-0.00373660849579088,-0.0006074867108396287,0.00019587798809320538,-8.421373349938723e-06,-1.927958977934767e-06
50,9,19,26.049304962158203,1.014920677266334,0.19463014832230324,-0.1561132106754703,0.1072463455253602,0.00031227690362721673,-0.04480292960190716,-0.004110708930920897,-0.0006675431303197715,0.00018224993238206104,-1.120833190781464e-05,-2.1457380507292062e-06
50,9,20,26.0291690826416,1.0121824569025628,0.1822598768897359,-0.14108443476509688,0.10416802302423153,0.00039185185517943586,-0.049621479397839875,-0.004555283371408103,-0.0007401723310930503,0.00016937203550604205,-1.4307590685889048e-05,-2.4071677942737596e-06
50,9,21,26.009296417236328,1.0096936532390492,0.17094004838841106,-0.1262706399105282,0.10110131284751785,0.00046105867385640354,-0.05526339574302298,-0.005073368021521476,-0.0008261388269347061,0.00015633779418591394,-1.7799720944188663e-05,-2.716443365504325e-06
50,9,22,25.989673614501953,1.0074614953650258,0.16094284386201954,-0.11168842865876781,0.0980466909101542,0.0005206345763952862,-0.06175970871638183,-0.005667751717046424,-0.0009262403969227323,0.00014237530671269724,-2.1759850074956095e-05,-3.0780124658317324e-06
50,9,23,25.970304489135742,1.0054952155230004,0.1525955016470348,-0.09735501753780293,0.0950046236087769,0.0005714682954289967,-0.06914049484093591,-0.006341218791611931,-0.0010413266460390176,0.0001268312181331121,-2.6261395050305146e-05,-3.4967008026425313e-06
50,9,24,25.951175689697266,1.0038061467415986,0.14626722413642493,-0.08328811801947478,0.09197555830342494,0.0006145672814826015,-0.077435777957058,-0.00709673966797921,-0.001172307697281853,0.00010915356107277905,-3.1379099290612786e-05,-3.977791541493352e-06
50,9,25,25.932283401489258,1.0024078776436045,0.1423353703635256,-0.06950585507302164,0.08895993283583851,0.0006510231562610053,-0.08667567146562027,-0.007937596418181996,-0.0013201478523056822,8.887566529707534e-05,-3.719122324340517e-05,-4.527046993317017e-06
50,9,26,25.91364097595215,1.001316406455785,0.14112990635964312,-0.056026598007052814,0.08595816601116048,0.0006819747177444225,-0.0968898883793798,-0.008867461301144177,-0.0014858545465563369,6.560210381096747e-05,-4.378090341105186e-05,-5.150707803685868e-06
50,9,27,25.89523696899414,1.0005502714193266,0.14286954396923476,-0.04286886649286745,0.08297065759793625,0.0007085724219712178,-0.1081066244508677,-0.00989042027394113,-0.0016704571091464902,3.8996877370488616e-05,-5.123673102351687e-05,-5.855453226714583e-06
50,9,28,25.87708854675293,1.0001305501689737,0.14761609151697896,-0.030051164538984484,0.07999777880981518,0.0007319452741527607,-0.12035062998751885,-0.01101094597886117,-0.0018749805558096761,8.773394325041202e-06,-5.965270859911728e-05,-6.648341535914404e-06
50,9,29,25.859201431274414,1.000080691573379,0.15527034700476922,-0.017591820730784725,0.07703989610129723,0.0007531675254873131,-0.13364073376727537,-0.012233798695964198,-0.00210040781415571,-2.531384104440997e-05,-6.912759525309983e-05,-7.53672246463201e-06
50,9,30,25.84158706665039,1.0004259846015506,0.16560860873746633,-0.005508825337596817,0.074097356890285,0.0007732277793059333,-0.14798622900902086,-0.01356385376041875,-0.002347635544211632,-6.34764499263003e-05,-7.9763935520316e-05,-8.528122892178035e-06
50,9,31,25.82426643371582,1.0011924988901284,0.178336679932849,0.0061803192668535775,0.07117048955808367,0.0007930033433445482,-0.1633819633499049,-0.01500581742640763,-0.0026174073463992825,-0.00010589853054572525,-9.166662275745408e-05,-9.630094830700109e-06
50,9,32,25.807260513305664,1.0024052190259916,0.19313549965195462,0.0174587716781649,0.06825959393110229,0.0008132355146606765,-0.1798016586857374,-0.016563794660111122,-0.0029102280167863626,-0.00015274187197140458,-0.00010494096609679826,-1.0850022469853683e-05
50,9,33,25.79060173034668,1.0040849513120014,0.20968503661033094,0.02831053784834399,0.0653649650766006,0.0008345125588685305,-0.19718844936763544,-0.01824063082438974,-0.0032262439488466737,-0.00020414955442565872,-0.00011969027646552987,-1.2194886252428999e-05
50,9,34,25.774316787719727,1.0062434894084413,0.22766647681286095,0.03872059168921355,0.06248686950694223,0.0008572568862750521,-0.21544218568416088,-0.020036995239831993,-0.0035650800093035982,-0.0002602473327059292,-0.0001360126086426249,-1.3670971009147301e-05
50,9,35,25.75844383239746,1.0088763479440395,0.24674761331216308,0.04867509670075188,0.05962555945704274,0.0008817183679265743,-0.23440216448972137,-0.02195010757472571,-0.003925620732170145,-0.00032114124933734845,-0.00015399665314774194,-1.5283501937892802e-05
50,9,36,25.743017196655273,1.0119526498607443,0.26655817601284654,0.05816156651458984,0.0567812681252203,0.000907975579135023,-0.2538260456093481,-0.0239721320759332,-0.00430573713807016,-0.00038691126964625946,-0.00017371646768180493,-1.7036246532004207e-05
50,9,37,25.728065490722656,1.0154023441997255,0.2866612177590427,0.06716907477526542,0.05395420967319569,0.0009359424834312569,-0.27336707186224896,-0.026088387711592546,-0.004701975386689578,-0.00045759935939792743,-0.00019522509776412824,-1.893101597721826e-05
50,9,38,25.713600158691406,1.0191033971677508,0.30653180623276155,0.07568849321448265,0.05114458398524161,0.0009653820336329071,-0.29255904397096,-0.028275929491604172,-0.005109309999206296,-0.0005331938337273209,-0.0002185476140425863,-2.0967189249240266e-05
50,9,39,25.69961929321289,1.0228751222920702,0.32555946957973153,0.08371277984626718,0.04835257666818274,0.0009959278558325359,-0.3108251080268208,-0.030503536461880365,-0.005521126866190542,-0.0006136112123486973,-0.00024367396343560568,-2.314122505026445e-05
