epoch,total_loss,data_loss,pde_loss,tv_loss
0,0.07558818860718655,0.07554918329142743,0.0,3.9005402383072436e-05
1,0.003948092501285294,0.003879174479239044,0.0,6.891801990965928e-05
2,0.002892656455052987,0.0028121333554505354,0.0,8.052309475181299e-05
3,0.0028832425947286308,0.002797434354082696,0.0,8.580824688246977e-05
4,0.0028734949993945305,0.0027871487758284997,0.0,8.634623009129427e-05
5,0.003242028821703224,0.0031540381116053414,0.0,8.799070946267984e-05
6,0.003467294838397749,0.0033779432997107506,0.0,8.935153429832546e-05
7,0.0027637628890160057,0.0026700463190319993,0.0,9.371657044597207e-05
8,0.0027951049758860517,0.0027004716444819694,0.0,9.463334266449296e-05
9,0.003389583205774663,0.0032967207805504875,0.0,9.286243839019407e-05
10,0.0030898328146172892,0.0029899341771231283,0.0,9.98986290055438e-05
11,0.004910060673922537,0.004807484849903082,0.0,0.00010257584602056471
12,0.004003163408635864,0.0038993822129827645,0.0,0.00010378123330329323
13,0.002767847374170309,0.002663920149354944,0.0,0.00010392721338171719
14,0.0025732738172842395,0.0024769385382237418,0.0,9.633528391113652e-05
15,0.0025976649522485716,0.0025032631838546385,0.0,9.440177884590368e-05
16,0.002573700388893485,0.002477889588575751,0.0,9.581079061645718e-05
17,0.0027870683051231834,0.002688448059387387,0.0,9.862023730492516e-05
18,0.002755542429873631,0.00265468079005442,0.0,0.00010086163958822865
19,0.002617775724964246,0.002519519201346806,0.0,9.825652823709543e-05
20,0.003079501110025578,0.0029802781914079948,0.0,9.922291353596227e-05
21,0.002702417450823954,0.0026004943287088757,0.0,0.00010192312338548372
22,0.004384539441190778,0.004272421385856375,0.0,0.00011211805949209346
23,0.004115384101631149,0.0039999763673496625,0.0,0.0001154077571487823
24,0.0034192382498452116,0.003296185647033983,0.0,0.00012305260281122865
25,0.002984880410607845,0.0028758631531326543,0.0,0.00010901726700323043
26,0.0026002000972983382,0.002498199675409567,0.0,0.00010200042148455165
27,0.0025901560789890706,0.0024922732005102765,0.0,9.788288638995413e-05
28,0.002682145019727094,0.002579363654293711,0.0,0.0001027813593123389
29,0.0028867163540174565,0.002784163916542653,0.0,0.00010255243689734636
30,0.003166237820146812,0.003053625812754035,0.0,0.00011261199041554291
31,0.0030374199388519168,0.002926509328452604,0.0,0.0001109106233343482
32,0.002875144641462063,0.0027673395631450507,0.0,0.00010780509633366906
33,0.003658445363509513,0.0035321571723750185,0.0,0.00012628817716003616
34,0.003239511375478099,0.003120063611912349,0.0,0.0001194477617178881
35,0.002772098776721765,0.0026640586133691527,0.0,0.00010804016751030253
36,0.0033233633250116354,0.003205370320568955,0.0,0.00011799299543435198
37,0.002773840438633684,0.0026615474831372028,0.0,0.00011229295838376626
38,0.003640058476270901,0.003513032215691748,0.0,0.00012702625861579908
39,0.002654360108343618,0.002551772960624288,0.0,0.00010258715776708124
40,0.002786894513678456,0.0026778486439041674,0.0,0.00010904586815740913
41,0.0028646959339283288,0.0027569197155239565,0.0,0.00010777622371697651
42,0.0028803863799169898,0.0027666739964236817,0.0,0.00011371238453273055
43,0.0028766246793407294,0.002764633745842037,0.0,0.0001119909421028015
44,0.003344363673397946,0.0032370904689684272,0.0,0.00010727321597865768
45,0.0037401416708552648,0.003610587017315011,0.0,0.00012955466231759932
46,0.003107569683047514,0.002991669016727616,0.0,0.00011590067475076971
47,0.003172419418299955,0.003057434301202496,0.0,0.0001149851139214459
48,0.0028193267284049874,0.0027101026544909157,0.0,0.00010922408234494339
49,0.002754699494246216,0.002649397788835423,0.0,0.00010530170552628411
50,0.0026611327045848445,0.002557341135033066,0.0,0.00010379155494211729
51,0.002755616078271516,0.002651782909644738,0.0,0.0001038331626212254
52,0.003508620178474793,0.0033800358410983806,0.0,0.00012858433760739568
53,0.003906082029321364,0.0037760342922179943,0.0,0.00013004775754534565
54,0.003606551918127234,0.003481635424707617,0.0,0.00012491648810701296
55,0.0031311845126014855,0.0030186333885741613,0.0,0.00011255111369084464
56,0.003676366519242052,0.003545283254915996,0.0,0.00013108327806953134
57,0.003246972791939264,0.003114430814064921,0.0,0.00013254198515030098
58,0.0027688491779069104,0.00266146419998554,0.0,0.0001073849838114314
59,0.0026571050559776642,0.002548439365382942,0.0,0.0001086656812399197
60,0.0028853354687314657,0.002771665800421957,0.0,0.00011366967269818165
61,0.0030646638885613474,0.0029409375145203536,0.0,0.00012372636145243184
62,0.00274757504285801,0.0026374118779564186,0.0,0.00011016317056066963
63,0.0026240133503008457,0.0025193545642116714,0.0,0.00010465877257668162
64,0.0030966770007378524,0.002978067782278808,0.0,0.00011860920165504684
65,0.0031200204310672624,0.002994111550617076,0.0,0.00012590889823586044
66,0.0036089654221007276,0.003464262969496231,0.0,0.00014470247755063667
67,0.003252606639372451,0.0031269872856755105,0.0,0.00012561936767139872
68,0.0029745082267456585,0.0028516761034667964,0.0,0.0001228321351744752
69,0.0030828042192355036,0.0029501153658779843,0.0,0.00013268886074896844
70,0.0027412711383981835,0.0026247486812136477,0.0,0.00011652246180419175
71,0.0035262707406507124,0.003392114607055509,0.0,0.00013415614017821286
72,0.00480354567694049,0.004645708852284957,0.0,0.00015783680941066925
73,0.004557540270662497,0.004393913010726609,0.0,0.00016362726490201784
74,0.0033535121030928124,0.0032227756603369637,0.0,0.000130736450840246
75,0.0031566310688735002,0.003028235194968089,0.0,0.000128395874251885
76,0.0037195205148900785,0.003575003861139218,0.0,0.00014451665109455853
77,0.002917399363858359,0.0027908914766850926,0.0,0.00012650788197615404
78,0.002592484536950314,0.0024811776783612983,0.0,0.00011130684415259148
79,0.0025920812816669545,0.0024799192952553906,0.0,0.000112161980521503
80,0.0027391855301897206,0.0026218185149547127,0.0,0.00011736701789130975
81,0.0026575364874646306,0.0025441336172026775,0.0,0.00011340288319698875
82,0.0026986648565128684,0.0025821783328576695,0.0,0.00011648652042143993
83,0.0026543255311451733,0.0025357355119749194,0.0,0.00011859002644621161
84,0.0031400958504823463,0.003001653419304935,0.0,0.00013844243972377469
85,0.0032897435926965307,0.0031440810943465856,0.0,0.00014566249834994474
86,0.002731205906630272,0.0026089693604421523,0.0,0.0001222365517317066
87,0.0026370391567488985,0.0025181627780612973,0.0,0.00011887639254656812
88,0.002657180374843024,0.0025351549543085553,0.0,0.00012202542030348605
89,0.0026204175138402554,0.0025085407782286877,0.0,0.00011187673064543762
90,0.0029069563477403587,0.002774215299665691,0.0,0.0001327410619336343
91,0.002929799894373568,0.002796552432257505,0.0,0.00013324745241478678
92,0.00307654114513998,0.002934130588694224,0.0,0.0001424105509021689
93,0.0028143196943260377,0.002685064353817512,0.0,0.0001292553457056379
94,0.002778776651543994,0.0026478590813302804,0.0,0.000130917576912214
95,0.0025910194261029125,0.002471379625300566,0.0,0.00011963980368963102
96,0.002940656439889045,0.0028071124328389054,0.0,0.0001335440288780124
97,0.0029956569141220478,0.0028579646780613867,0.0,0.00013769223606066098
98,0.002851286843892128,0.0027237794628100736,0.0,0.00012750737703985548
99,0.0030642851950630308,0.0029172786319303133,0.0,0.00014700655504832014
