run_name,sweep_param_name,sweep_param_value,best_epoch,final_epoch,final_total_loss,final_pde_loss,final_data_loss,final_tv_loss,final_l1_loss,w_u,w_ux,w_uxx,w_prod,M01,M10,runtime_sec,snapshot_path,status
stride_x_3,stride_x,3,80,199,5.336518287658691,0.0125291999429464,0.5330253839492798,0.0,1.22797691822052,0.0454624369740486,0.0438375808298587,0.0358194150030612,0.0211339127272367,-0.0001261066790902,0.0007518962374888,26.384885549545288,runs\agent_stride_x_sweep\runs\stride_x_3\snapshot.pdf,1
stride_x_4,stride_x,4,4,199,5.065352439880371,0.0073467814363539,0.5061678886413574,0.0,2.3272042274475098,0.1126968935132026,0.1695656180381775,0.1585303843021392,0.0686403661966323,-0.0025993878953158,0.0049426811747252,21.292433261871334,runs\agent_stride_x_sweep\runs\stride_x_4\snapshot.pdf,1
