epoch,data_loss,pde_loss,total_loss,coeff_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,data_grad,pde_grad,weighted_data_grad,weighted_pde_grad,grad_ratio,grad_cos,symnet_pde_grad,symnet_data_grad
15,1.1721620559692383,17.47043228149414,9.907378196716309,0.967755018983662,0.2089368664113257,0.08864117946604753,-0.16952553458028058,0.0061285456818139334,-0.0835464605000548,-0.055170520476111366,0.0026971590205958447,-0.00838796734437941,0.0008968699051369892,-2.1754436300040478e-05,,,,,,,,
16,1.123359203338623,15.733500480651855,8.99010944366455,0.9679234022505947,0.20917433803135402,0.08900279612635899,-0.1697141961982225,0.006119884668006484,-0.08337526534537947,-0.055050714941864164,0.0026909071890177743,-0.008367841447954766,0.0008946994567545408,-2.1698106069292924e-05,,,,,,,,
17,1.10725736618042,16.677440643310547,9.445978164672852,0.9680831326524717,0.20940570553541696,0.08933910623199268,-0.16990224155687803,0.006111273142257862,-0.08321532474341448,-0.054938464711578504,0.0026850409880563746,-0.008348945902813753,0.0008926583592085923,-2.1645066466295494e-05,,,,,,,,
18,1.0856208801269531,14.761670112609863,8.466455459594727,0.9682374397575743,0.2096295969973196,0.08966041857198026,-0.1700853321908708,0.0061027310204941785,-0.08306132630149964,-0.054830154032644206,0.002679360819955278,-0.00833068878956616,0.0008906789107829825,-2.159348579992822e-05,,,,,,,,
19,1.0674996376037598,14.258016586303711,8.196508407592773,0.9683839000644363,0.20984596503548983,0.08996751609232416,-0.17026160699715584,0.006094269165947859,-0.08291625125719855,-0.054728250971022054,0.002673983131419656,-0.008313538419032013,0.0008888076603074406,-2.1544459418425482e-05,,,,,,,,
20,1.0587882995605469,13.054288864135742,7.585932731628418,0.9685218422773538,0.21004590153137506,0.09024581859857955,-0.1704287981415592,0.006085891199696378,-0.08277827633234199,-0.054631460331747206,0.002668836750787043,-0.008297273697531653,0.0008870200230113054,-2.1497328890700784e-05,,,,,,,,
21,1.024930715560913,12.474004745483398,7.261933326721191,0.9686525115905223,0.21023461664880638,0.09049871015735683,-0.1705916384954005,0.0060776272973853615,-0.08264744723585342,-0.054539656193086976,0.0026639209733875144,-0.00828185512129523,0.0008853128166019278,-2.1452060607742753e-05,,,,,,,,
22,1.0359491109848022,11.870702743530273,6.9713006019592285,0.9687770694850368,0.2104135685642591,0.09073225425047465,-0.17074957342532196,0.006069475648476073,-0.08252219462802728,-0.05445196789620388,0.00265918999567592,-0.008267152710176775,0.0008836739982855575,-2.1408321534802302e-05,,,,,,,,
23,0.9893543124198914,11.224640846252441,6.601674556732178,0.9688946769597131,0.21058187087204086,0.09094557223853031,-0.17090150598979376,0.006061407887861623,-0.08240364091687306,-0.05436905383187172,0.0026546894450299283,-0.008253270958019124,0.0008821168588138463,-2.1366563865850667e-05,,,,,,,,
24,0.9980050325393677,11.03886604309082,6.517437934875488,0.9690072225983835,0.21074418732090366,0.09114182200373351,-0.17105186093049235,0.006053373320457361,-0.08229121220146283,-0.05429001455914269,0.00265040769439577,-0.008239988771142622,0.0008806289186077783,-2.1326740242735455e-05,,,,,,,,
25,0.9511013627052307,10.078970909118652,5.990586757659912,0.9691138343531946,0.21089581641249955,0.0913246050976953,-0.17119320616042363,0.0060454558345581265,-0.0821844463137927,-0.05421469177640997,0.0026463184948187254,-0.008227294680710857,0.0008792042498673211,-2.1288552767401293e-05,,,,,,,,
26,0.9528072476387024,9.407381057739258,5.656497955322266,0.9692152666900817,0.2110392536163517,0.09149721859302586,-0.17132693442557487,0.006037596285898493,-0.08208328230863136,-0.054142866020082316,0.0026424165612743537,-0.008215135165487256,0.0008778381103524486,-2.1251932694143093e-05,,,,,,,,
27,0.9048383235931396,8.95033073425293,5.380003929138184,0.9693118609475255,0.21117695074117945,0.09166642192354592,-0.17145252806814545,0.006029824850124086,-0.08198763384690119,-0.054074731569404434,0.0026387045362748743,-0.008203572666914488,0.0008765358038842424,-2.12169426579366e-05,,,,,,,,
28,0.9351990818977356,8.568202018737793,5.219300270080566,0.9694044764418402,0.2113099558208357,0.0918247336052325,-0.17157575527505625,0.0060223370654185595,-0.0818965715138251,-0.054009637229130124,0.0026351466578215747,-0.008192492496628468,0.0008752847884857917,-2.1183249624032735e-05,,,,,,,,
29,0.9024722576141357,8.358789443969727,5.081867218017578,0.9694930822510744,0.2114363738058219,0.09197091832328182,-0.17169514934920554,0.006015056285642024,-0.08180973979555393,-0.053947190843006136,0.002631740283402234,-0.008181808638356127,0.0008740815698749719,-2.115089789521921e-05,,,,,,,,
30,0.8978955149650574,8.123994827270508,4.959892749786377,0.9695780029468414,0.211557887254385,0.09210794257310297,-0.17181135120025123,0.006007873878470228,-0.08172686443854693,-0.05388743558419798,0.002628489288701442,-0.008171559958709742,0.0008729307654960191,-2.1120023435223876e-05,,,,,,,,
31,0.8590492010116577,7.615893363952637,4.666996002197266,0.9696590235152428,0.21167308030492904,0.0922337967932898,-0.17192383084520702,0.006000744580434733,-0.08164771181941749,-0.05383027431308328,0.0026253591448928545,-0.008161750280634782,0.000871822204492035,-2.1090132802652437e-05,,,,,,,,
32,0.8688539266586304,7.207228183746338,4.47246789932251,0.9697361060208591,0.21178169342357936,0.09234907254304411,-0.17203187342330062,0.005993708826900678,-0.08157250032524438,-0.05377568544307929,0.002622360245857871,-0.008152346471937175,0.0008707566356377608,-2.106133751831537e-05,,,,,,,,
33,0.8402029275894165,7.074151039123535,4.3772783279418945,0.9698090176134204,0.2118859541499669,0.09244759324834692,-0.17214102526810976,0.005986883095860176,-0.08150234728526781,-0.053724402917999424,0.0026195302914375006,-0.008143465769611323,0.0008697466009101075,-2.103395534013841e-05,,,,,,,,
34,0.8498287796974182,6.463980197906494,4.0818190574646,0.9698779295046237,0.21198449501350725,0.0925332475410102,-0.1722479339291164,0.005980219106280227,-0.08143642486009615,-0.05367594463749565,0.002616868224626854,-0.0081350444578994,0.0008687921627069701,-2.100817570073112e-05,,,,,,,,
35,0.8335375785827637,6.425007343292236,4.046041488647461,0.9699432110222248,0.21207689868049415,0.09261240338185349,-0.17234896347653061,0.005973575636139304,-0.08137414899126297,-0.05362983929451133,0.0026143453301264727,-0.00812698568884951,0.0008678825261924999,-2.0983696118991127e-05,,,,,,,,
36,0.8208149671554565,6.0493669509887695,3.845498561859131,0.9700054518223902,0.2121672503241518,0.09268595680907955,-0.1724487358550006,0.005966996741880019,-0.08131537239445931,-0.05358639629673251,0.002611952094892363,-0.008119407336613631,0.0008670214976382966,-2.0960394380331607e-05,,,,,,,,
37,0.810812771320343,5.789907932281494,3.7057666778564453,0.9700659053220733,0.2122601247128785,0.09275993650690693,-0.17254976540241485,0.005960480009450722,-0.08125985128876005,-0.053545356605166204,0.0026096765395357937,-0.008112249508379406,0.000866203398835908,-2.0938151325530413e-05,,,,,,,,
38,0.7880642414093018,5.471256256103516,3.5236923694610596,0.9701241814322505,0.2123524214612801,0.0928334551365329,-0.17264884757048404,0.00595402664587724,-0.08120732157816295,-0.05350642520318155,0.0026075139075347684,-0.008105451037019325,0.0008654246107074197,-2.0916948622399523e-05,,,,,,,,
39,0.7845417857170105,5.196280002593994,3.3826818466186523,0.9701794871272896,0.2124414709799133,0.09289557755212385,-0.17274845972153954,0.005947728988635185,-0.08115804735867024,-0.053469814358842224,0.0026054781161203135,-0.008099051426303235,0.0008646902498802279,-2.0896948205266472e-05,,,,,,,,
40,0.7756422162055969,5.01768159866333,3.284482955932617,0.9702319226494439,0.21252749043919045,0.09295062735549305,-0.1728465681999362,0.005941540567230295,-0.08111199815766629,-0.053435470105691364,0.002603561766258212,-0.00809303538444926,0.0008639973836532642,-2.087803549795612e-05,,,,,,,,
41,0.7718336582183838,4.913815498352051,3.228741407394409,0.9702820004267513,0.21261175873463561,0.09300194511625078,-0.17294325928197413,0.005935384132009769,-0.08106852897145334,-0.05340315499131874,0.0026017398421661134,-0.008087397177039197,0.000863341020194922,-2.0859976765071167e-05,,,,,,,,
42,0.7503862977027893,4.678328514099121,3.089550495147705,0.9703295470301408,0.21269144091953038,0.09304488535478277,-0.17303764555428086,0.0059293278799327186,-0.08102745188556826,-0.05337240850195908,0.00260001798120342,-0.008082004912454345,0.0008627168540504409,-2.0842903387292447e-05,,,,,,,,
43,0.7702065706253052,4.521297454833984,3.030855178833008,0.9703743736319654,0.2127685254237132,0.0930853723625072,-0.17312869170125525,0.005923313873759544,-0.08098939158863172,-0.053343871039567226,0.0025984169711329315,-0.008077000676834655,0.00086213605444304,-2.082699715881786e-05,,,,,,,,
44,0.758388102054596,4.305182933807373,2.9109795093536377,0.970417053244906,0.21284217547386208,0.09312043964401498,-0.17321738373775555,0.00591741996665596,-0.08095347961109792,-0.05331676548716427,0.0025969022831283032,-0.008072225817943141,0.0008615837706736905,-2.0811931155627655e-05,,,,,,,,
45,0.746844470500946,4.092435836791992,2.793062448501587,0.9704580282889026,0.21291480913855465,0.09315230554631293,-0.17330552114089806,0.0059116274497216775,-0.08091967532281268,-0.053291181788844996,0.0025954779690416066,-0.008067716016604184,0.0008610629978413563,-2.079776954037992e-05,,,,,,,,
46,0.7305148243904114,4.213212490081787,2.83712100982666,0.9704976352893835,0.21298664892747174,0.0931814485364025,-0.1733933997151403,0.005905933908905046,-0.08088738958654024,-0.053266824927978525,0.0025941077383716832,-0.00806343686630856,0.0008605638146807195,-2.0784089145067785e-05,,,,,,,,
47,0.750520646572113,4.048171043395996,2.774606227874756,0.9705351418932135,0.21305508609274212,0.0932059808444779,-0.17347865302482243,0.00590021019244279,-0.08085700330997614,-0.05324386040169925,0.002592816783068367,-0.008059399198735096,0.0008600927105728687,-2.077119245079363e-05,,,,,,,,
48,0.7303777933120728,3.9415013790130615,2.7011284828186035,0.9705710939346613,0.21312233395421737,0.09322783373734507,-0.17356306822187503,0.005894647010415262,-0.08082829302727235,-0.053222223450258926,0.002591598584934847,-0.008055608748302,0.0008596487495493774,-2.0759029044040396e-05,,,,,,,,
49,0.7255851030349731,3.655871868133545,2.553521156311035,0.9706057803429399,0.21318886753616306,0.09324896458001002,-0.1736463248514692,0.005889088656491033,-0.08080094893350315,-0.05320172698994042,0.002590440636079948,-0.008052035568603092,0.000859228250134436,-2.0747487403997608e-05,,,,,,,,
50,0.7077092528343201,3.627659320831299,2.5215389728546143,0.9706389751555835,0.21325302446673325,0.09326712022786582,-0.17372765875208973,0.005883605741680869,-0.08077483390189817,-0.053182227110192076,0.0025893413509963377,-0.008048652899020086,0.0008588300891659332,-2.0736567530665264e-05,,,,,,,,
51,0.6940029263496399,3.4678523540496826,2.427929162979126,0.9706709432626615,0.21331736153867165,0.0932835098975162,-0.17380936240828213,0.005878082391505566,-0.08075036947030712,-0.05316402962093615,0.0025883102427280095,-0.008045505340583459,0.0008584573241407277,-2.072631983756043e-05,,,,,,,,
52,0.7070828676223755,3.368422508239746,2.391294002532959,0.9707021950799578,0.21338107664862516,0.09330149155737147,-0.17388898310808645,0.005872600080208314,-0.08072685476857024,-0.053146429360469566,0.0025873140156209874,-0.008042453992941151,0.0008580958531345316,-2.0716389902381323e-05,,,,,,,,
53,0.7039746642112732,3.2139430046081543,2.310946226119995,0.9707326092691285,0.2134452265729012,0.093325745484646,-0.17396514043070116,0.0058671020775753376,-0.08070464531053667,-0.053129789702935235,0.0025863681724136315,-0.008039567669111613,0.0008577524775179086,-2.070692896567914e-05,,,,,,,,
54,0.6824817657470703,3.2513716220855713,2.3081674575805664,0.9707611292202911,0.21350413563561216,0.09334277890989837,-0.1740382287820695,0.005861687359724287,-0.08068349223651203,-0.053113912771324635,0.002585465314071724,-0.008036810688270462,0.000857424326987685,-2.069788814161915e-05,,,,,,,,
55,0.6630078554153442,2.9714784622192383,2.148746967315674,0.9707880023405383,0.21355910392439606,0.09335579321233836,-0.17410819886144865,0.005856298592928474,-0.08066323810464882,-0.05309883814103948,0.002584599098565937,-0.008034216182611768,0.000857111526339651,-2.068920632290794e-05,,,,,,,,
56,0.6878607869148254,3.0181150436401367,2.196918249130249,0.97081310503037,0.21360960879169227,0.09336504067456679,-0.17417426185695192,0.005851005181172838,-0.08064391338756267,-0.05308457300760734,0.0025837714637385652,-0.00803177778055975,0.0008568145123590722,-2.0680904897098213e-05,,,,,,,,
57,0.6674758195877075,2.9825704097747803,2.1587610244750977,0.970836850066137,0.21365662156399595,0.09336979924638142,-0.17423808166865268,0.005845835489564267,-0.08062534032832902,-0.05307091229849213,0.0025829765960627238,-0.008029450881083927,0.0008565297907638241,-2.0672930395308225e-05,,,,,,,,
58,0.6844081878662109,2.823024272918701,2.0959203243255615,0.9708598851973276,0.21370261222692713,0.09337580183239987,-0.1742995843454365,0.00584060182558697,-0.08060759002971771,-0.053057751678543895,0.0025822201328978165,-0.008027201714832653,0.0008562570495644311,-2.0665369895431087e-05,,,,,,,,
59,0.6498762369155884,2.8143770694732666,2.0570647716522217,0.9708822661723754,0.21374889568595945,0.09338551906222974,-0.17435904104138944,0.005835442997210824,-0.08059069804311363,-0.05304532860017285,0.0025814974938893277,-0.008025094634721333,0.0008559979735040607,-2.0658122570432676e-05,,,,,,,,
60,0.6333431005477905,2.713005304336548,1.9898457527160645,0.9709041243214925,0.21379493321706314,0.09339582785126142,-0.17441758567359852,0.005830307102325354,-0.08057441043005312,-0.05303338762214984,0.0025807963473135635,-0.008023076756670968,0.0008557476331490013,-2.0651075371820184e-05,,,,,,,,
61,0.6581533551216125,2.676025152206421,1.9961659908294678,0.970925083000504,0.21383942994041774,0.09341036454870609,-0.17447156998708813,0.005825208021727546,-0.08055897605023057,-0.05302202228633341,0.0025801276155543677,-0.008021150629311875,0.0008555080252318957,-2.0644315377486717e-05,,,,,,,,
62,0.6700471639633179,2.5659496784210205,1.9530220031738281,0.9709446284819045,0.21387927787209035,0.09342040365633696,-0.17452196767153083,0.005820204899682828,-0.0805441612802594,-0.05301105630229781,0.002579479319223008,-0.008019285031922715,0.0008552751562874587,-2.063773564966881e-05,,,,,,,,
63,0.6645994186401367,2.493866443634033,1.9115326404571533,0.9709632251406591,0.213917347709325,0.09342889427076305,-0.1745706768055288,0.005815239195438686,-0.08053005245921728,-0.053000662362705016,0.002578859033521182,-0.00801752838847944,0.0008550531445767655,-2.0631414100165558e-05,,,,,,,,
64,0.6306197643280029,2.429316520690918,1.845278024673462,0.9709805819669544,0.21395104893924996,0.09343360934557754,-0.17461591023715137,0.005810361604079771,-0.08051623312802375,-0.05299055264645172,0.0025782574215723795,-0.008015827814903053,0.0008548388702050622,-2.06253262860596e-05,,,,,,,,
65,0.6302567720413208,2.4732825756073,1.8668980598449707,0.9709970288155467,0.2139821519403915,0.09343491425558155,-0.17465957837018645,0.005805588420454719,-0.0805028404134492,-0.05298078831552239,0.002577673074036749,-0.008014193505714804,0.0008546313972039225,-2.0619398878598842e-05,,,,,,,,
66,0.6269913911819458,2.3005142211914062,1.777248501777649,0.9710133734335347,0.2140137903635577,0.09343739358458918,-0.17470312325136428,0.0058008164438554935,-0.08048975750380034,-0.0529712506437119,0.002577102819899626,-0.008012594877350938,0.0008544287912385991,-2.061361812864227e-05,,,,,,,,
67,0.6356276273727417,2.3504486083984375,1.8108519315719604,0.9710289999182878,0.21404462121985254,0.09343852450659265,-0.17474605187325568,0.005796087316673055,-0.08047740593692689,-0.05296226702752525,0.002576568856263661,-0.008011095008411703,0.0008542391640354522,-2.0608234576092857e-05,,,,,,,,
68,0.6338584423065186,2.2459635734558105,1.7568402290344238,0.9710445660884693,0.21407754479755697,0.09344676283841798,-0.17478748914767397,0.00579133706653868,-0.0804655825620579,-0.052953819478143496,0.00257606026074501,-0.0080097085535214,0.0008540608308513147,-2.0603124478681458e-05,,,,,,,,
69,0.6385608315467834,2.1757845878601074,1.7264530658721924,0.9710601920502528,0.21411150019430747,0.09345911598645594,-0.17482784180574817,0.005786604318278766,-0.08045406899211457,-0.05294554462142372,0.0025755659347923483,-0.008008344399146335,0.0008538866783261476,-2.0598161038774243e-05,,,,,,,,
70,0.622505784034729,2.1335835456848145,1.6892975568771362,0.9710753834378004,0.21414504097687426,0.09347366138330064,-0.17486627173484878,0.005781892692970791,-0.08044306837786791,-0.052937622345555484,0.0025750923966024854,-0.008007034403165423,0.0008537196391610195,-2.059339925293528e-05,,,,,,,,
71,0.6046728491783142,2.1527817249298096,1.6810636520385742,0.9710904228276337,0.21417844487645235,0.09349057301695263,-0.17490324729203344,0.005777181671175729,-0.08043210331500615,-0.05292982599141994,0.0025746230864321746,-0.008005759450851316,0.0008535557198906454,-2.058869399134272e-05,,,,,,,,
72,0.6159090995788574,2.0414071083068848,1.6366126537322998,0.9711047713147082,0.21421067189020165,0.09350644942200143,-0.17493908893213111,0.005772520137439493,-0.08042165628661031,-0.05292247216223071,0.0025741786158767345,-0.00800456860333754,0.0008534014722940087,-2.0584257601841162e-05,,,,,,,,
73,0.6017125844955444,2.037696361541748,1.6205607652664185,0.9711184191086552,0.21424159859930716,0.09352141239004741,-0.17497356247661297,0.005767908695274994,-0.08041176792283457,-0.052915542869168844,0.0025737596896060894,-0.008003455489048312,0.0008532563971879487,-2.0580087029065936e-05,,,,,,,,
74,0.604066014289856,1.9856972694396973,1.5969146490097046,0.9711320729863654,0.21427239250756452,0.09353746278309674,-0.17500725953439392,0.005763335877936896,-0.08040194558305937,-0.05290857759846907,0.0025733412918378883,-0.008002324534346891,0.0008531101989197773,-2.0575904234832033e-05,,,,,,,,
75,0.5843042135238647,2.0357539653778076,1.6021811962127686,0.9711454121611033,0.21430277823058003,0.09355102514773843,-0.17504159750183276,0.005758826429454613,-0.0803925244660568,-0.05290184258465193,0.002572939453812934,-0.008001225437524385,0.000852968930085317,-2.0571884902607997e-05,,,,,,,,
76,0.593095064163208,1.8484071493148804,1.517298698425293,0.9711585851927451,0.2143330119269934,0.09356608380918471,-0.17507483852774178,0.005754323619614366,-0.08038333697244081,-0.05289524428585885,0.0025725464241620473,-0.008000142269641335,0.0008528302819624502,-2.0567952648277072e-05,,,,,,,,
77,0.5929359197616577,1.868302345275879,1.5270870923995972,0.9711717631395583,0.21436477572232804,0.09358537037904399,-0.17510750026992156,0.005749843139751884,-0.08037455578036672,-0.052888987774625945,0.0025721754154463287,-0.007999127914776739,0.0008526999327596289,-2.0564269406166793e-05,,,,,,,,
78,0.6022453904151917,1.8491101264953613,1.5268003940582275,0.9711848633350517,0.2143966610708666,0.09360623154030812,-0.17513936087502902,0.005745379558250951,-0.08036600313290992,-0.05288283919630677,0.002571814976779491,-0.007998123117275815,0.000852572266666296,-2.056069004645531e-05,,,,,,,,
79,0.5837996006011963,1.738244652748108,1.4529218673706055,0.9711974379977698,0.214426674871334,0.09362450028036426,-0.17517023546527824,0.0057409823631703934,-0.08035761808483917,-0.05287680574642892,0.0025714628179842767,-0.007997134248714349,0.0008524474084782418,-2.0557200820001605e-05,,,,,,,,
80,0.5930613279342651,1.7971858978271484,1.4916542768478394,0.9712101791918328,0.21445850613696568,0.09364834533583756,-0.17520027194289792,0.0057366219823775004,-0.08034940063615445,-0.052871013346725074,0.0025711231670802383,-0.00799620145001977,0.0008523288524775905,-2.0553872000193103e-05,,,,,,,,
81,0.5729451179504395,1.7213737964630127,1.4336320161819458,0.9712230428716149,0.21449230100619449,0.0936739650689163,-0.1752315409390904,0.005732250738352182,-0.08034165551301217,-0.05286554114799865,0.00257080448010648,-0.007995322172561764,0.0008522171602453982,-2.05507555282292e-05,,,,,,,,
82,0.5730092525482178,1.6528058052062988,1.3994121551513672,0.9712358520222907,0.2145257682531518,0.09369882795419272,-0.17526278528491146,0.005727931396437339,-0.0803339662563319,-0.052860050960453264,0.002570489140314868,-0.007994430789109773,0.0008521056552068909,-2.0547680303688347e-05,,,,,,,,
83,0.573900043964386,1.7162119150161743,1.4320060014724731,0.9712489278278674,0.21456053353700646,0.09372692701627908,-0.1752938940536895,0.005723617486138709,-0.08032625668457455,-0.05285458235949063,0.0025701708056760724,-0.007993547688706297,0.0008519939005768033,-2.0544563831724445e-05,,,,,,,,
84,0.5635312795639038,1.6541647911071777,1.3906136751174927,0.9712619998127295,0.2145957539701015,0.09375630489016938,-0.1753248179446816,0.0057193204742016284,-0.08031866392451048,-0.05284922169144173,0.0025698598700714934,-0.007992686888818061,0.0008518849538519944,-2.054153443765365e-05,,,,,,,,
85,0.5663479566574097,1.6186909675598145,1.375693440437317,0.9712749790058259,0.21462961150937424,0.0937855609724593,-0.17535426281338634,0.005715007770928824,-0.08031079691090563,-0.05284364875532915,0.002569541006930254,-0.00799178467368724,0.0008517730744261166,-2.053845004701879e-05,,,,,,,,
86,0.5622406005859375,1.6125292778015137,1.3685052394866943,0.9712875726337277,0.2146614209632869,0.09381508673615005,-0.17538110706790241,0.005710738520585719,-0.0803028130856075,-0.05283800746170454,0.002569219501276794,-0.00799087035256243,0.0008516603214297079,-2.0535353434925243e-05,,,,,,,,
87,0.5481885671615601,1.5808204412460327,1.3385987281799316,0.9712997463810512,0.21469153419514345,0.09384053248122826,-0.1754080006231614,0.005706487979142903,-0.08029494607200265,-0.05283241293900921,0.0025689053946575512,-0.007989958580067933,0.0008515496275638367,-2.053234237304247e-05,,,,,,,,
88,0.5442356467247009,1.4990040063858032,1.2937376499176025,0.9713122400969483,0.21472308873418686,0.09386821397211334,-0.17543549811252107,0.0057022024339511606,-0.08028699271932015,-0.052826818416313884,0.0025685930497131217,-0.007989055090621954,0.0008514401816558671,-2.0529381724676763e-05,,,,,,,,
89,0.5363302826881409,1.465790033340454,1.2692253589630127,0.9713246169634473,0.21475442847041576,0.09389912294040835,-0.17546099892179276,0.005697924130914369,-0.08027904444540693,-0.05282129584889438,0.0025682814094386175,-0.0079881713530609,0.0008513322956952745,-2.0526431770087402e-05,,,,,,,,
90,0.5473999381065369,1.4792888164520264,1.2870442867279053,0.9713367645194925,0.21478506610630294,0.0939288139926996,-0.17548631485327854,0.005693733337249891,-0.08027103522626242,-0.05281584883451449,0.0025679695929966316,-0.007987318199063604,0.0008512262192736391,-2.0523495564639058e-05,,,,,,,,
91,0.5332119464874268,1.4311063289642334,1.2487651109695435,0.9713487944067897,0.21481578645058555,0.093957574209188,-0.17551222239367925,0.0056895425435854125,-0.08026303108588718,-0.05281054213292246,0.002567657071884721,-0.007986507097466474,0.0008511221395846464,-2.0520548665414364e-05,,,,,,,,
92,0.5389163494110107,1.3796143531799316,1.2287235260009766,0.9713606116582401,0.21484606979082893,0.093986203934676,-0.17553759995109366,0.005685424774983349,-0.08025515899351307,-0.05280535415753554,0.0025673470171175485,-0.007985718933542161,0.0008510195574451356,-2.0517601766189674e-05,,,,,,,,
93,0.5307939052581787,1.4008251428604126,1.2312064170837402,0.9713725540551864,0.21487677114209675,0.09401816553037423,-0.1755617203395638,0.005681289504506822,-0.08024724627098476,-0.0528001338022745,0.002567036610015414,-0.00798492248656933,0.0008509166633161493,-2.0514660977694324e-05,,,,,,,,
