epoch,data_loss,pde_loss,total_loss,coeff_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,data_grad,pde_grad,weighted_data_grad,weighted_pde_grad,grad_ratio,grad_cos,symnet_pde_grad,symnet_data_grad
218,1.2700603008270264,3447.004638671875,1724.7723388671875,1.0307449787203522,0.4326708488766093,0.05596553161740303,-0.39397644996643066,0.29381686449050903,-0.05668395385146141,-0.105430006980896,0.10615768283605576,-0.0449206605553627,0.09943203628063202,-0.04967252537608147,,,,,,,,
219,1.2866709232330322,3660.95361328125,1831.763427734375,1.0307326061719209,0.4326642733532592,0.05594305694103241,-0.39398065209388733,0.2937352955341339,-0.05667669326066971,-0.10541611909866333,0.10614621639251709,-0.044914159923791885,0.09942091256380081,-0.049668170511722565,,,,,,,,
220,1.303887963294983,3708.16748046875,1855.3875732421875,1.0307192993569354,0.4326586901769799,0.055929869413375854,-0.3939846158027649,0.29364854097366333,-0.0566694550216198,-0.10540220886468887,0.1061348095536232,-0.04490760341286659,0.09940975904464722,-0.049663834273815155,,,,,,,,
221,1.3061401844024658,3608.166015625,1805.38916015625,1.0307045702939264,0.4326504548962508,0.055913619697093964,-0.3939860761165619,0.29356086254119873,-0.05666221305727959,-0.10538838058710098,0.10612339526414871,-0.04490112140774727,0.099398672580719,-0.04965950921177864,,,,,,,,
222,1.3347737789154053,3534.58447265625,1768.626953125,1.0306879914848173,0.4326392814449819,0.05589519068598747,-0.3939845561981201,0.29347124695777893,-0.05665503442287445,-0.10537467896938324,0.1061120480298996,-0.044894710183143616,0.09938768297433853,-0.04965519905090332,,,,,,,,
223,1.259210467338562,3519.803466796875,1761.160888671875,1.0306705314703422,0.43262651045699346,0.05588250607252121,-0.3939804434776306,0.29338085651397705,-0.0566478855907917,-0.10536099225282669,0.10610076040029526,-0.04488828778266907,0.09937670081853867,-0.049650900065898895,,,,,,,,
224,1.2951836585998535,3453.4658203125,1728.028076171875,1.0306535524877858,0.4326153217849931,0.05586877465248108,-0.39397817850112915,0.29328998923301697,-0.05664075165987015,-0.10534738004207611,0.1060895025730133,-0.0448819175362587,0.09936579316854477,-0.04964661970734596,,,,,,,,
225,1.2929458618164062,3457.772216796875,1730.1790771484375,1.030633968537442,0.432601359006637,0.05585873872041702,-0.3939723074436188,0.29319387674331665,-0.0566336028277874,-0.1053338348865509,0.10607825964689255,-0.0448756068944931,0.09935497492551804,-0.04964236915111542,,,,,,,,
226,1.2974473237991333,3466.666259765625,1734.630615234375,1.030614275277051,0.43258700514982484,0.05585163086652756,-0.39396554231643677,0.29309818148612976,-0.05662652850151062,-0.10532036423683167,0.10606711357831955,-0.0448693111538887,0.09934418648481369,-0.04963814094662666,,,,,,,,
227,1.293133020401001,3315.52392578125,1659.0550537109375,1.0305954124525156,0.43257142154377737,0.0558345690369606,-0.39395880699157715,0.2930077314376831,-0.056619491428136826,-0.1053069531917572,0.10605600476264954,-0.044863034039735794,0.09933344274759293,-0.049633923918008804,,,,,,,,
228,1.2816485166549683,3553.0947265625,1777.8289794921875,1.0305774197371145,0.43256023399507704,0.055827438831329346,-0.39395543932914734,0.2929137647151947,-0.056612495332956314,-0.10529360175132751,0.10604498535394669,-0.044856783002614975,0.09932275116443634,-0.04962974414229393,,,,,,,,
229,1.3264023065567017,3295.97265625,1649.312744140625,1.0305587887569063,0.43254865353290906,0.05582620948553085,-0.39395081996917725,0.2928178310394287,-0.05660548061132431,-0.10528020560741425,0.10603393614292145,-0.044850513339042664,0.09931204468011856,-0.049625564366579056,,,,,,,,
230,1.294560194015503,3380.500244140625,1691.544677734375,1.030540292673918,0.4325353784569967,0.05581909418106079,-0.3939451277256012,0.2927253544330597,-0.0565984882414341,-0.10526689887046814,0.10602293908596039,-0.04484429582953453,0.09930141270160675,-0.04962141439318657,,,,,,,,
231,1.24790358543396,3353.82666015625,1678.1612548828125,1.0305194322016722,0.4325155219640383,0.05580449476838112,-0.3939332067966461,0.2926348149776459,-0.05659152939915657,-0.10525373369455338,0.10601199418306351,-0.04483817145228386,0.09929090738296509,-0.04961727187037468,,,,,,,,
232,1.2701575756072998,3242.108642578125,1622.324462890625,1.030497527153821,0.43249423134241527,0.055791910737752914,-0.39391931891441345,0.29254350066185,-0.05658459663391113,-0.1052408516407013,0.10600108653306961,-0.04483228176832199,0.09928065538406372,-0.049613144248723984,,,,,,,,
233,1.2742887735366821,3363.025146484375,1682.786865234375,1.030474440675072,0.4324693433682612,0.05577658489346504,-0.3939017653465271,0.2924543023109436,-0.0565776601433754,-0.1052282452583313,0.10599018633365631,-0.04482662305235863,0.09927069395780563,-0.04960903897881508,,,,,,,,
234,1.2430732250213623,3114.2041015625,1558.3450927734375,1.0304508290359178,0.43244609041515203,0.05577380582690239,-0.39388424158096313,0.29236024618148804,-0.05657074227929115,-0.10521556437015533,0.10597934573888779,-0.0448208823800087,0.09926064312458038,-0.04960494488477707,,,,,,,,
235,1.2524943351745605,3144.548828125,1573.52685546875,1.0304282705074161,0.432422499482756,0.05576227977871895,-0.39386749267578125,0.29227131605148315,-0.05656389892101288,-0.10520307719707489,0.10596858710050583,-0.04481526091694832,0.09925075620412827,-0.049600888043642044,,,,,,,,
236,1.2486284971237183,3153.85546875,1578.1763916015625,1.0304066817486972,0.4323992391787231,0.055748168379068375,-0.3938513994216919,0.2921859920024872,-0.05655708909034729,-0.10519073903560638,0.10595789551734924,-0.0448097325861454,0.09924101084470749,-0.04959686100482941,,,,,,,,
237,1.2483956813812256,2992.08740234375,1497.2921142578125,1.0303829307152612,0.43237360771655453,0.05574384704232216,-0.3938313126564026,0.2920960485935211,-0.05655033886432648,-0.1051783487200737,0.10594727843999863,-0.044804129749536514,0.09923119097948074,-0.04959285631775856,,,,,,,,
238,1.3016753196716309,2997.7470703125,1500.1751708984375,1.0303590340628672,0.4323517290403574,0.05575091764330864,-0.3938136696815491,0.291999876499176,-0.05654365196824074,-0.10516605526208878,0.10593678057193756,-0.04479854181408882,0.09922143071889877,-0.049588896334171295,,,,,,,,
239,1.235694408416748,3126.736328125,1564.6038818359375,1.0303354942047787,0.43232961503634004,0.055748142302036285,-0.3937970995903015,0.29190564155578613,-0.056537020951509476,-0.10515383630990982,0.10592636466026306,-0.04479300603270531,0.09921175986528397,-0.04958496615290642,,,,,,,,
240,1.2767044305801392,3299.859375,1651.2064208984375,1.0303114413573506,0.43230755277921906,0.055747732520103455,-0.3937802314758301,0.29180946946144104,-0.0565304271876812,-0.10514165461063385,0.10591600835323334,-0.0447874516248703,0.09920208156108856,-0.04958105459809303,,,,,,,,
241,1.2985773086547852,3160.3271484375,1581.462158203125,1.0302888752161936,0.4322879975324568,0.055744390934705734,-0.3937665820121765,0.29171451926231384,-0.05652379244565964,-0.10512935370206833,0.10590559244155884,-0.04478182643651962,0.09919232130050659,-0.04957713559269905,,,,,,,,
242,1.2662222385406494,3080.79443359375,1541.6634521484375,1.0302662241834946,0.4322670623813244,0.055745117366313934,-0.3937508463859558,0.29162123799324036,-0.05651715397834778,-0.10511700063943863,0.10589519888162613,-0.04477616772055626,0.09918253123760223,-0.049573224037885666,,,,,,,,
243,1.2854565382003784,2988.7841796875,1495.677490234375,1.030242598061648,0.43224656580916676,0.05575492978096008,-0.39373424649238586,0.2915239930152893,-0.0565105639398098,-0.10510478913784027,0.1058848574757576,-0.04477058723568916,0.09917284548282623,-0.04956933483481407,,,,,,,,
244,1.2494003772735596,3115.495361328125,1558.9970703125,1.0302168441140869,0.4322255994444858,0.055769599974155426,-0.39371639490127563,0.29141965508461,-0.056504011154174805,-0.10509265959262848,0.10587458312511444,-0.04476504772901535,0.0991632267832756,-0.04956546425819397,,,,,,,,
245,1.2744439840316772,2862.27001953125,1432.409423828125,1.0301924369892599,0.43220214171394994,0.05577029287815094,-0.3936977982521057,0.2913241386413574,-0.05649746581912041,-0.10508046299219131,0.10586432367563248,-0.04475945606827736,0.0991535633802414,-0.04956160485744476,,,,,,,,
246,1.271681547164917,3068.2890625,1535.416259765625,1.030168742850289,0.43218194865271087,0.05577269569039345,-0.3936825096607208,0.2912261188030243,-0.05649104341864586,-0.10506827384233475,0.10585421323776245,-0.0447537787258625,0.09914382547140121,-0.04955777898430824,,,,,,,,
247,1.251212477684021,2890.019775390625,1446.2611083984375,1.030145457045273,0.43216278713021655,0.05577314272522926,-0.39366862177848816,0.2911280691623688,-0.05648461729288101,-0.10505611449480057,0.10584409534931183,-0.04474812000989914,0.09913411736488342,-0.04955396428704262,,,,,,,,
248,1.3023205995559692,3080.4189453125,1541.5118408203125,1.0301233452570782,0.4321472217580375,0.05577402561903,-0.3936585485935211,0.291029155254364,-0.056478243321180344,-0.10504408925771713,0.10583407431840897,-0.04474253952503204,0.09912451356649399,-0.049550168216228485,,,,,,,,
249,1.253556728363037,2842.713623046875,1422.6103515625,1.0301002090461016,0.43213001339672724,0.05577230453491211,-0.39364707469940186,0.29092851281166077,-0.05647188425064087,-0.10503193736076355,0.1058240607380867,-0.044736843556165695,0.0991148054599762,-0.04954637959599495,,,,,,,,
250,1.2768586874008179,2766.3857421875,1384.4697265625,1.0300774927183567,0.43211490669045033,0.05577853322029114,-0.3936367630958557,0.29082605242729187,-0.05646560341119766,-0.10501977801322937,0.10581415146589279,-0.044731076806783676,0.09910503029823303,-0.0495426207780838,,,,,,,,
251,1.293459415435791,2804.743408203125,1403.6651611328125,1.030054780161683,0.4321002576850165,0.05577920749783516,-0.3936276435852051,0.2907235026359558,-0.05645940080285072,-0.10500781983137131,0.10580434650182724,-0.04472542181611061,0.099095419049263,-0.04953889176249504,,,,,,,,
252,1.2780646085739136,2819.1669921875,1410.861572265625,1.0300352714770575,0.4320904798783349,0.05578356236219406,-0.39362335205078125,0.29062503576278687,-0.05645323544740677,-0.10499577224254608,0.10579463094472885,-0.04471966624259949,0.09908571094274521,-0.04953519254922867,,,,,,,,
253,1.2731592655181885,2651.98095703125,1327.263671875,1.0300158963705268,0.43208096220137987,0.05577921122312546,-0.3936205208301544,0.2905270457267761,-0.05644712597131729,-0.104983851313591,0.10578496009111404,-0.04471398517489433,0.09907611459493637,-0.04953150823712349,,,,,,,,
254,1.3004810810089111,2885.897216796875,1444.2491455078125,1.0299972794870371,0.4320705819483535,0.05576593056321144,-0.3936179280281067,0.2904338538646698,-0.056441087275743484,-0.10497210174798965,0.1057753935456276,-0.044708382338285446,0.09906663000583649,-0.049527857452631,,,,,,,,
255,1.3081732988357544,2886.045166015625,1444.330810546875,1.029979087114384,0.43206276659853066,0.055757977068424225,-0.3936173915863037,0.29033809900283813,-0.056435033679008484,-0.10496033728122711,0.10576583445072174,-0.04470277950167656,0.0990571528673172,-0.0495242215692997,,,,,,,,
256,1.2891454696655273,2831.443603515625,1417.010986328125,1.0299594084544645,0.4320527730446336,0.05574977770447731,-0.3936145007610321,0.290240079164505,-0.056428998708724976,-0.10494855791330338,0.10575629025697708,-0.044697150588035583,0.09904765337705612,-0.0495205819606781,,,,,,,,
257,1.2698585987091064,2794.31982421875,1398.4298095703125,1.0299395722458253,0.4320434904820213,0.055742986500263214,-0.39361217617988586,0.2901403605937958,-0.05642293393611908,-0.10493680089712143,0.10574673116207123,-0.04469156637787819,0.09903821349143982,-0.049516960978507996,,,,,,,,
258,1.323979139328003,2824.78125,1413.714599609375,1.0299232058570278,0.4320386733130925,0.05573534965515137,-0.39361488819122314,0.29004642367362976,-0.05641688406467438,-0.10492496192455292,0.10573720186948776,-0.044685907661914825,0.09902869910001755,-0.04951334744691849,,,,,,,,
259,1.2813864946365356,2596.37060546875,1299.4666748046875,1.029907788270694,0.43203584343411106,0.05573079362511635,-0.3936193585395813,0.2899528443813324,-0.056410811841487885,-0.10491310805082321,0.10572763532400131,-0.044680241495370865,0.09901918470859528,-0.04950973391532898,,,,,,,,
260,1.2688480615615845,2669.140869140625,1335.8392333984375,1.0298932780985466,0.43203630891332534,0.05572398379445076,-0.39362767338752747,0.28985801339149475,-0.056404780596494675,-0.10490143299102783,0.10571816563606262,-0.04467470571398735,0.09900982677936554,-0.049506157636642456,,,,,,,,
261,1.2722692489624023,2899.93408203125,1451.2392578125,1.0298766034344293,0.43203205927763166,0.05571351945400238,-0.39363130927085876,0.2897624373435974,-0.056398775428533554,-0.10488975793123245,0.10570874065160751,-0.044669151306152344,0.099000483751297,-0.04950260370969772,,,,,,,,
262,1.2910200357437134,2660.89404296875,1331.738037109375,1.029861493526137,0.4320280520416992,0.055699605494737625,-0.39363569021224976,0.2896726131439209,-0.05639272928237915,-0.10487814247608185,0.10569926351308823,-0.044663675129413605,0.09899122267961502,-0.049499038606882095,,,,,,,,
263,1.254256248474121,2859.6953125,1431.1019287109375,1.0298462158395232,0.4320232239153766,0.05567856505513191,-0.3936401903629303,0.2895832359790802,-0.05638670548796654,-0.10486646741628647,0.10568981617689133,-0.044658128172159195,0.09898188710212708,-0.04949549213051796,,,,,,,,
264,1.2364392280578613,2751.251708984375,1376.8623046875,1.029831394890256,0.4320188225096055,0.05566253513097763,-0.3936444818973541,0.2894945442676544,-0.05638064444065094,-0.10485468804836273,0.10568033903837204,-0.04465252906084061,0.09897249937057495,-0.04949193820357323,,,,,,,,
265,1.283722996711731,2760.87060546875,1381.718994140625,1.0298172471237954,0.4320165970437931,0.055647481232881546,-0.3936510682106018,0.2894045114517212,-0.05637458339333534,-0.10484278947114944,0.10567085444927216,-0.044646818190813065,0.09896298497915268,-0.04948838800191879,,,,,,,,
266,1.2255334854125977,2728.50244140625,1365.476806640625,1.0298031794937843,0.43201639578354173,0.0556354857981205,-0.39365944266319275,0.28931140899658203,-0.05636850371956825,-0.10483086109161377,0.10566136986017227,-0.044641103595495224,0.098953478038311,-0.049484845250844955,,,,,,,,
267,1.2398381233215332,2543.73828125,1273.1090087890625,1.0297875180752245,0.43201270328870045,0.055626221001148224,-0.39366358518600464,0.2892179787158966,-0.05636241286993027,-0.10481899231672287,0.10565187782049179,-0.04463544115424156,0.09894401580095291,-0.04948130249977112,,,,,,,,
268,1.2642407417297363,2786.697265625,1394.6129150390625,1.0297712652910251,0.432008902260301,0.05562296882271767,-0.39366671442985535,0.2891225516796112,-0.05635635182261467,-0.10480716079473495,0.10564243793487549,-0.04462979733943939,0.09893462806940079,-0.049477797001600266,,,,,,,,
269,1.2524030208587646,2681.07666015625,1341.790771484375,1.0297520936596316,0.43199918613016514,0.05561826005578041,-0.3936634957790375,0.2890261113643646,-0.05635029822587967,-0.10479553788900375,0.10563300549983978,-0.044624317437410355,0.0989254042506218,-0.049474284052848816,,,,,,,,
270,1.247279405593872,2514.371337890625,1258.4329833984375,1.0297325834930249,0.4319886694636878,0.05560668185353279,-0.3936603367328644,0.28892984986305237,-0.05634426698088646,-0.10478398203849792,0.10562361031770706,-0.0446188822388649,0.09891623258590698,-0.049470774829387665,,,,,,,,
271,1.2657603025436401,2635.25634765625,1318.8939208984375,1.0297139700892814,0.4319830971488672,0.05560031160712242,-0.393661767244339,0.28882986307144165,-0.056338269263505936,-0.1047726720571518,0.10561426728963852,-0.04461362957954407,0.09890728443861008,-0.0494672991335392,,,,,,,,
272,1.2549707889556885,2545.93505859375,1274.2225341796875,1.029693534808848,0.4319752665737492,0.05560009554028511,-0.3936598002910614,0.2887268364429474,-0.0563322976231575,-0.10476146638393402,0.10560495406389236,-0.044608455151319504,0.09889844805002213,-0.04946383088827133,,,,,,,,
273,1.2376556396484375,2626.701171875,1314.5882568359375,1.0296735769630712,0.43196852218696713,0.05559774860739708,-0.3936592936515808,0.2886240780353546,-0.05632635951042175,-0.10475032776594162,0.10559570044279099,-0.044603314250707626,0.09888963401317596,-0.04946037754416466,,,,,,,,
274,1.265777349472046,2546.068115234375,1274.2998046875,1.0296528045424067,0.4319615196840938,0.05560199171304703,-0.3936575651168823,0.2885185480117798,-0.056320447474718094,-0.10473918169736862,0.105586476624012,-0.04459814354777336,0.0988808125257492,-0.04945693165063858,,,,,,,,
275,1.2682017087936401,2525.101318359375,1263.81884765625,1.029632699132111,0.43195679811641147,0.055610984563827515,-0.3936576247215271,0.2884122133255005,-0.056314535439014435,-0.10472813993692398,0.1055772677063942,-0.04459305480122566,0.0988721027970314,-0.0494535006582737,,,,,,,,
276,1.2919666767120361,2416.1240234375,1209.35400390625,1.0296129721616303,0.4319511976780743,0.05561770498752594,-0.39365699887275696,0.2883089780807495,-0.056308645755052567,-0.1047171801328659,0.10556809604167938,-0.04458802938461304,0.09886346757411957,-0.049450088292360306,,,,,,,,
277,1.2476894855499268,2581.653076171875,1292.07421875,1.0295936295946413,0.431943461180272,0.055617231875658035,-0.3936549723148346,0.2882111668586731,-0.056302785873413086,-0.10470638424158096,0.10555898398160934,-0.044583115726709366,0.09885498136281967,-0.04944669455289841,,,,,,,,
278,1.246010661125183,2398.93701171875,1200.7144775390625,1.029573599921761,0.431933842699015,0.05561261624097824,-0.3936515152454376,0.2881132662296295,-0.05629692226648331,-0.10469545423984528,0.10554984956979752,-0.04457809776067734,0.09884636849164963,-0.04944330453872681,,,,,,,,
279,1.246931791305542,2507.52392578125,1255.0089111328125,1.029554055461555,0.43192571179888356,0.05561524257063866,-0.39364853501319885,0.28801584243774414,-0.0562911182641983,-0.10468483716249466,0.10554081201553345,-0.04457329958677292,0.09883803129196167,-0.049439940601587296,,,,,,,,
280,1.2529799938201904,2441.7001953125,1222.10302734375,1.029533649731611,0.4319171863563396,0.05561572313308716,-0.39364537596702576,0.2879161834716797,-0.0562853142619133,-0.10467436164617538,0.10553178191184998,-0.04456862434744835,0.09882982075214386,-0.04943658411502838,,,,,,,,
281,1.2458652257919312,2411.14990234375,1206.82080078125,1.029511349269603,0.43190379248382,0.05561480671167374,-0.3936370611190796,0.2878170311450958,-0.05627953261137009,-0.10466387867927551,0.10552278161048889,-0.04456391930580139,0.09882161766290665,-0.04943323880434036,,,,,,,,
282,1.259211540222168,2408.654052734375,1205.586181640625,1.0294896444946944,0.43189264906854935,0.05561541020870209,-0.3936309814453125,0.28771647810935974,-0.056273799389600754,-0.10465338826179504,0.10551386326551437,-0.04455918073654175,0.09881337732076645,-0.04942991957068443,,,,,,,,
283,1.291407823562622,2361.074462890625,1181.82861328125,1.0294676769315212,0.43187835896542337,0.05560678616166115,-0.39362266659736633,0.28762075304985046,-0.056268103420734406,-0.10464313626289368,0.10550497472286224,-0.044554613530635834,0.09880534559488297,-0.0494266077876091,,,,,,,,
284,1.2676801681518555,2307.810791015625,1155.173095703125,1.029446330917321,0.4318665943770562,0.05560373514890671,-0.39361631870269775,0.2875233590602875,-0.05626242980360985,-0.1046328991651535,0.10549613833427429,-0.044550035148859024,0.09879730641841888,-0.04942331463098526,,,,,,,,
285,1.27427077293396,2398.19482421875,1200.3717041015625,1.029424390751347,0.43185526540432984,0.05560614541172981,-0.3936096429824829,0.2874230146408081,-0.05625678971409798,-0.10462268441915512,0.10548734664916992,-0.04454546421766281,0.09878931939601898,-0.04942004755139351,,,,,,,,
286,1.2368472814559937,2174.658203125,1088.56591796875,1.029402822951547,0.43184615448507574,0.05561006814241409,-0.39360517263412476,0.2873205840587616,-0.05625114217400551,-0.10461249947547913,0.10547858476638794,-0.04454091191291809,0.09878134727478027,-0.04941679164767265,,,,,,,,
287,1.2799978256225586,2329.90087890625,1166.23046875,1.0293821695754042,0.4318383612830844,0.05561370775103569,-0.3936021327972412,0.28721973299980164,-0.05624555051326752,-0.1046023815870285,0.10546990483999252,-0.04453638941049576,0.09877344220876694,-0.04941357299685478,,,,,,,,
288,1.2649987936019897,2273.0283203125,1137.7791748046875,1.0293597289037018,0.43182730409414666,0.055620599538087845,-0.3935950696468353,0.28711703419685364,-0.056239984929561615,-0.1045922040939331,0.1054612472653389,-0.04453177750110626,0.09876546263694763,-0.049410365521907806,,,,,,,,
289,1.2466893196105957,2275.023681640625,1138.758544921875,1.0293378423647481,0.431818291206685,0.05562553182244301,-0.3935904800891876,0.28701335191726685,-0.05623442307114601,-0.10458209365606308,0.10545263439416885,-0.04452723637223244,0.09875757247209549,-0.04940718039870262,,,,,,,,
290,1.2724263668060303,2248.2900390625,1125.41748046875,1.0293163693071534,0.4318066760367035,0.05562843754887581,-0.3935832977294922,0.28691565990448,-0.056228891015052795,-0.10457205027341843,0.10544403642416,-0.0445227213203907,0.09874972701072693,-0.04940400645136833,,,,,,,,
291,1.2846903800964355,2152.2041015625,1077.38671875,1.0292942656246264,0.4317933453134366,0.05563226342201233,-0.3935740888118744,0.28681817650794983,-0.05622341111302376,-0.10456197708845139,0.10543553531169891,-0.04451814666390419,0.09874182194471359,-0.049400851130485535,,,,,,,,
292,1.2637978792190552,2409.353759765625,1205.940673828125,1.0292752606873448,0.4317848290657309,0.05562920868396759,-0.393571138381958,0.28672459721565247,-0.05621796473860741,-0.10455183684825897,0.1054270789027214,-0.04451349377632141,0.09873385727405548,-0.04939771816134453,,,,,,,,
293,1.214449405670166,2166.504638671875,1084.466796875,1.0292566920647086,0.43177648283156056,0.05562381446361542,-0.3935687243938446,0.2866322696208954,-0.05621249973773956,-0.10454165935516357,0.1054186001420021,-0.04450882226228714,0.09872586280107498,-0.049394574016332626,,,,,,,,
294,1.2709739208221436,2213.759765625,1108.15087890625,1.029237600694744,0.431767357543204,0.05561961978673935,-0.39356523752212524,0.28653955459594727,-0.0562070831656456,-0.10453160107135773,0.10541017353534698,-0.04450420290231705,0.09871794283390045,-0.049391452223062515,,,,,,,,
295,1.294066309928894,2361.220703125,1181.9044189453125,1.029217971690108,0.4317570635944271,0.05561414361000061,-0.39356061816215515,0.286446750164032,-0.05620167404413223,-0.10452158004045486,0.10540178418159485,-0.04449962079524994,0.0987100750207901,-0.049388352781534195,,,,,,,,
296,1.2480591535568237,2098.536376953125,1050.5162353515625,1.029198566373866,0.43174621324271784,0.055602140724658966,-0.3935563266277313,0.28635555505752563,-0.05619621276855469,-0.10451152175664902,0.10539334267377853,-0.044495049864053726,0.09870222955942154,-0.04938523843884468,,,,,,,,
297,1.2299463748931885,2240.85986328125,1121.659912109375,1.0291799530891084,0.43173808877225944,0.05558936670422554,-0.39355507493019104,0.2862633466720581,-0.056190844625234604,-0.10450157523155212,0.10538501292467117,-0.044490501284599304,0.09869442135095596,-0.049382153898477554,,,,,,,,
298,1.2725133895874023,2218.26513671875,1110.405029296875,1.0291620596302262,0.43173205057612046,0.05557834357023239,-0.3935558497905731,0.28617063164711,-0.056185461580753326,-0.10449166595935822,0.10537667572498322,-0.04448598995804787,0.09868666529655457,-0.049379076808691025,,,,,,,,
299,1.2784422636032104,2245.07177734375,1123.8143310546875,1.0291457634028123,0.4317292020745789,0.05557173490524292,-0.3935595154762268,0.28607866168022156,-0.056180067360401154,-0.10448168963193893,0.10536833107471466,-0.04448144510388374,0.09867887198925018,-0.04937600716948509,,,,,,,,
300,1.2518330812454224,2198.326171875,1100.4149169921875,1.0291280200567359,0.4317248775492249,0.055570438504219055,-0.39356085658073425,0.28598305583000183,-0.05617467314004898,-0.1044715940952301,0.1053599864244461,-0.04447678104043007,0.09867095202207565,-0.04937293753027916,,,,,,,,
301,1.2008647918701172,2253.77734375,1128.0894775390625,1.0291093679617234,0.4317197001364271,0.05556795373558998,-0.39356136322021484,0.2858858108520508,-0.056169312447309494,-0.1044616550207138,0.10535168647766113,-0.04447223246097565,0.09866317361593246,-0.049369875341653824,,,,,,,,
302,1.2476593255996704,2278.130859375,1140.3131103515625,1.0290924335947378,0.4317194505798147,0.05556895583868027,-0.393566757440567,0.2857874035835266,-0.05616394057869911,-0.10445178300142288,0.10534339398145676,-0.0444677509367466,0.09865546226501465,-0.04936681687831879,,,,,,,,
303,1.2459535598754883,2204.06396484375,1103.2779541015625,1.0290745574744442,0.431717457231315,0.055568594485521317,-0.3935704827308655,0.28568774461746216,-0.05615853890776634,-0.10444179177284241,0.1053350418806076,-0.04446319118142128,0.09864766150712967,-0.04936375468969345,,,,,,,,
304,1.2241277694702148,2126.2666015625,1064.357421875,1.0290561319969416,0.4317131994198583,0.05556298419833183,-0.39357250928878784,0.2855890989303589,-0.05615309625864029,-0.10443165153265,0.10532667487859726,-0.0444585382938385,0.09863976389169693,-0.049360692501068115,,,,,,,,
305,1.2237834930419922,2201.41357421875,1101.9305419921875,1.0290380559010317,0.4317091978965264,0.05555327236652374,-0.39357537031173706,0.28549155592918396,-0.05614769086241722,-0.10442157089710236,0.1053183525800705,-0.04445389658212662,0.09863188117742538,-0.04935765266418457,,,,,,,,
306,1.2546828985214233,2067.529541015625,1035.0194091796875,1.029020657620781,0.4317047579371832,0.05554041266441345,-0.3935781717300415,0.285397469997406,-0.05614232271909714,-0.1044115349650383,0.10531005263328552,-0.044449277222156525,0.09862403571605682,-0.04935460537672043,,,,,,,,
307,1.2645065784454346,2245.1162109375,1123.8226318359375,1.0290027668196338,0.4316982069892448,0.05552144721150398,-0.39357951283454895,0.2853047251701355,-0.05613701045513153,-0.10440145432949066,0.10530184209346771,-0.044444575905799866,0.0986161082983017,-0.049351584166288376,,,,,,,,
308,1.2281650304794312,2085.911376953125,1044.183837890625,1.0289856689389625,0.43169426459954335,0.05550345405936241,-0.39358359575271606,0.2852107286453247,-0.056131672114133835,-0.10439135879278183,0.10529357939958572,-0.04443987458944321,0.09860818088054657,-0.04934855177998543,,,,,,,,
309,1.2546095848083496,2138.3466796875,1070.427978515625,1.0289683338961766,0.431691073796177,0.055487193167209625,-0.39358818531036377,0.2851150333881378,-0.056126371026039124,-0.10438140481710434,0.1052853986620903,-0.044435273855924606,0.09860038012266159,-0.049345534294843674,,,,,,,,
310,1.2511740922927856,2106.28466796875,1054.3935546875,1.0289519780277105,0.43169148221492826,0.05547485873103142,-0.3935961425304413,0.2850175201892853,-0.056121066212654114,-0.10437153279781342,0.10527720302343369,-0.044430747628211975,0.09859266132116318,-0.049342524260282516,,,,,,,,
311,1.2313096523284912,2150.015869140625,1076.2392578125,1.028936033327893,0.4316912336824361,0.055462148040533066,-0.3936033844947815,0.2849230170249939,-0.056115780025720596,-0.10436177253723145,0.10526904463768005,-0.044426292181015015,0.09858503937721252,-0.04933952912688255,,,,,,,,
312,1.2058563232421875,1993.6092529296875,998.010498046875,1.0289199054904008,0.4316904551965069,0.05544785037636757,-0.39361026883125305,0.28482863306999207,-0.05611049756407738,-0.10435201227664948,0.10526087880134583,-0.04442184045910835,0.09857741743326187,-0.04933653399348259,,,,,,,,
313,1.2430682182312012,1921.3414306640625,961.9137573242188,1.0289048043681548,0.4316917197562904,0.05543448030948639,-0.39361923933029175,0.2847348749637604,-0.05610527843236923,-0.1043422520160675,0.10525280237197876,-0.04441734403371811,0.09856976568698883,-0.04933355748653412,,,,,,,,
314,1.249495029449463,1962.7410888671875,982.6200561523438,1.0288873319059513,0.4316870847307525,0.05541535094380379,-0.393622487783432,0.28464189171791077,-0.05610010400414467,-0.10433261096477509,0.10524480789899826,-0.044412899762392044,0.09856221079826355,-0.04933060705661774,,,,,,,,
315,1.2560007572174072,2079.5654296875,1041.0386962890625,1.028869848812907,0.431682451220887,0.05539096146821976,-0.3936264216899872,0.2845492362976074,-0.05609496310353279,-0.10432308912277222,0.10523685067892075,-0.04440854862332344,0.09855476021766663,-0.04932768642902374,,,,,,,,
316,1.2698416709899902,2078.7705078125,1040.6551513671875,1.0288508911531784,0.43167732442455364,0.05537702143192291,-0.39362832903862,0.2844516932964325,-0.05608979985117912,-0.10431358963251114,0.10522890090942383,-0.04440423473715782,0.09854735434055328,-0.04932476207613945,,,,,,,,
