epoch,total_loss,data_loss,pde_loss,tv_loss,l1_data_loss,sparse_eql_loss
0,0.18809954100658025,0.18809954100658025,0.0,0.0,0.0,0.0
1,0.015520346646625844,0.015520346646625844,0.0,0.0,0.0,0.0
2,0.009306024582613082,0.009306024582613082,0.0,0.0,0.0,0.0
3,0.007126418792361778,0.007126418792361778,0.0,0.0,0.0,0.0
4,0.00593025657895302,0.00593025657895302,0.0,0.0,0.0,0.0
5,0.005192336663308125,0.005192336663308125,0.0,0.0,0.0,0.0
6,0.0047288957894558,0.0047288957894558,0.0,0.0,0.0,0.0
7,0.004286126751038764,0.004286126751038764,0.0,0.0,0.0,0.0
8,0.004024859484551209,0.004024859484551209,0.0,0.0,0.0,0.0
9,0.0038013725785449857,0.0038013725785449857,0.0,0.0,0.0,0.0
10,0.0035779350104608704,0.0035779350104608704,0.0,0.0,0.0,0.0
11,0.003414939172447674,0.003414939172447674,0.0,0.0,0.0,0.0
12,0.0032750098995627864,0.0032750098995627864,0.0,0.0,0.0,0.0
13,0.0031109430886332003,0.0031109430886332003,0.0,0.0,0.0,0.0
14,0.0030532455411813562,0.0030532455411813562,0.0,0.0,0.0,0.0
15,0.0029791081028561744,0.0029791081028561744,0.0,0.0,0.0,0.0
16,0.0028831333121550934,0.0028831333121550934,0.0,0.0,0.0,0.0
17,0.002840753559703155,0.002840753559703155,0.0,0.0,0.0,0.0
18,0.0028159727401558367,0.0028159727401558367,0.0,0.0,0.0,0.0
19,0.0027166883949012984,0.0027166883949012984,0.0,0.0,0.0,0.0
20,0.0026597104789245697,0.0026597104789245697,0.0,0.0,0.0,0.0
21,0.0026771497417477862,0.0026771497417477862,0.0,0.0,0.0,0.0
22,0.002622388687635225,0.002622388687635225,0.0,0.0,0.0,0.0
23,0.0026333310035249542,0.0026333310035249542,0.0,0.0,0.0,0.0
24,0.002574765585392477,0.002574765585392477,0.0,0.0,0.0,0.0
25,0.0025624086163819784,0.0025624086163819784,0.0,0.0,0.0,0.0
26,0.002526974113332847,0.002526974113332847,0.0,0.0,0.0,0.0
27,0.0025147104724532084,0.0025147104724532084,0.0,0.0,0.0,0.0
28,0.002517424619919251,0.002517424619919251,0.0,0.0,0.0,0.0
29,0.002471124165735784,0.002471124165735784,0.0,0.0,0.0,0.0
30,0.002480964564407865,0.002480964564407865,0.0,0.0,0.0,0.0
31,0.0024285592981392427,0.0024285592981392427,0.0,0.0,0.0,0.0
32,0.002451231729032265,0.002451231729032265,0.0,0.0,0.0,0.0
33,0.002468658278563193,0.002468658278563193,0.0,0.0,0.0,0.0
34,0.0024338129442185163,0.0024338129442185163,0.0,0.0,0.0,0.0
35,0.002432900987240294,0.002432900987240294,0.0,0.0,0.0,0.0
36,0.002376735262158844,0.002376735262158844,0.0,0.0,0.0,0.0
37,0.0024165398781261747,0.0024165398781261747,0.0,0.0,0.0,0.0
38,0.002368118248081633,0.002368118248081633,0.0,0.0,0.0,0.0
39,0.002340339467905107,0.002340339467905107,0.0,0.0,0.0,0.0
40,0.00237941469938036,0.00237941469938036,0.0,0.0,0.0,0.0
41,0.0023752696265185638,0.0023752696265185638,0.0,0.0,0.0,0.0
42,0.0023868047994458014,0.0023868047994458014,0.0,0.0,0.0,0.0
43,0.002302455405394236,0.002302455405394236,0.0,0.0,0.0,0.0
44,0.0023287963676488117,0.0023287963676488117,0.0,0.0,0.0,0.0
