epoch,total_loss,data_loss,pde_loss,tv_loss,l1_data_loss,sparse_eql_loss
0,0.07994403087045296,0.07054843003216135,0.0,0.0,0.0,0.009395601947118741
1,0.010115732706271776,0.0008691505357245039,0.0,0.0,0.0,0.009246582183802482
2,0.008942449659035347,0.00033358213437564377,0.0,0.0,0.0,0.00860886758949497
3,0.008341500083777573,0.000264190582588481,0.0,0.0,0.0,0.008077309503782503
4,0.008094196161716291,0.0004391246411884849,0.0,0.0,0.0,0.007655071551072421
5,0.007784594500455821,0.00046839869966140333,0.0,0.0,0.0,0.007316195779470819
6,0.007714996298793519,0.000640231975651632,0.0,0.0,0.0,0.007074764307293266
7,0.007756913744724623,0.0008494427524470162,0.0,0.0,0.0,0.0069074709807513375
8,0.0071124909445643425,0.0003975584125031007,0.0,0.0,0.0,0.006714932537536219
9,0.007126657130879046,0.0005980061510079863,0.0,0.0,0.0,0.006528650954513267
10,0.0071443166666765616,0.000714227682242336,0.0,0.0,0.0,0.006430089008063078
11,0.007027955642799929,0.0006657155117683924,0.0,0.0,0.0,0.00636224011143688
12,0.006414692503132737,0.00022795930243152572,0.0,0.0,0.0,0.0061867331744789485
13,0.006367811495161588,0.0003122538325289209,0.0,0.0,0.0,0.0060555576623445104
14,0.0063579397709431626,0.00037720219876460437,0.0,0.0,0.0,0.00598073755344837
15,0.006209167333707066,0.000316868864384821,0.0,0.0,0.0,0.005892298465576208
16,0.007521620905487844,0.0015551744946416947,0.0,0.0,0.0,0.005966446394709372
17,0.006736108212556579,0.0007566868371934178,0.0,0.0,0.0,0.00597942138256708
18,0.006081296135625332,0.00028832542170000513,0.0,0.0,0.0,0.0057929707414442946
19,0.005948554364835271,0.0002734999562553729,0.0,0.0,0.0,0.005675054413478564
20,0.005945601708043625,0.0003402800351671764,0.0,0.0,0.0,0.005605321663367276
21,0.005823022824260268,0.0002771707425714646,0.0,0.0,0.0,0.0055458521018597745
22,0.005724407432803718,0.00025221314566500376,0.0,0.0,0.0,0.00547219431581031
23,0.005920326480144026,0.0005000078843763596,0.0,0.0,0.0,0.005420318592597942
24,0.005746934023492112,0.00037046377996609797,0.0,0.0,0.0,0.005376470233728685
25,0.005550031559449611,0.00025182290464907073,0.0,0.0,0.0,0.005298208657393951
26,0.0057407665840986345,0.0005108724984497127,0.0,0.0,0.0,0.00522989406720689
27,0.0067636406344204845,0.001434999539996359,0.0,0.0,0.0,0.005328641102492514
28,0.005813532739435092,0.0004994056693573325,0.0,0.0,0.0,0.005314127085638223
29,0.005799963955057434,0.0006108616964573428,0.0,0.0,0.0,0.005189102258311935
30,0.005593505056372078,0.0003959950661035439,0.0,0.0,0.0,0.005197509975716619
31,0.0056998915878115316,0.0006085443810391525,0.0,0.0,0.0,0.005091347242936049
32,0.005503715882723284,0.0004092966593078126,0.0,0.0,0.0,0.005094419215058927
33,0.005427141936661878,0.00041218043698601904,0.0,0.0,0.0,0.005014961474750302
34,0.005479460844936052,0.0005097599898345104,0.0,0.0,0.0,0.004969700843575273
