alpha,epoch,distance_to_ls,distance_to_true,pde_mse,coeff(u),coeff(u_x),coeff(u_xx),coeff(u^2),coeff(u*u_x),coeff(u*u_xx),coeff(u_x^2),coeff(u_x*u_xx),coeff(u_xx^2)
0.8,0,0.9074134777805705,1.02075668371949,11.0420560836792,-0.1387123465538025,0.13836584985256195,0.0006210805149748921,0.002118260134011507,0.0015622589271515608,-0.005064039025455713,-0.0027607243973761797,0.004210666753351688,-2.7401581519370666e-06
0.8,1,0.907281709318784,1.0204666901387234,29.703407287597656,-0.14871235191822052,0.12836584448814392,0.010621081106364727,0.0016341384034603834,0.0013164167758077383,-0.004064451437443495,-0.0021885549649596214,0.0035437820479273796,-0.00020754824799951166
0.8,2,0.9073100630938836,1.0203080262457758,4.565483093261719,-0.15497705340385437,0.1200283020734787,0.019431335851550102,0.0013615934876725078,0.001287886407226324,-0.00365015328861773,-0.0017443306278437376,0.0027947586495429277,-4.770008672494441e-05
0.8,3,0.907243706275156,1.020028196298128,3.3195858001708984,-0.15939991176128387,0.1119619756937027,0.02749605104327202,0.0011504987487569451,0.0012185032246634364,-0.0032864059321582317,-0.001398158259689808,0.0022226516157388687,6.5220745455008e-05
0.8,4,0.9072585677599435,1.019860833932346,7.259707450866699,-0.16222816705703735,0.10632887482643127,0.03469196707010269,0.0009595337323844433,0.0011306561063975096,-0.002908136462792754,-0.0011341868666931987,0.0017861404921859503,0.00011682400509016588
0.8,5,0.9072193860496738,1.019694024847747,8.1326904296875,-0.16291296482086182,0.10370738059282303,0.04053860157728195,0.0007643455755896866,0.001023774268105626,-0.0024803371634334326,-0.0009165579103864729,0.0014237556606531143,0.0001231021888088435
0.8,6,0.9069209230492903,1.0193178721149805,6.92588996887207,-0.16102398931980133,0.10337701439857483,0.044376760721206665,0.0005781229701824486,0.0008960492559708655,-0.002034805016592145,-0.0007295340183191001,0.0011162871960550547,0.00010637905506882817
0.8,7,0.9063174941011074,1.0186781070220878,5.568481922149658,-0.15687891840934753,0.10448787361383438,0.04580949246883392,0.00041659464477561414,0.0007529246504418552,-0.001609551953151822,-0.0005676501896232367,0.0008576838299632072,8.244808850577101e-05
0.8,8,0.905480582845069,1.0178346028935754,4.658897876739502,-0.15110495686531067,0.10638949275016785,0.044949959963560104,0.0002876536746043712,0.0006053905235603452,-0.0012301558163017035,-0.0004295552207622677,0.0006438523414544761,5.959976988378912e-05
0.8,9,0.9045038446086928,1.0168665749950392,4.063573837280273,-0.14420686662197113,0.10861606895923615,0.042214490473270416,0.00019093870650976896,0.00046483942423947155,-0.0009077597060240805,-0.0003145453811157495,0.0004700139397755265,4.094786345376633e-05
0.8,10,0.9034667392076184,1.0158400191844323,3.5575151443481445,-0.13652947545051575,0.1108415275812149,0.03805401921272278,0.00012135844008298591,0.0003390767960809171,-0.0006425948813557625,-0.00022100494243204594,0.0003305718128103763,2.6858298951992765e-05
0.8,11,0.9024300279484752,1.0148053269626862,3.033071756362915,-0.1283245086669922,0.11284594237804413,0.03285054489970207,7.266055035870522e-05,0.0002315079909749329,-0.0004289793432690203,-0.00014637669664807618,0.00021979183657094836,1.6627984223305248e-05
0.8,12,0.9014396317893741,1.0138014770452595,2.4893972873687744,-0.11980471760034561,0.11448938399553299,0.026914536952972412,3.92938127333764e-05,0.00014226020721253008,-0.00025910092517733574,-8.768046245677397e-05,0.00013238590327091515,9.344780664832797e-06
0.8,13,0.9005304196859062,1.012859589042939,1.977365255355835,-0.11117885261774063,0.1156904473900795,0.02050914615392685,1.692785917839501e-05,6.962219049455598e-05,-0.0001250620698556304,-4.196673762635328e-05,6.376084638759494e-05,4.212641215417534e-06
0.8,14,0.89972790395647,1.0120044017424406,1.5576227903366089,-0.10267457365989685,0.11640914529561996,0.013873834162950516,2.370549054830917e-06,1.1110695595561992e-05,-1.9724082449101843e-05,-6.564629075000994e-06,1.0036653293354902e-05,6.224647108865611e-07
0.8,15,0.8990480118714713,1.011253938130066,1.2767541408538818,-0.09455190598964691,0.11663390696048737,0.007241035345941782,-6.678346380795119e-06,-3.5900873626815155e-05,6.30567446933128e-05,2.082516766677145e-05,-3.202860170858912e-05,-1.868159984041995e-06
0.8,16,0.8984957735503063,1.0106180237415245,1.1555427312850952,-0.08710398524999619,0.1163720190525055,0.000844310037791729,-1.1863663530675694e-05,-7.386486686300486e-05,0.00012843968579545617,4.21211079810746e-05,-6.512870459118858e-05,-3.575000619093771e-06
0.8,17,0.8980642436110128,1.0100966711631632,1.1851266622543335,-0.08063884824514389,0.11564289778470993,-0.005083328578621149,-1.4357399777509272e-05,-0.00010492382716620341,0.00018068596546072513,5.8888017520075664e-05,-9.148573008133098e-05,-4.7227531467797235e-06
0.8,18,0.8977352747027436,1.0096797025903599,1.3297429084777832,-0.07544022798538208,0.11447332054376602,-0.010321389883756638,-1.4989694136602338e-05,-0.00013086959370411932,0.00022325488680507988,7.237650424940512e-05,-0.00011290927068330348,-5.471137683343841e-06
0.8,19,0.8974833294132132,1.0093489237334676,1.5356074571609497,-0.07171818614006042,0.11289422959089279,-0.014681759290397167,-1.434198293281952e-05,-0.0001531473535578698,0.00025889265816658735,8.356398029718548e-05,-0.00013084363308735192,-5.932841304456815e-06
0.8,20,0.897281820728618,1.0090829269443686,1.7440831661224365,-0.0695725530385971,0.11093856394290924,-0.018029792234301567,-1.2814824913220946e-05,-0.0001728804490994662,0.0002897143713198602,9.319397940998897e-05,-0.0001464094821130857,-6.18584044786985e-06
