alpha,epoch,distance_to_ls,distance_to_true,pde_mse,coeff(u),coeff(u_x),coeff(u_xx),coeff(u^2),coeff(u*u_x),coeff(u*u_xx),coeff(u_x^2),coeff(u_x*u_xx),coeff(u_xx^2)
0.9,0,0.9092128332188995,1.0229536782547284,1.1317912340164185,-0.15273910760879517,0.15088145434856415,-0.0005571885267272592,6.112541996117216e-06,-4.141221506870352e-05,5.964206866337918e-05,1.4635626030212734e-05,-2.239844252471812e-05,1.4297587824785296e-07
0.9,1,0.9063108947982688,1.0198490218808514,1.2196722030639648,-0.14273911714553833,0.14088144898414612,-0.010557187721133232,9.766408038558438e-05,-0.0005323764053173363,0.0007381515461020172,0.00021256555919535458,-0.0003407885378692299,3.372862920514308e-05
0.9,2,0.9066725986829849,1.0201200339826382,1.0421109199523926,-0.14969228208065033,0.1344587802886963,-0.0035415925085544586,4.113815521122888e-05,-0.0001981953828362748,0.00025255256332457066,8.12473299447447e-05,-0.00011677402653731406,3.934321739507141e-06
0.9,3,0.9067881546911999,1.0200996510874754,1.126711130142212,-0.15619294345378876,0.1265905350446701,0.0030019590631127357,1.2022917871945538e-05,-5.352142397896387e-05,6.357142410706729e-05,2.252189369755797e-05,-2.9928994990768842e-05,2.448756042383593e-08
0.9,4,0.9064810107987226,1.0196282812737891,1.100460171699524,-0.15879686176776886,0.11799322068691254,0.005091097205877304,-3.338482929393649e-05,0.00014032921171747148,-0.0001570547465234995,-6.0172289522597566e-05,7.50729741412215e-05,1.5283075072147767e-06
0.9,5,0.9059009747082206,1.0188639237969237,0.9557274580001831,-0.15829335153102875,0.1090518906712532,0.004129451233893633,-0.00010854921129066497,0.00044110050657764077,-0.00047363570774905384,-0.00019243088900111616,0.0002281789347762242,1.0345293958380353e-05
0.9,6,0.9052856109363182,1.0180501553687176,1.0912448167800903,-0.15673945844173431,0.10025627166032791,0.0027847245801240206,-0.00018753886979538947,0.0007548402645625174,-0.0007951103616505861,-0.00033339319634251297,0.0003816632670350373,2.822254828060977e-05
0.9,7,0.9045964720532199,1.0171769091999092,1.0092967748641968,-0.15593400597572327,0.09291643649339676,0.0034374105744063854,-0.0001817760494304821,0.000712188018951565,-0.0007282174774445593,-0.0003124091890640557,0.00034942140337079763,2.372779999859631e-05
0.9,8,0.9039128412880019,1.0163181658825684,0.936885416507721,-0.1553150713443756,0.08650514483451843,0.0050429170951247215,-0.00014067976735532284,0.0005361390649341047,-0.000532590493094176,-0.00023196535767056048,0.00025598445790819824,1.2246199730725493e-05
0.9,9,0.9031686051806604,1.0153908822028401,0.9852151870727539,-0.15370973944664001,0.08011620491743088,0.005846361164003611,-0.0001023444056045264,0.0003863323072437197,-0.0003783950814977288,-0.00016525067621842027,0.0001816882286220789,5.872265319339931e-06
0.9,10,0.9023522726352627,1.0143789382629083,0.9935328960418701,-0.15077020227909088,0.07343308627605438,0.005013419780880213,-8.115523087326437e-05,0.00030786552815698087,-0.00030085956677794456,-0.00013077254698146135,0.00014385528629645705,3.6696249026135774e-06
0.9,11,0.9015271059146572,1.0133442267712507,0.9633439779281616,-0.14691901206970215,0.06644915789365768,0.00291654746979475,-7.449503027601168e-05,0.0002868954325094819,-0.00028199690859764814,-0.00012137260637246072,0.0001337857829639688,3.4984739158971934e-06
0.9,12,0.9007869970259493,1.0123818216279021,0.944340169429779,-0.1429169774055481,0.059261009097099304,0.0004347807262092829,-7.570579327875748e-05,0.0002984036400448531,-0.0002968402695842087,-0.0001257618860108778,0.00013899769692216069,4.5504484660341404e-06
0.9,13,0.9002244203845378,1.0115900107621776,0.9475235939025879,-0.1396958976984024,0.052011746913194656,-0.0013838737504556775,-7.832876144675538e-05,0.0003183316730428487,-0.0003220673534087837,-0.00013326182670425624,0.00014772162830922753,6.497196409327444e-06
0.9,14,0.8998885085543955,1.0110271517578917,0.9447277188301086,-0.137957364320755,0.04488120600581169,-0.0017891883617267013,-7.751403609290719e-05,0.0003271538589615375,-0.00033776709460653365,-0.0001353001280222088,0.00015037758566904813,8.786189937382005e-06
0.9,15,0.8997623604447886,1.0106844226987028,0.9230364561080933,-0.1377497911453247,0.038065433502197266,-0.0007686669705435634,-7.10458989487961e-05,0.00031371653312817216,-0.00033097973209805787,-0.00012744088598992676,0.00014190736692398787,1.0558575013419613e-05
0.9,16,0.8997900960195072,1.0105103296898967,0.9029509425163269,-0.13860346376895905,0.03172459453344345,0.0011350024724379182,-5.9864632930839434e-05,0.00027883436996489763,-0.00030073474044911563,-0.00011085035657742992,0.00012362960842438042,1.1199496839253698e-05
0.9,17,0.8999011742279533,1.0104357502875816,0.9061459898948669,-0.13982702791690826,0.025933511555194855,0.0031101596541702747,-4.7431338316528127e-05,0.00023542488634120673,-0.000259901222307235,-9.157194290310144e-05,0.00010244136501569301,1.0911933713941835e-05
0.9,18,0.9000219056427023,1.0103872441583925,0.9214786291122437,-0.14073345065116882,0.020692255347967148,0.004319388885051012,-3.752058182726614e-05,0.00020116035011596978,-0.0002279674372402951,-7.679384725634009e-05,8.647401409689337e-05,1.0572007340670098e-05
0.9,19,0.9001000062275698,1.010312994742749,0.9225233793258667,-0.14092475175857544,0.01599297672510147,0.004311886616051197,-3.1442938052350655e-05,0.00018528802320361137,-0.00021637165627907962,-6.97642462910153e-05,7.944622484501451e-05,1.0936410035355948e-05
0.9,20,0.9001243546434566,1.0102037756117654,0.9104527235031128,-0.1404588520526886,0.011877614073455334,0.003218300174921751,-2.72147935902467e-05,0.00018009240739047527,-0.00021744481637142599,-6.720747478539124e-05,7.776655547786504e-05,1.1822810847661458e-05
0.9,21,0.9001174374784989,1.0100855639999977,0.9023724794387817,-0.13974261283874512,0.008420635014772415,0.0015449877828359604,-2.1869742340641096e-05,0.00016663661517668515,-0.0002083703875541687,-6.184872472658753e-05,7.296880357898772e-05,1.1994867236353457e-05
0.9,22,0.9001218767445381,1.0100029029681257,0.9014580249786377,-0.1392994374036789,0.00562701839953661,-9.538326412439346e-05,-1.4715480574523099e-05,0.00013299471174832433,-0.0001721210719551891,-4.9149301048601046e-05,5.918449824093841e-05,1.032963609759463e-05
0.9,23,0.9001877393058538,1.0100023715419526,0.9067862629890442,-0.13952089846134186,0.003347397781908512,-0.0012291169259697199,-7.900897799117956e-06,8.840218652039766e-05,-0.00011823988461401314,-3.250960435252637e-05,3.9921531424624845e-05,7.338690011238214e-06
0.9,24,0.9003549271095375,1.010115841147195,0.9146121740341187,-0.14053259789943695,0.0013346325140446424,-0.0016667721793055534,-3.8082621358626056e-06,5.668036101269536e-05,-7.82798306318e-05,-2.0724763089674525e-05,2.5920404368662275e-05,5.021624929213431e-06
0.9,25,0.9006361348142692,1.0103491025790847,0.9119084477424622,-0.14224769175052643,-0.0005884639685973525,-0.0014480146346613765,-2.4408186618529726e-06,5.526465247385204e-05,-7.876275049056858e-05,-2.0082925402675755e-05,2.5555529646226205e-05,5.227906967775198e-06
0.9,26,0.9010054131939879,1.010675988367563,0.9026209115982056,-0.14448384940624237,-0.002386776963248849,-0.0007077467744238675,-1.5847264194235322e-06,7.792093674652278e-05,-0.00011453183833509684,-2.813271203194745e-05,3.638894122559577e-05,7.86988948675571e-06
0.9,27,0.9014039784196679,1.011044235714928,0.9017612934112549,-0.1470077484846115,-0.0038307965733110905,0.0003679553628899157,4.1228693703487806e-07,9.95200389297679e-05,-0.00015070535300765187,-3.56828750227578e-05,4.687026375904679e-05,1.0695255696191452e-05
0.9,28,0.9017626702328058,1.0113913956053262,0.9039934873580933,-0.1495009809732437,-0.004694901406764984,0.0014880995731800795,2.819412884491612e-06,9.862118167802691e-05,-0.00015358465316239744,-3.511963222990744e-05,4.681907739723101e-05,1.1171059668413363e-05
0.9,29,0.9020305019842179,1.011665849188188,0.9069789052009583,-0.15155085921287537,-0.004975950811058283,0.002238528337329626,4.257353793946095e-06,7.993618783075362e-05,-0.00012797278759535402,-2.8316129828453995e-05,3.835705138044432e-05,9.471918929193635e-06
0.9,30,0.9021870061378456,1.0118403064760275,0.9086981415748596,-0.15280942618846893,-0.0048603457398712635,0.002266358118504286,5.235733169683954e-06,6.59810975776054e-05,-0.00010881519847316667,-2.3312080884352326e-05,3.217365519958548e-05,8.181793418771122e-06
0.9,31,0.9022402994534274,1.0119178846506498,0.9024690389633179,-0.1532355099916458,-0.004490088205784559,0.0015551941469311714,7.318420557567151e-06,6.814600783400238e-05,-0.00011607944179559126,-2.407718784525059e-05,3.394716986804269e-05,8.872934813553002e-06
0.9,32,0.9022166523298728,1.0119260944648167,0.9000940322875977,-0.1531325727701187,-0.0038322373293340206,0.00046931684482842684,1.0187099178438075e-05,7.43385826353915e-05,-0.00013098135241307318,-2.631195638969075e-05,3.796082455664873e-05,1.017030172079103e-05
0.9,33,0.9021534074053769,1.011905216622748,0.9014837145805359,-0.15293557941913605,-0.002809156896546483,-0.00048124167369678617,1.1317023563606199e-05,6.774075154680759e-05,-0.00012331285688560456,-2.4021612262004055e-05,3.5441931686364114e-05,9.689748367236461e-06
0.9,34,0.9020941196446052,1.0118960643241104,0.9029229879379272,-0.15293768048286438,-0.00150710204616189,-0.0009606957319192588,1.0055301572720055e-05,5.103787771076895e-05,-9.576079901307821e-05,-1.8111519239027984e-05,2.7272133593214676e-05,7.594673206767766e-06
