alpha,epoch,distance_to_ls,distance_to_true,pde_mse,coeff(u),coeff(u_x),coeff(u_xx),coeff(u^2),coeff(u*u_x),coeff(u*u_xx),coeff(u_x^2),coeff(u_x*u_xx),coeff(u_xx^2)
1.0,10,0.910573999981688,1.0243021592635349,1.4944920539855957,-0.1784132421016693,0.14330121874809265,0.011626080609858036,0.0012768306769430637,-0.0016241819830611348,0.0014995557721704245,0.00022575780167244375,-0.00025010108947753906,1.4554960216628388e-05
1.0,11,0.9106967311323655,1.0244730089754157,1.348938226699829,-0.1755015105009079,0.14517317712306976,0.007798834703862667,0.0010116716148331761,-0.0012419308768585324,0.0011324207298457623,0.00016721927386242896,-0.000177944588358514,4.374741820356576e-06
1.0,12,0.9106046353565538,1.024415275375084,1.2440426349639893,-0.17173372209072113,0.14647354185581207,0.0032808203250169754,0.0007578799268230796,-0.0009009591303765774,0.0008123180014081299,0.00011690864630509168,-0.00011961685231653973,-9.70590690485551e-07
1.0,13,0.9103937742101679,1.0242229985403624,1.200516700744629,-0.16762568056583405,0.14719770848751068,-0.0013943794183433056,0.0005155529943294823,-0.0005957083776593208,0.0005312798894010484,7.449934491887689e-05,-7.330645894398913e-05,-2.971391722894623e-06
1.0,14,0.9101456233321847,1.0239781018034166,1.2298277616500854,-0.16367676854133606,0.1473829448223114,-0.005692514590919018,0.0002844296977855265,-0.00032051789457909763,0.00028281775303184986,3.874531830660999e-05,-3.667743658297695e-05,-2.676217263797298e-06
1.0,15,0.9099223454599317,1.0237454165118753,1.3050836324691772,-0.16035479307174683,0.14709024131298065,-0.00911024957895279,6.439824937842786e-05,-7.097035268088803e-05,6.198323535500094e-05,8.323135261889547e-06,-7.5848156484426e-06,-8.006871894394862e-07
1.0,16,0.9097635454308264,1.0235685456786814,1.3737391233444214,-0.15802444517612457,0.1463927924633026,-0.011274458840489388,-0.00014434823242481798,0.0001559185329824686,-0.00013487276737578213,-1.7787882825359702e-05,1.561595854582265e-05,2.164055104003637e-06
1.0,17,0.9096881593009418,1.0234702691104687,1.3908764123916626,-0.1568727344274521,0.14536912739276886,-0.012028106488287449,-0.00034133048029616475,0.00036200371687300503,-0.00031039968598634005,-4.020285632577725e-05,3.4008047805400565e-05,5.867965228389949e-06
1.0,18,0.9097009164359561,1.0234578018653973,1.3428819179534912,-0.15689526498317719,0.1440989226102829,-0.01142610888928175,-0.0005258602323010564,0.0005484236753545702,-0.00046650858712382615,-5.919477916904725e-05,4.82104042021092e-05,1.0044735972769558e-05
1.0,19,0.9097984500903666,1.0235286786328168,1.2478238344192505,-0.15794230997562408,0.14266039431095123,-0.0096643241122365,-0.0006971201510168612,0.0007159246015362442,-0.0006045714253559709,-7.483734952984378e-05,5.8557940064929426e-05,1.4475160242000129e-05
1.0,20,0.909971473693362,1.0236734624758013,1.1415600776672363,-0.1597764641046524,0.14112845063209534,-0.007009726017713547,-0.000854231882840395,0.000865028880070895,-0.0007255691452883184,-8.715875446796417e-05,6.529852544190362e-05,1.8965689378092065e-05
1.0,21,0.9102034181818963,1.023875120177307,1.0618091821670532,-0.16211163997650146,0.13957302272319794,-0.003761699190363288,-0.0009963165502995253,0.000996071146801114,-0.0008302076021209359,-9.626453538658097e-05,6.875708641018718e-05,2.333794327569194e-05
1.0,22,0.9104679329437708,1.024107143308734,1.035514235496521,-0.16463395953178406,0.13805751502513885,-0.00023682857863605022,-0.001122553599998355,0.0011091713095083833,-0.0009190159616991878,-0.00010241301060887054,6.943684275029227e-05,2.7426121960161254e-05
1.0,23,0.9107279802212109,1.024333031030329,1.0708327293395996,-0.16701838374137878,0.13663721084594727,0.003240434220060706,-0.001232239999808371,0.0012042185990139842,-0.0009924328187480569,-0.00010603995178826153,6.804485019529238e-05,3.107980955974199e-05
1.0,24,0.9109389630943643,1.0245095116621572,1.1549063920974731,-0.16895407438278198,0.13535776734352112,0.006355639547109604,-0.0013248490868136287,0.0012809245381504297,-0.0010508843697607517,-0.00010773153917398304,6.544151256093755e-05,3.416997424210422e-05
1.0,25,0.9110566996582837,1.0245942603340605,1.2587287425994873,-0.17018146812915802,0.13425388932228088,0.008835974149405956,-0.001400085398927331,0.001338977599516511,-0.0010948512936010957,-0.0001081482187146321,6.252776074688882e-05,3.659604408312589e-05
1.0,26,0.911047905737811,1.0245558354945763,1.348290205001831,-0.1705300211906433,0.13334845006465912,0.010487571358680725,-0.0014579328708350658,0.0013782845344394445,-0.0011249249801039696,-0.0001079143985407427,6.0099751863162965e-05,3.829234992736019e-05
1.0,27,0.9108982808121329,1.0243811692242775,1.3973456621170044,-0.16993871331214905,0.13265208899974823,0.011221188120543957,-0.001498692436143756,0.0013992225285619497,-0.0011418499052524567,-0.00010750560613814741,5.871480971109122e-05,3.9232385461218655e-05
1.0,28,0.9106145384312404,1.024077253460063,1.3956819772720337,-0.168451189994812,0.13216347992420197,0.011054511182010174,-0.0015230018179863691,0.0014027960132807493,-0.0011465487768873572,-0.00010717211989685893,5.861173485754989e-05,3.942993134842254e-05
1.0,29,0.9102206901688811,1.0236674623772544,1.3498176336288452,-0.16619370877742767,0.13187015056610107,0.010094513185322285,-0.0015318321529775858,0.0013906363165006042,-0.0011401259107515216,-0.00010692616342566907,5.970657366560772e-05,3.893644316121936e-05
1.0,30,0.9097514995883674,1.0231853388917331,1.277547001838684,-0.16334936022758484,0.13174991309642792,0.008512100204825401,-0.0015264570247381926,0.0013648701133206487,-0.0011238462757319212,-0.00010659269901225343,6.165679224068299e-05,3.783488136832602e-05
1.0,31,0.9092458179169995,1.0226683751922625,1.1998995542526245,-0.16013649106025696,0.1317726969718933,0.006518234498798847,-0.0015083994949236512,0.0013279224513098598,-0.0010990960290655494,-0.000105899634945672,6.396747630788013e-05,3.623079101089388e-05
1.0,32,0.908741019676513,1.0221528451587993,1.1338014602661133,-0.15679098665714264,0.13190259039402008,0.004343370907008648,-0.0014793650479987264,0.001282306737266481,-0.0010673318756744266,-0.00010457399184815586,6.61095546092838e-05,3.4242191759403795e-05
1.0,33,0.9082688645413951,1.0216699116736911,1.087568759918213,-0.15354882180690765,0.13210000097751617,0.0022177130449563265,-0.0014411733718588948,0.0012304398696869612,-0.0010300318244844675,-0.00010241676500299945,6.762395787518471e-05,3.198967533535324e-05
1.0,34,0.907852775476058,1.021242936531051,1.0602353811264038,-0.15062570571899414,0.13232377171516418,0.0003499744925647974,-0.001395696890540421,0.0011745039373636246,-0.0009886500192806125,-9.9342898465693e-05,6.81944948155433e-05,2.9588036341010593e-05
1.0,35,0.9075066510089081,1.0208861137850807,1.0444444417953491,-0.14819501340389252,0.13253307342529297,-0.0010942952940240502,-0.0013448101235553622,0.0011163745075464249,-0.0009445837931707501,-9.53872877289541e-05,6.768057210138068e-05,2.7140005840919912e-05
1.0,36,0.9072351784286043,1.0206044765232636,1.0312927961349487,-0.14636877179145813,0.13268905878067017,-0.002010381780564785,-0.0012903453316539526,0.0010576158529147506,-0.0008991456124931574,-9.068626241059974e-05,6.611087883356959e-05,2.4732225938350894e-05
1.0,37,0.9070352892052014,1.020395061151146,1.0147719383239746,-0.14518767595291138,0.13275620341300964,-0.0023631893564015627,-0.0012340536341071129,0.0009995177388191223,-0.0008535415981896222,-8.54458412504755e-05,6.364739965647459e-05,2.2433308913605288e-05
1.0,38,0.906898008276465,1.0202485997215176,0.9939072132110596,-0.1446223109960556,0.13270330429077148,-0.0021853153593838215,-0.0011775653110817075,0.0009431481594219804,-0.0008088509785011411,-7.99067274783738e-05,6.0534428484970704e-05,2.0293578927521594e-05
1.0,39,0.9068101031929301,1.0201511913063477,0.972110390663147,-0.144584059715271,0.1325041800737381,-0.0015664247330278158,-0.0011223496403545141,0.0008893939084373415,-0.0007660071714781225,-7.431198173435405e-05,5.7046276197070256e-05,1.834619979490526e-05
1.0,40,0.9067552696066526,1.0200856380604835,0.9546318650245667,-0.14494138956069946,0.1321379691362381,-0.0006375819211825728,-0.0010696816025301814,0.0008389835711568594,-0.0007257845136336982,-6.888139614602551e-05,5.344457531464286e-05,1.6609268641332164e-05
1.0,41,0.9067151457423984,1.0200326585466308,0.9456003904342651,-0.14553844928741455,0.13158918917179108,0.0004466325044631958,-0.0010206125443801284,0.0007924922392703593,-0.0006887878407724202,-6.379387923516333e-05,4.994948540115729e-05,1.5088468899193686e-05
1.0,42,0.9066705739771003,1.019972315298431,0.9460058212280273,-0.1462140679359436,0.13084757328033447,0.0015268061542883515,-0.0009759522508829832,0.0007503365050069988,-0.0006554507999680936,-5.917828093515709e-05,4.672541399486363e-05,1.377993612550199e-05
1.0,43,0.906603423130153,1.019885926063551,0.953364908695221,-0.14682035148143768,0.12990771234035492,0.002457200549542904,-0.0009362634737044573,0.0007127706776373088,-0.000626039516646415,-5.51117627765052e-05,4.387844091979787e-05,1.267300103791058e-05
1.0,44,0.9064988297492628,1.019758309027657,0.963020384311676,-0.14723923802375793,0.12876859307289124,0.003122469875961542,-0.0009018680430017412,0.00067988655064255,-0.0006006637122482061,-5.1623821491375566e-05,4.146152423345484e-05,1.175261422758922e-05
1.0,45,0.9063473582480303,1.019579891421589,0.9703003764152527,-0.147395059466362,0.12743306159973145,0.003450246760621667,-0.0008728638640604913,0.0006516228895634413,-0.0005792928859591484,-4.8704219807405025e-05,3.948393714381382e-05,1.1001317034242675e-05
1.0,46,0.9061463756228713,1.0193480196505489,0.9724408388137817,-0.1472608894109726,0.12590724229812622,0.0034174416214227676,-0.0008491522748954594,0.0006277831271290779,-0.000561776920221746,-4.631239426089451e-05,3.7921854527667165e-05,1.0400744031358045e-05
1.0,47,0.9059002135538703,1.0190670839209204,0.9694015979766846,-0.14685803651809692,0.12419997155666351,0.0030494786333292723,-0.0008304713410325348,0.0006080612656660378,-0.0005478700040839612,-4.4387012167135254e-05,3.672832463053055e-05,9.93268986348994e-06
1.0,48,0.9056190820385787,1.0187474331206572,0.9633529186248779,-0.14624926447868347,0.12232228368520737,0.0024132821708917618,-0.0008164349710568786,0.0005920712137594819,-0.0005372565356083214,-4.2854520870605484e-05,3.5841818316839635e-05,9.579815923643764e-06
1.0,49,0.9053170989383883,1.018403428870086,0.9572622179985046,-0.1455274075269699,0.12028691172599792,0.0016057475004345179,-0.0008065735455602407,0.0005793790915049613,-0.0005295772571116686,-4.163640915066935e-05,3.519329402479343e-05,9.326083272753749e-06
1.0,50,0.90500993898697,1.0180511105952927,0.9533615708351135,-0.14480099081993103,0.11810783296823502,0.0007395138964056969,-0.0008003744296729565,0.0005695336731150746,-0.0005244547501206398,-4.065519533469342e-05,3.471213494776748e-05,9.157010026683565e-06
1.0,51,0.9047126290805397,1.01770597483916,0.9522144198417664,-0.14417877793312073,0.11579989641904831,-7.231236668303609e-05,-0.0007973212050274014,0.0005620954907499254,-0.000521517766173929,-3.983944043284282e-05,3.433136225794442e-05,9.059820513357408e-06
1.0,52,0.9044377942582484,1.0173811615606994,0.9527270793914795,-0.14375479519367218,0.11337848752737045,-0.000730841769836843,-0.0007969265570864081,0.0005566594772972167,-0.0005204217159189284,-3.9127684431150556e-05,3.3992288081208244e-05,9.023524398799054e-06
1.0,53,0.9041945294503496,1.017086239775112,0.9529678821563721,-0.14359590411186218,0.11085923761129379,-0.0011636846465989947,-0.000798758992459625,0.0005528728361241519,-0.0005208647344261408,-3.8471473089884967e-05,3.364844815223478e-05,9.03894306247821e-06
1.0,54,0.9039878809601709,1.0168266094481522,0.9512825608253479,-0.14373373985290527,0.10825781524181366,-0.0013330813962966204,-0.0008024601847864687,0.0005504440632648766,-0.0005225975182838738,-3.783708962146193e-05,3.326843216200359e-05,9.098673217522446e-06
1.0,55,0.9038187930642735,1.0166034044463033,0.9471075534820557,-0.14416199922561646,0.10558973997831345,-0.00123876822181046,-0.0008077510283328593,0.0005491444026120007,-0.000525426643434912,-3.7205863918643445e-05,3.283716068835929e-05,9.196975952363573e-06
1.0,56,0.9036843969680572,1.0164137912489037,0.9411185383796692,-0.14483921229839325,0.10287026315927505,-0.0009154345607385039,-0.000814426748547703,0.0005488020833581686,-0.0005292103160172701,-3.657303750514984e-05,3.23553649650421e-05,9.329567546956241e-06
1.0,57,0.9035785668473811,1.0162515802044418,0.9347376823425293,-0.14569611847400665,0.10011426359415054,-0.00042558653512969613,-0.0008223435143008828,0.0005492898053489625,-0.0005338489427231252,-3.5945231502410024e-05,3.183724038535729e-05,9.493327524978667e-06
1.0,58,0.9034927488540114,1.016108131541877,0.9293378591537476,-0.146646186709404,0.09733619540929794,0.00015081168385222554,-0.0008313971338793635,0.0005505091394297779,-0.0005392704042606056,-3.5336855944478884e-05,3.130658296868205e-05,9.68591575656319e-06
1.0,59,0.9034170931365021,1.0159735576502038,0.9255930185317993,-0.1475977748632431,0.09455004334449768,0.0007283695740625262,-0.0008414995390921831,0.000552373647224158,-0.0005454141646623611,-3.4765929740387946e-05,3.0791969038546085e-05,9.905347724270541e-06
1.0,60,0.9033418472381481,1.015838160146976,0.9232781529426575,-0.14846636354923248,0.09176929295063019,0.0012283667456358671,-0.0008525549783371389,0.0005547936889342964,-0.0005522157298400998,-3.42497369274497e-05,3.0321572921820916e-05,1.0149559784622397e-05
1.0,61,0.9032588221562566,1.0156939064467367,0.9215598702430725,-0.1491852104663849,0.08900690078735352,0.0015892867231741548,-0.0008644404006190598,0.0005576641415245831,-0.0005595930269919336,-3.3800912206061184e-05,2.9918237487436272e-05,1.04160080809379e-05
1.0,62,0.9031626552106486,1.0155356787599272,0.9195549488067627,-0.14971305429935455,0.08627524971961975,0.0017743372591212392,-0.000876990903634578,0.0005608574720099568,-0.000567436742130667,-3.3424315915908664e-05,2.959541598102078e-05,1.0701342944230419e-05
1.0,63,0.9030515595741945,1.0153619991843914,0.9168228507041931,-0.1500377058982849,0.08358608931303024,0.001774950884282589,-0.0008899954264052212,0.0005642228061333299,-0.0005756072932854295,-3.3115229598479345e-05,2.935449083452113e-05,1.1001218808814883e-05
1.0,64,0.9029273886087253,1.0151750732696292,0.9135439395904541,-0.15017521381378174,0.08095048367977142,0.0016099439235404134,-0.0009031981462612748,0.0005675893044099212,-0.0005839356454089284,-3.2859032216947526e-05,2.918376776506193e-05,1.1310236004646868e-05
1.0,65,0.9027950301585472,1.014980171502678,0.9103309512138367,-0.15016505122184753,0.07837871462106705,0.0013207319425418973,-0.0009163093054667115,0.0005707748932763934,-0.0005922302370890975,-3.263248800067231e-05,2.9059467124170624e-05,1.1622047168202698e-05
1.0,66,0.902661305345617,1.0147845194142142,0.9078316688537598,-0.15006227791309357,0.07588016986846924,0.0009635938913561404,-0.0009290215675719082,0.0005735970917157829,-0.0006002872833050787,-3.240650039515458e-05,2.8948606995982118e-05,1.1929639185837004e-05
1.0,67,0.9025336390116065,1.0145959553492585,0.9063677191734314,-0.14992797374725342,0.07346323132514954,0.0006002767477184534,-0.0009410306811332703,0.0005758854676969349,-0.000607905094511807,-3.214994285372086e-05,2.8813536118832417e-05,1.2225736099935602e-05
1.0,68,0.9024187886165562,1.0144216385940117,0.9058020710945129,-0.1498195379972458,0.07113517820835114,0.0002883872657548636,-0.000952057191170752,0.0005774928140453994,-0.0006148976390250027,-3.18339116347488e-05,2.861747816496063e-05,1.2503276593633927e-05
1.0,69,0.902321815003038,1.0142669898086694,0.9056732058525085,-0.14978213608264923,0.06890208274126053,7.29954190319404e-05,-0.0009618658223189414,0.0005783042288385332,-0.0006211083382368088,-3.143574940622784e-05,2.8330168788670562e-05,1.2755924217344727e-05
1.0,70,0.9022454306648837,1.014135009908773,0.9054853916168213,-0.14984266459941864,0.06676874309778214,-1.935420004883781e-05,-0.000970280438195914,0.0005782422376796603,-0.0006264194380491972,-3.094208295806311e-05,2.7932566808885895e-05,1.2978507584193721e-05
1.0,71,0.9021897417036937,1.014026001951024,0.9049702882766724,-0.15000693500041962,0.06473864614963531,1.6606416465947405e-05,-0.0009771921904757619,0.0005772679578512907,-0.0006307576550170779,-3.035035297216382e-05,2.7419693651609123e-05,1.3167320503271185e-05
1.0,72,0.9021523641829614,1.0139376839409384,0.904177725315094,-0.1502603441476822,0.06281396001577377,0.00016558017523493618,-0.0009825596353039145,0.000575378886424005,-0.0006340949330478907,-2.9668650313396938e-05,2.6801044441526756e-05,1.332026113232132e-05
1.0,73,0.9021288665180195,1.013865645138144,0.9033734798431396,-0.15057170391082764,0.060995589941740036,0.0003955676802434027,-0.000986401573754847,0.0005726024974137545,-0.000636442971881479,-2.8913824280607514e-05,2.609846524137538e-05,1.343675558018731e-05
1.0,74,0.902113486655417,1.0138040878543428,0.9028304815292358,-0.1508994996547699,0.05928323417901993,0.0006640508072450757,-0.0009887844789773226,0.0005689894314855337,-0.0006378451944328845,-2.8108399419579655e-05,2.5342023945995606e-05,1.3517543266061693e-05
1.0,75,0.902100015556944,1.0137467368832263,0.9026520848274231,-0.15119929611682892,0.057675495743751526,0.0009254160104319453,-0.0009898052085191011,0.0005646046483889222,-0.0006383655127137899,-2.727676837821491e-05,2.45646861003479e-05,1.3564320397563279e-05
1.0,76,0.902082751212364,1.0136878145135197,0.9027237892150879,-0.15143121778964996,0.05617000535130501,0.001138370018452406,-0.000989575986750424,0.0005595200345851481,-0.0006380775012075901,-2.6441448426339775e-05,2.3796912500984035e-05,1.3579369806393515e-05
1.0,77,0.9020573563900597,1.0136229102924663,0.9028036594390869,-0.15156622231006622,0.0547635518014431,0.001272193156182766,-0.000988208339549601,0.0005538083496503532,-0.000637054443359375,-2.5620023734518327e-05,2.3062104446580634e-05,1.3565202607423998e-05
1.0,78,0.9020214674228096,1.0135495944490294,0.9026753306388855,-0.1515902578830719,0.053452201187610626,0.0013108905404806137,-0.0009858034318313003,0.0005475384532473981,-0.0006353625794872642,-2.4823189960443415e-05,2.237369517388288e-05,1.3524278074328322e-05
1.0,79,0.9019749362127815,1.013467661083995,0.9022668600082397,-0.1515057235956192,0.05223142355680466,0.0012546817306429148,-0.000982447643764317,0.0005407737917266786,-0.0006330574979074299,-2.405428676865995e-05,2.1734209440182894e-05,1.3458862667903304e-05
1.0,80,0.9019196658665736,1.0133789634716148,0.9016669392585754,-0.1513301581144333,0.05109620466828346,0.0011187701020389795,-0.0009782107081264257,0.0005335719906724989,-0.0006301844259724021,-2.331011273781769e-05,2.1136300347279757e-05,1.3370991837291513e-05
1.0,81,0.9018591064154451,1.0132869089418803,0.9010465145111084,-0.15109261870384216,0.050041135400533676,0.0009297591168433428,-0.0009731524623930454,0.0005259867175482213,-0.000626781489700079,-2.2582829842576757e-05,2.056541052297689e-05,1.3262538232083898e-05
1.0,82,0.9017975170116858,1.0131957172290411,0.9005460143089294,-0.15082836151123047,0.049060504883527756,0.0007204592693597078,-0.0009673291351646185,0.0005180698935873806,-0.0006228844285942614,-2.1862473658984527e-05,2.0003391909995116e-05,1.3135364497429691e-05
1.0,83,0.9017391766043272,1.0131096240126412,0.9002004861831665,-0.15057295560836792,0.04814838245511055,0.0005240547470748425,-0.0009608021355234087,0.0005098747205920517,-0.0006185324746184051,-2.1139527234481648e-05,1.9432418412179686e-05,1.2991474250156898e-05
1.0,84,0.9016876676544756,1.0130321532764681,0.8999415636062622,-0.15035668015480042,0.047298699617385864,0.00036861072294414043,-0.0009536459110677242,0.0005014576599933207,-0.0006137735908851027,-2.0407087504281662e-05,1.8838436517398804e-05,1.2833155778935179e-05
1.0,85,0.9016453563849512,1.0129655855749442,0.899662435054779,-0.15020020306110382,0.04650532454252243,0.0002728285326156765,-0.0009459533612243831,0.0004928804701194167,-0.0006086680805310607,-1.966228592209518e-05,1.8213582734460942e-05,1.2663068446272518e-05
1.0,86,0.9016131276927666,1.012910685743242,0.8992947936058044,-0.15011219680309296,0.045762162655591965,0.00024367889272980392,-0.0009378371760249138,0.00048420956591144204,-0.0006032895762473345,-1.8906757759395987e-05,1.7557173123350367e-05,1.2484242688515224e-05
1.0,87,0.9015903755349475,1.0128666919521756,0.8988493084907532,-0.1500890851020813,0.045063234865665436,0.00027618740568868816,-0.0009294273913837969,0.00047551514580845833,-0.000597722886595875,-1.814625102269929e-05,1.6875357687240466e-05,1.2299986337893642e-05
1.0,88,0.9015752294350236,1.012831549546728,0.8983990550041199,-0.15011686086654663,0.044402774423360825,0.00035526143619790673,-0.0009208658011630177,0.00046686825226061046,-0.0005920606781728566,-1.7389471395290457e-05,1.617946327314712e-05,1.2113741831853986e-05
1.0,89,0.9015649742991988,1.0128023448265526,0.8980262279510498,-0.1501745730638504,0.04377531632781029,0.00045911333290860057,-0.0009122969931922853,0.0004583379195537418,-0.0005863976548425853,-1.664651426835917e-05,1.548364889458753e-05,1.1928885214729235e-05
1.0,90,0.9015565733142922,1.0127758434603986,0.89777010679245,-0.15023866295814514,0.04317576810717583,0.0005635718116536736,-0.0009038591524586082,0.00044998707016929984,-0.0005808237474411726,-1.5927193089737557e-05,1.4802254554524552e-05,1.1748522410925943e-05
1.0,91,0.9015472249138112,1.012749062811937,0.8976104259490967,-0.150287464261055,0.04259948059916496,0.0006464833277277648,-0.0008956752135418355,0.0004418694006744772,-0.0005754191079176962,-1.523956234450452e-05,1.414744201611029e-05,1.1575322787393816e-05
1.0,92,0.901534832190454,1.0127197514132906,0.8974897861480713,-0.1503048986196518,0.04204230010509491,0.0006914417026564479,-0.0008878456428647041,0.00043402728624641895,-0.0005702488706447184,-1.4588871636078693e-05,1.3527448572858702e-05,1.141138363891514e-05
1.0,93,0.90151833166672,1.0126867242070623,0.8973551988601685,-0.15028299391269684,0.04150059074163437,0.0006902280729264021,-0.0008804445969872177,0.0004264898016117513,-0.00056536088231951,-1.3977087292005308e-05,1.2945703929290175e-05,1.1258180165896192e-05
1.0,94,0.9014978072843022,1.0126499785964558,0.897189736366272,-0.15022271871566772,0.04097124934196472,0.0006436207331717014,-0.0008735190494917333,0.00041927373968064785,-0.0005607849452644587,-1.3402983313426375e-05,1.2400814739521593e-05,1.1116575478808954e-05
1.0,95,0.9014743794472274,1.012610581376465,0.8970144987106323,-0.1501331329345703,0.040451690554618835,0.0005605551996268332,-0.0008670910610817373,0.00041238428093492985,-0.0005565347382798791,-1.2862727999163326e-05,1.1887381333508529e-05,1.0986892448272556e-05
1.0,96,0.9014499117537789,1.0125703708042155,0.8968666195869446,-0.15002915263175964,0.03993982821702957,0.00045589255751110613,-0.0008611627272330225,0.00040581755456514657,-0.0005526107270270586,-1.2350805263849907e-05,1.1397319212846924e-05,1.0869029210880399e-05
1.0,97,0.9014265999763693,1.0125315375986192,0.896769642829895,-0.14992839097976685,0.039434030652046204,0.00034729333128780127,-0.000855721824336797,0.00039956343243829906,-0.000549004296772182,-1.1861082384712063e-05,1.0921499779215083e-05,1.076259468391072e-05
1.0,98,0.9014065369274646,1.0124961810771544,0.8967181444168091,-0.14984774589538574,0.03893309459090233,0.000251815072260797,-0.0008507489692419767,0.00039360811933875084,-0.0005457022925838828,-1.1387824088160414e-05,1.0451365596964024e-05,1.0667051355994772e-05
1.0,99,0.9013913283575272,1.012465914554411,0.8966841697692871,-0.14980031549930573,0.03843618556857109,0.00018288371211383492,-0.0008462232653982937,0.00038793685962446034,-0.0005426902789622545,-1.0926508366537746e-05,9.980266440834384e-06,1.0581836249912158e-05
1.0,100,0.9013818374544489,1.0124416027279606,0.8966380953788757,-0.14979328215122223,0.037942804396152496,0.00014813689631409943,-0.0008421266102232039,0.00038253565435297787,-0.000539956206921488,-1.0474313057784457e-05,9.504300578555558e-06,1.0506440048629884e-05
1.0,101,0.9013780727817752,1.01242324477911,0.8965665102005005,-0.14982695877552032,0.03745274618268013,0.00014849589206278324,-0.0008384456159546971,0.00037739198887720704,-0.0005374910542741418,-1.0030245903180912e-05,9.022613085107878e-06,1.0440454389026854e-05
1.0,102,0.9013792403666052,1.012410026501767,0.8964775800704956,-0.14989519119262695,0.03696606308221817,0.0001785296481102705,-0.000835171842481941,0.0003724949201568961,-0.0005352890584617853,-9.594933544576634e-06,8.537093890481628e-06,1.0383576409367379e-05
1.0,103,0.9013839286838756,1.0124005090218915,0.8963912129402161,-0.1499868780374527,0.0364830382168293,0.0002279687614645809,-0.0008323000511154532,0.00036783452378585935,-0.000533346610609442,-9.170146768155973e-06,8.051638360484503e-06,1.033556145557668e-05
1.0,104,0.9013903983707773,1.0123929255717676,0.8963226079940796,-0.1500883400440216,0.036004163324832916,0.000283983739791438,-0.0008298247121274471,0.00036340064252726734,-0.0005316601600497961,-8.75817295309389e-06,7.571109108539531e-06,1.0296173968527e-05
1.0,105,0.901396904370535,1.0123855098535894,0.8962728381156921,-0.15018592774868011,0.035530101507902145,0.00033378074294887483,-0.0008277369779534638,0.00035918192588724196,-0.0005302236531861126,-8.361165782844182e-06,7.100234597601229e-06,1.0265118362440262e-05
1.0,106,0.9014019997130162,1.0123768060491425,0.8962305188179016,-0.15026843547821045,0.035061679780483246,0.00036698015173897147,-0.0008260214235633612,0.0003551646659616381,-0.0005290272529236972,-7.980588634382002e-06,6.642636435572058e-06,1.024198172672186e-05
