lambda_pde,epoch,data_loss,pde_loss,total_loss,coeff_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,data_grad,pde_grad,weighted_pde_grad,grad_ratio,grad_cos,symnet_pde_grad,symnet_data_grad,surrogate_update_rel,symnet_update_rel
0.001,18,0.49088263511657715,25.743867874145508,0.5166264772415161,0.9681482560456599,0.20898570321259008,0.09047168982087378,-0.16890387686252045,0.006096826250158169,-0.08297077692412018,-0.05477900822258841,0.002676002363090864,-0.008323163321409277,0.0008896877826175383,-2.1562981039058015e-05,,,,,,,,,
0.001,19,0.46335282921791077,26.568477630615234,0.48992130160331726,0.9682889588807128,0.20914189407025047,0.09081463756872787,-0.16899038734114685,0.006087772349444675,-0.08281544784465564,-0.05466956784582368,0.002670088773076982,-0.008304596549578647,0.0008876275289178003,-2.150798141962446e-05,,,,,,,,,
0.001,20,0.46758511662483215,24.774749755859375,0.49235987663269043,0.968424187029207,0.2092886867976764,0.0911477723933518,-0.16906749370306262,0.006078796301896896,-0.08266479631169212,-0.054563671266393284,0.0026642958577878227,-0.008286663112380814,0.0008856154463930639,-2.1453721198441166e-05,,,,,,,,,
0.001,21,0.4038979411125183,26.21491241455078,0.4301128685474396,0.9685546787085425,0.20943200625247166,0.09146020264591208,-0.16914771833696762,0.006069819650836204,-0.0825203815073966,-0.054461872539921075,0.0026586806954873436,-0.008269382761700701,0.0008836627666644431,-2.140070909372577e-05,,,,,,,,,
0.001,22,0.40432557463645935,24.946983337402344,0.4292725622653961,0.9686798230369954,0.20956037416774193,0.09175413797401552,-0.16921710913261753,0.006060753679864461,-0.08237948121143843,-0.05436225405830634,0.002653157668779609,-0.008252422264124877,0.0008817389147633491,-2.134827292525076e-05,,,,,,,,,
0.001,23,0.37124723196029663,24.417692184448242,0.39566493034362793,0.968800103152695,0.2096864990755164,0.09203514599367922,-0.1692867587571677,0.006051672621069905,-0.0822455642232315,-0.05426713278143061,0.0026478643644675523,-0.008236165825673034,0.0008798890667658197,-2.1297724972142112e-05,,,,,,,,,
0.001,24,0.3587145507335663,24.23375701904297,0.3829483091831207,0.9689185079439762,0.20981736134109663,0.09230797657731779,-0.1693638281435263,0.006042635015205049,-0.08211654316860434,-0.05417499405073779,0.0026427075899535402,-0.008220356034683556,0.0008780812749495737,-2.124810890525797e-05,,,,,,,,,
0.001,25,0.34003332257270813,22.875614166259766,0.3629089295864105,0.9690315870341422,0.2099318872568907,0.09257155099932791,-0.1694238764483942,0.006033624567421257,-0.08199030527953911,-0.05408469737510608,0.0026376489407266383,-0.008204852716489222,0.0008763063044261397,-2.119936208962258e-05,,,,,,,,,
0.001,26,0.3140276372432709,23.41898536682129,0.3374466300010681,0.9691361523994476,0.2100188458005551,0.0928135074122716,-0.1694591511299484,0.006024755341658992,-0.08186816087850844,-0.05399700907822298,0.0026327234741156356,-0.008189762276405605,0.00087457388926715,-2.1151702983809888e-05,,,,,,,,,
0.001,27,0.28788843750953674,22.22715950012207,0.31011560559272766,0.9692354953717485,0.21009155028793117,0.09305388923381043,-0.16947587640698158,0.006016019492250392,-0.0817487640916548,-0.05391150822172494,0.002627906702840625,-0.008175073245596293,0.0008728830311062832,-2.1105090340396837e-05,,,,,,,,,
0.001,28,0.27811744809150696,22.014324188232422,0.30013176798820496,0.9693277951216183,0.21014505303711142,0.09327226157328163,-0.16947845237079878,0.006007520823416409,-0.08163358268329826,-0.053828957531535694,0.0026232518294809722,-0.008160878011910138,0.0008712483310509881,-2.1059990102495684e-05,,,,,,,,,
0.001,29,0.2626134753227234,21.812620162963867,0.28442609310150146,0.9694150207734803,0.21018321959280953,0.09348385708013199,-0.1694639702775681,0.005999110267467653,-0.08152134696112044,-0.053748198527714466,0.0026187070607971625,-0.008146942738515912,0.0008696475754506163,-2.1015907301029803e-05,,,,,,,,,
0.001,30,0.2574847638607025,21.66901969909668,0.2791537940502167,0.9694958489282768,0.21020256724684147,0.09368229909414191,-0.16943159201466007,0.005990682813157346,-0.08141216357927605,-0.05366981404799544,0.0026142819098331875,-0.008133441369432486,0.0008680921831199673,-2.0972962622903682e-05,,,,,,,,,
0.001,31,0.23428960144519806,21.09510040283203,0.2553847134113312,0.9695719807835307,0.2102092253176918,0.09388184593195524,-0.16938128060651747,0.005982225183201414,-0.0813055754485305,-0.05359342272941673,0.002609959816845801,-0.008120302543011094,0.0008665751030968972,-2.093101399366014e-05,,,,,,,,,
0.001,32,0.22511377930641174,20.84589385986328,0.24595966935157776,0.9696431774471822,0.21019555105831456,0.09404823935626667,-0.1693234385098949,0.005973823679946345,-0.08119978976333017,-0.05351757107540671,0.002605668377000169,-0.008107242724129405,0.0008650685683180956,-2.088935104101329e-05,,,,,,,,,
0.001,33,0.22335517406463623,20.03984832763672,0.24339503049850464,0.9697136296929879,0.210188956464027,0.09420852580175933,-0.16927590026854114,0.005965471664750103,-0.08109737638092752,-0.05344405437009719,0.0026014993735540737,-0.008094576668631084,0.0008636046513016333,-2.0848795658059496e-05,,,,,,,,,
0.001,34,0.20716388523578644,19.53772735595703,0.22670161724090576,0.969781168533781,0.21018264231335237,0.0943777639298795,-0.16922160782540832,0.005957134133863761,-0.08099883302071138,-0.053373584970718806,0.0025974889208411913,-0.008082482780638044,0.0008622006986623425,-2.080978628962897e-05,,,,,,,,,
0.001,35,0.1881333440542221,19.46190643310547,0.20759525895118713,0.9698467364873976,0.2101722776971978,0.09452949016574584,-0.16917153059579454,0.0059488967861208945,-0.08090087371896171,-0.053304234475879494,0.0025935450594362585,-0.008070671153452174,0.0008608301288969192,-2.0771702696693603e-05,,,,,,,,,
0.001,36,0.18213672935962677,19.10148811340332,0.201238214969635,0.969910583366588,0.21015708606962694,0.09467234301358492,-0.16912001131945056,0.005940768674215194,-0.08080332071875393,-0.0532355747516881,0.002589637312365002,-0.008059036656073064,0.0008594780913063347,-2.0734098796011504e-05,,,,,,,,,
0.001,37,0.17694564163684845,19.042360305786133,0.1959879994392395,0.969972880297986,0.21014073204164552,0.09481258604141596,-0.16906785113344874,0.005932617628818818,-0.08070671236963103,-0.053168246200099446,0.002585793514089475,-0.008047725834743712,0.0008581580014380308,-2.069727706868505e-05,,,,,,,,,
0.001,38,0.17039638757705688,17.958951950073242,0.18835534155368805,0.9700337896938661,0.2101184204974907,0.09495294216144737,-0.16900775352783792,0.005924449081547978,-0.0806106931577439,-0.05310101838589695,0.002581986887152512,-0.008036388252796072,0.0008568453993171366,-2.0660913646059174e-05,,,,,,,,,
0.001,39,0.1522238403558731,18.339754104614258,0.17056359350681305,0.9700920131910722,0.2100957854221302,0.09506802652440109,-0.16896006738425542,0.005916578669655919,-0.08051716762157009,-0.05303646730795511,0.002578316613846112,-0.008025618378250665,0.0008555935103481548,-2.06260977656389e-05,,,,,,,,,
0.001,40,0.14552728831768036,17.0718936920166,0.16259917616844177,0.9701500560065608,0.21007927149843938,0.09517222793792136,-0.1689252610597589,0.005908769816080937,-0.08042512508602419,-0.0529734596706797,0.0025747236780640243,-0.008015184922906584,0.0008543758154256765,-2.0592140442691035e-05,,,,,,,,,
0.001,41,0.1435396522283554,17.740346908569336,0.16128000617027283,0.9702097497542505,0.21007570596856392,0.09527530712883818,-0.16890655142782346,0.005901075629959331,-0.08033414909202576,-0.0529116320999278,0.002571199447599662,-0.00800500123333318,0.0008531881962886267,-2.055901265125121e-05,,,,,,,,,
0.001,42,0.1351039558649063,17.252656936645508,0.1523566097021103,0.9702694540591917,0.21007784675576574,0.09538288390956884,-0.1688915886523494,0.005893351871705013,-0.08024461038973175,-0.05285106014873904,0.002567762596206048,-0.007995070495318349,0.0008520341472191297,-2.0526929794528693e-05,,,,,,,,,
0.001,43,0.13239695131778717,16.67296600341797,0.1490699201822281,0.9703285780945535,0.21008173050902332,0.0954965502703182,-0.16887457989604446,0.005885560520004493,-0.08015642771883381,-0.052791470387065276,0.002564381942238984,-0.007985313701322385,0.000850899940680268,-2.0495392320399857e-05,,,,,,,,,
0.001,44,0.1271923929452896,16.93075942993164,0.1441231518983841,0.970387940354644,0.21009145907012589,0.09561092998186975,-0.1688640665126183,0.005877892284938125,-0.08006873768855541,-0.05273293117241854,0.002561065060900168,-0.00797583215940023,0.0008497978066594772,-2.0464760761895824e-05,,,,,,,,,
0.001,45,0.1165657714009285,16.033218383789062,0.13259899616241455,0.9704466103935074,0.21009903228048515,0.0957116081383792,-0.16885845855311193,0.005870284401163009,-0.07998115939120103,-0.052674622214654444,0.0025577842938950286,-0.007966402227241914,0.0008487094625734989,-2.0434671530620805e-05,,,,,,,,,
0.001,46,0.11644913256168365,15.545336723327637,0.13199447095394135,0.970505193362443,0.21011256352556593,0.09581635761410116,-0.16885675767748143,0.005862697640339831,-0.0798958614612505,-0.052617723580296503,0.0025545924914679692,-0.007957185742872318,0.0008476489479487262,-2.0405431690724182e-05,,,,,,,,,
0.001,47,0.11189548671245575,16.086124420166016,0.12798161804676056,0.9705646066170623,0.2101342246060914,0.09592409098403229,-0.16886310514813146,0.005855297365006618,-0.07981110188084298,-0.05256177475557944,0.002551447901925911,-0.007948194812285425,0.0008466130180946149,-2.0376812089855668e-05,,,,,,,,,
0.001,48,0.10817785561084747,16.076383590698242,0.1242542415857315,0.9706241384677743,0.2101599422684912,0.0960158435561143,-0.16888352798088313,0.005847983392019894,-0.07972621025243433,-0.05250660304784128,0.0025483411883923434,-0.007939458107572262,0.0008456027961732763,-2.0348832587885624e-05,,,,,,,,,
0.001,49,0.10262087732553482,15.391461372375488,0.11801233887672424,0.9706847405728968,0.2101929705643252,0.09611512980861946,-0.16890853578272572,0.005840685713881809,-0.0796415877987972,-0.05245195661361663,0.0025452675943452687,-0.007930861577526316,0.0008446086105109731,-2.032131902902783e-05,,,,,,,,0.001026836513502254,0.00045847673378052867
0.001,50,0.0944746881723404,15.253368377685547,0.10972805321216583,0.9707449855976483,0.2102292352716632,0.09621296326132016,-0.16893735206695829,0.005833479166193513,-0.0795589613014846,-0.05239839310629314,0.0025422667574679903,-0.00792240904509306,0.0008436346417666758,-2.029445626284485e-05,1.324710024243435,255.3565179323243,0.2553565179323243,0.1927640866748652,-0.06263725440137533,2.191171650560268,0.0,,
0.001,51,0.0953635573387146,14.856853485107422,0.11022040992975235,0.9708065282726873,0.21027533766264883,0.09631752135024153,-0.1689741550715428,0.005826369784084131,-0.0794770102804854,-0.05234568226898816,0.0025393104909634933,-0.00791415466866664,0.0008426815139193351,-2.0268141934620225e-05,,,,,,,,,
0.001,52,0.08981354534626007,14.712644577026367,0.10452619194984436,0.9708673339057529,0.21032036485731465,0.09641207512913215,-0.1690151732896463,0.005819233243893686,-0.07939515575610238,-0.05229348950966912,0.002536401261176516,-0.007906060855949948,0.0008417505373247476,-2.0242550200140172e-05,,,,,,,,,
0.001,53,0.08743449300527573,14.823993682861328,0.10225848853588104,0.9709286422221268,0.21036892478572422,0.09650366241261366,-0.16906245270209977,0.005812129896913428,-0.07931272733079146,-0.052241566582634416,0.0025334872748675424,-0.007898105306427735,0.0008408282964354712,-2.021703179441221e-05,,,,,,,,,
0.001,54,0.08008421957492828,14.653423309326172,0.09473764151334763,0.9709877907007394,0.21040960124424196,0.09657784219664166,-0.16910970746418177,0.005805015686700746,-0.07923043095348165,-0.052190107767128784,0.0025305928431489984,-0.00789028355999696,0.000839917973544155,-2.0191797537598605e-05,,,,,,,,,
0.001,55,0.07720176875591278,14.232194900512695,0.09143396466970444,0.9710487662591375,0.2104587355967266,0.09664748089385569,-0.16917063085723638,0.005797891216768551,-0.07914677854477577,-0.05213865614715073,0.002527673395648103,-0.007882603899706136,0.0008390133912591863,-2.0166509811903264e-05,,,,,,,,,
0.001,56,0.0743580088019371,13.968866348266602,0.08832687884569168,0.9711075683920019,0.21050096832330142,0.09671566679126527,-0.16922332102622453,0.00579083735784712,-0.07906396921176932,-0.05208789889558438,0.0025247893578109583,-0.007875051670930966,0.0008381227237048202,-2.0141576508509702e-05,,,,,,,,,
0.001,57,0.07214362919330597,14.392833709716797,0.0865364670753479,0.9711656776465005,0.21054398543031247,0.09675607550438947,-0.16929223113963104,0.005784023697064869,-0.07898234323200362,-0.05203802309614687,0.0025219557038734792,-0.007867651085659424,0.0008372504635295025,-2.0117145812604437e-05,,,,,,,,,
0.001,58,0.06800135225057602,13.280370712280273,0.08128172159194946,0.9712242988619825,0.21058936979193718,0.096783252430073,-0.16937170393720663,0.00577713157960399,-0.07890044807746642,-0.05198815089447315,0.0025191268064579967,-0.007860278535321326,0.0008363819472278897,-2.0092854135791676e-05,,,,,,,,,
0.001,59,0.06670235097408295,13.690864562988281,0.0803932175040245,0.9712831267652431,0.21063730784988968,0.09681580558497306,-0.16945094255625337,0.005770283518585726,-0.07881912174508787,-0.05193863487141477,0.002516310064598727,-0.007852964603480426,0.0008355172995957718,-2.0068622038589994e-05,,,,,,,,,
0.001,60,0.06676707416772842,13.322203636169434,0.0800892785191536,0.9713424992598657,0.21069114033830025,0.09685728432430055,-0.16953177112425907,0.005763528398555988,-0.07873900415979644,-0.05188987078098875,0.0025135319034178725,-0.007845762174215723,0.0008346647571552994,-2.0044690894808354e-05,,,,,,,,,
0.001,61,0.0636216253042221,13.134498596191406,0.07675612717866898,0.9714002125906968,0.21073761032573182,0.09689549208921798,-0.16960521690601355,0.005756810092813913,-0.07865895767727485,-0.05184117145031097,0.002510747752542652,-0.007838577585363212,0.0008338107171653451,-2.0020648230216237e-05,,,,,,,,,
0.001,62,0.06264913082122803,12.761674880981445,0.07541080564260483,0.9714566372575529,0.21077758902702345,0.09692089433729606,-0.16967804642848164,0.0057501533453889146,-0.07857848457813427,-0.051792349795664286,0.00250795814047551,-0.007831380890516713,0.0008329573635522365,-1.999663000854149e-05,,,,,,,,,
0.001,63,0.05969681218266487,12.21308708190918,0.07190989702939987,0.9715129340010363,0.21081888683958203,0.09692898477932092,-0.1697621411707053,0.005743541861432354,-0.07849842285930485,-0.05174395267714497,0.002505177160614954,-0.00782427467204633,0.0008321093761581049,-1.997264081283111e-05,,,,,,,,,
0.001,64,0.05463976785540581,12.242137908935547,0.06688190996646881,0.9715708911770417,0.21086859184836207,0.0969343784073375,-0.16985789553862787,0.005736938826656568,-0.07841889441124916,-0.05169572465352383,0.002502404460626021,-0.00781717418799415,0.0008312611391723929,-1.9948650089438396e-05,,,,,,,,,
0.001,65,0.05552871152758598,12.435090065002441,0.06796380132436752,0.97162860028451,0.21091858637955374,0.09694042449035609,-0.16995347735395025,0.005730329756751658,-0.07833953864134877,-0.05164781683088012,0.002499627708785017,-0.00781013933117253,0.0008304147741235334,-1.9924553955964546e-05,,,,,,,,,
0.001,66,0.05355016887187958,12.508142471313477,0.06605830788612366,0.9716863132284203,0.21097027229498727,0.0969474884031778,-0.17005067376860303,0.005723703184972285,-0.07825979180621431,-0.05160028317567069,0.002496848138264312,-0.007803254206381803,0.0008295775815652506,-1.9900505180643092e-05,,,,,,,,,
0.001,67,0.05020685866475105,11.554926872253418,0.06176178529858589,0.9717416677868737,0.21101088047439837,0.09693027229052488,-0.17014782088251287,0.00571708807993825,-0.0781801922553888,-0.05155270274953198,0.002494078785457525,-0.007796341683815211,0.000828741449771184,-1.987659084136714e-05,,,,,,,,,
0.001,68,0.05073043704032898,11.817089080810547,0.06254752725362778,0.9717966227344,0.21105126626682275,0.09691116840806617,-0.17024608958832402,0.005710546603479541,-0.0780996836048633,-0.051505482099772376,0.0024913219405419133,-0.007789627317255458,0.0008279241621414315,-1.9853108836192064e-05,,,,,,,,,
0.001,69,0.048142604529857635,11.836681365966797,0.059979286044836044,0.9718514344571756,0.2110927562296707,0.09690237331463913,-0.17033960077244403,0.005704087808289846,-0.07801954570449478,-0.051458653606266024,0.002488583945546806,-0.0077830015155990855,0.0008271151734317246,-1.982983001276757e-05,,,,,,,,,
0.001,70,0.046441078186035156,11.279040336608887,0.0577201172709465,0.9719067786647999,0.211137657479387,0.09690150337463646,-0.17043284080247806,0.0056975523669602615,-0.07793920465335531,-0.05141204097858715,0.0024858739611812336,-0.007776466827476404,0.0008263205362378861,-1.980705685219605e-05,,,,,,,,,
0.001,71,0.044205185025930405,10.899627685546875,0.0551048144698143,0.9719589283715983,0.21117336538661857,0.09688754953699358,-0.1705211137826636,0.0056910760698961034,-0.07786090018869456,-0.05136665518836107,0.0024832288064487963,-0.0077701111806332155,0.0008255453047894172,-1.9784795465206833e-05,,,,,,,,,
0.001,72,0.04375433176755905,10.97500991821289,0.054729342460632324,0.9720105449782541,0.2112087869614289,0.09686486150172384,-0.17061342942376798,0.005684669780329797,-0.077783657186812,-0.05132175149848301,0.0024805968642774606,-0.007763805232081131,0.000824771383696745,-1.9762476026288877e-05,,,,,,,,,
0.001,73,0.041818007826805115,11.302159309387207,0.053120166063308716,0.9720596872938402,0.21123369216921517,0.09682473986880052,-0.17070272539436898,0.005678265301302228,-0.077705997725849,-0.05127704208784968,0.002477958580076796,-0.007757594220008207,0.0008240028288230497,-1.9740164225782598e-05,,,,,,,,,
0.001,74,0.041702985763549805,10.61320686340332,0.05231619253754616,0.9721086738480211,0.21125917217097473,0.09677872004265907,-0.17079617495256036,0.0056718620293004845,-0.07762791164826703,-0.05123262049831964,0.002475304264635329,-0.007751508727978203,0.0008232377682314789,-1.9717705767772137e-05,,,,,,,,,
0.001,75,0.04046446084976196,10.578710556030273,0.05104317143559456,0.9721540692742922,0.21127633433815549,0.09672922915590695,-0.17087971506142627,0.00566545151514379,-0.07755309121932799,-0.05119002657279554,0.0024727412039492,-0.007745667267300673,0.0008224978539916251,-1.9695867548789782e-05,,,,,,,,,
0.001,76,0.038437675684690475,10.669468879699707,0.0491071455180645,0.9721989942740824,0.2112983751733881,0.09667963387635452,-0.17096803734235472,0.005659033155319233,-0.0774809371442576,-0.0511490012722844,0.0024702688695159656,-0.007740050723248271,0.0008217848956424457,-1.9674802337069066e-05,,,,,,,,,
0.001,77,0.037835169583559036,10.80178165435791,0.04863695055246353,0.9722435687419405,0.2113168595469471,0.09661665891956096,-0.17105972439898698,0.00565279102126513,-0.07740815330179729,-0.05110754064235453,0.002467770462295491,-0.007734366003334995,0.0008210628272005846,-1.965347589166902e-05,,,,,,,,,
0.001,78,0.037704721093177795,10.728558540344238,0.04843328148126602,0.9722853911462532,0.21132895113425848,0.09653957353592403,-0.17115037614001805,0.0056465669925984015,-0.0773375584088939,-0.05106747594477565,0.002465332832856082,-0.0077288998284710635,0.0008203606012893589,-1.963256344818183e-05,,,,,,,,,
0.001,79,0.03561533987522125,9.832659721374512,0.045447997748851776,0.9723250491406662,0.21133236371849298,0.09645538074246526,-0.17123395322444113,0.005640387623887199,-0.0772675272593799,-0.051027695470536275,0.0024629096491501435,-0.007723459139910262,0.0008196617448644676,-1.9611747248681757e-05,,,,,,,,,
0.001,80,0.03632556274533272,10.402739524841309,0.04672830179333687,0.9723642661622199,0.211332813961699,0.09637082257420536,-0.17131411623241752,0.005634266192415598,-0.07719717614740165,-0.050987706325997,0.0024604817089222083,-0.007717987867785704,0.0008189608917069335,-1.959092952149935e-05,,,,,,,,,
0.001,81,0.03408859670162201,9.675481796264648,0.04376407712697983,0.9724008399332911,0.2113269841966137,0.0962759643163138,-0.17139156769953368,0.005628171315512147,-0.07712823185451219,-0.050949026767477736,0.0024581008054117928,-0.007712787387631909,0.0008182818778126775,-1.957050135331243e-05,,,,,,,,,
0.001,82,0.032563429325819016,9.881656646728516,0.04244508594274521,0.9724363612662849,0.21131799571057297,0.09617649537640807,-0.17146729364064786,0.005622148860158198,-0.07705995795916686,-0.05091072137639275,0.0024557420990040275,-0.007707632782823748,0.0008176090413100342,-1.955025956237041e-05,,,,,,,,,
0.001,83,0.033414147794246674,10.028423309326172,0.04344256967306137,0.9724698847048407,0.2113032992567227,0.09606476898186467,-0.17154216914394682,0.005616092004568235,-0.07699293344106284,-0.05087319310228667,0.0024534089368810573,-0.007702587131961472,0.0008169439421463809,-1.9530106377003836e-05,,,,,,,,,
0.001,84,0.03262242674827576,9.681737899780273,0.04230416566133499,0.9725025173650687,0.2112832256808175,0.0959381840120756,-0.1716187948236192,0.005610068945701373,-0.07692548230633982,-0.05083538060484108,0.002451054458492844,-0.007697492419965668,0.0008162717920205835,-1.950972862233398e-05,,,,,,,,,
0.001,85,0.031161190941929817,9.149646759033203,0.04031083732843399,0.9725347672010402,0.21126186188129373,0.09580571824786846,-0.17169703510262196,0.005604150294568376,-0.07685786357223079,-0.05079767244254544,0.0024487137211681763,-0.007692449954891282,0.0008156075040295662,-1.9489609045978776e-05,,,,,,,,,
0.001,86,0.03284206986427307,9.443836212158203,0.04228590428829193,0.9725664970408561,0.21124314412027242,0.09569109495311615,-0.17176780631907343,0.005598234057487029,-0.07679161610582562,-0.05076108678255265,0.0024464140308666626,-0.007687601185720689,0.0008149601258681155,-1.9469791950725958e-05,,,,,,,,,
0.001,87,0.031022608280181885,8.926617622375488,0.03994922712445259,0.9725968257612463,0.21121577271580297,0.09557212195835048,-0.17183073871740173,0.005592324459047719,-0.07672423607387245,-0.05072401182668426,0.002444065542172815,-0.007682711638465086,0.0008143010793002848,-1.9449489052490527e-05,,,,,,,,,
0.001,88,0.029774371534585953,9.255084037780762,0.03902945667505264,0.9726258631794378,0.21118465114101742,0.09545173966078047,-0.17188930799998225,0.005586464348667235,-0.07665777022038853,-0.050687426166691474,0.0024417558103248644,-0.007677874338130902,0.0008136523283851423,-1.9429572657885914e-05,,,,,,,,,
0.001,89,0.028135821223258972,8.981740951538086,0.03711756318807602,0.9726501250383333,0.21113502910617854,0.09531038310974599,-0.17193599580352076,0.005580773221902254,-0.07659278736753249,-0.05065161762367759,0.002439502099735982,-0.007673142168797132,0.0008130187401585041,-1.9410175675275287e-05,,,,,,,,,
