epoch,total_loss,data_loss,pde_loss,tv_loss,l1_data_loss,sparse_eql_loss
0,0.0638539161657601,0.0638539161657601,0.0,0.0,0.0,0.0
1,0.0007307625604484525,0.0007307625604484525,0.0,0.0,0.0,0.0
2,0.0004144982605686153,0.0004144982605686153,0.0,0.0,0.0,0.0
3,0.00013706673067501093,0.00013706673067501093,0.0,0.0,0.0,0.0
4,0.00013531434654009223,0.00013531434654009223,0.0,0.0,0.0,0.0
5,7.952066408677746e-05,7.952066408677746e-05,0.0,0.0,0.0,0.0
6,9.727209004213904e-05,9.727209004213904e-05,0.0,0.0,0.0,0.0
7,8.475594229749543e-05,8.475594229749543e-05,0.0,0.0,0.0,0.0
8,0.0002349906514996967,0.0002349906514996967,0.0,0.0,0.0,0.0
9,0.001041210402900556,0.001041210402900556,0.0,0.0,0.0,0.0
10,0.0009182068809756253,0.0009182068809756253,0.0,0.0,0.0,0.0
11,0.00029026965943792154,0.00029026965943792154,0.0,0.0,0.0,0.0
12,9.478071873366722e-05,9.478071873366722e-05,0.0,0.0,0.0,0.0
13,0.00010670827039503631,0.00010670827039503631,0.0,0.0,0.0,0.0
14,9.9308430453495e-05,9.9308430453495e-05,0.0,0.0,0.0,0.0
15,0.00054336987717635,0.00054336987717635,0.0,0.0,0.0,0.0
16,0.0006490657209778334,0.0006490657209778334,0.0,0.0,0.0,0.0
17,0.0003327720766566638,0.0003327720766566638,0.0,0.0,0.0,0.0
18,0.0001561044694309464,0.0001561044694309464,0.0,0.0,0.0,0.0
19,0.00019569182336228981,0.00019569182336228981,0.0,0.0,0.0,0.0
20,0.0002782176200318897,0.0002782176200318897,0.0,0.0,0.0,0.0
21,0.00044441374225108563,0.00044441374225108563,0.0,0.0,0.0,0.0
22,0.0020978064005410684,0.0020978064005410684,0.0,0.0,0.0,0.0
23,0.0021753661071715674,0.0021753661071715674,0.0,0.0,0.0,0.0
24,0.0010731847234079523,0.0010731847234079523,0.0,0.0,0.0,0.0
25,0.0010829592903956106,0.0010829592903956106,0.0,0.0,0.0,0.0
26,0.0006346289249422896,0.0006346289249422896,0.0,0.0,0.0,0.0
27,0.0002786340572327228,0.0002786340572327228,0.0,0.0,0.0,0.0
28,0.00014713536262152589,0.00014713536262152589,0.0,0.0,0.0,0.0
29,0.00019630207017405272,0.00019630207017405272,0.0,0.0,0.0,0.0
30,0.00022537213226314634,0.00022537213226314634,0.0,0.0,0.0,0.0
31,0.00013780113060942546,0.00013780113060942546,0.0,0.0,0.0,0.0
32,7.595654705534735e-05,7.595654705534735e-05,0.0,0.0,0.0,0.0
33,8.259314242900248e-05,8.259314242900248e-05,0.0,0.0,0.0,0.0
34,6.340578491488325e-05,6.340578491488325e-05,0.0,0.0,0.0,0.0
35,6.02890998712916e-05,6.02890998712916e-05,0.0,0.0,0.0,0.0
36,0.00011590543856595339,0.00011590543856595339,0.0,0.0,0.0,0.0
37,8.802354345294085e-05,8.802354345294085e-05,0.0,0.0,0.0,0.0
38,9.097983915990421e-05,9.097983915990421e-05,0.0,0.0,0.0,0.0
39,0.0003336914152248145,0.0003336914152248145,0.0,0.0,0.0,0.0
40,0.0003230677022008539,0.0003230677022008539,0.0,0.0,0.0,0.0
41,0.0005670076623411461,0.0005670076623411461,0.0,0.0,0.0,0.0
42,0.0011209652062948092,0.0011209652062948092,0.0,0.0,0.0,0.0
43,0.0014606894058461237,0.0014606894058461237,0.0,0.0,0.0,0.0
44,0.0022518187403992407,0.0022518187403992407,0.0,0.0,0.0,0.0
45,0.002329958159024689,0.002329958159024689,0.0,0.0,0.0,0.0
46,0.001347799618304292,0.001347799618304292,0.0,0.0,0.0,0.0
47,0.0005966334730227672,0.0005966334730227672,0.0,0.0,0.0,0.0
48,0.0001590851331123907,0.0001590851331123907,0.0,0.0,0.0,0.0
49,9.99860491028452e-05,9.99860491028452e-05,0.0,0.0,0.0,0.0
50,0.0004412509429805663,0.0004412509429805663,0.0,0.0,0.0,0.0
51,0.0006030245066279232,0.0006030245066279232,0.0,0.0,0.0,0.0
52,0.0012268221995903935,0.0012268221995903935,0.0,0.0,0.0,0.0
53,0.000733628818341116,0.000733628818341116,0.0,0.0,0.0,0.0
54,0.0004457423774961216,0.0004457423774961216,0.0,0.0,0.0,0.0
55,0.0001398152240960038,0.0001398152240960038,0.0,0.0,0.0,0.0
56,0.00012135071589756701,0.00012135071589756701,0.0,0.0,0.0,0.0
57,8.016719746790679e-05,8.016719746790679e-05,0.0,0.0,0.0,0.0
58,0.0002469808286249564,0.0002469808286249564,0.0,0.0,0.0,0.0
59,0.00012119552382789,0.00012119552382789,0.0,0.0,0.0,0.0
60,0.00010334119573293143,0.00010334119573293143,0.0,0.0,0.0,0.0
61,0.0001328936359461277,0.0001328936359461277,0.0,0.0,0.0,0.0
62,0.00012396359476168632,0.00012396359476168632,0.0,0.0,0.0,0.0
63,0.00012374815610606261,0.00012374815610606261,0.0,0.0,0.0,0.0
64,0.0003079623202931615,0.0003079623202931615,0.0,0.0,0.0,0.0
65,0.000561791276190393,0.000561791276190393,0.0,0.0,0.0,0.0
66,0.0004440094168542303,0.0004440094168542303,0.0,0.0,0.0,0.0
67,0.0005194881898097436,0.0005194881898097436,0.0,0.0,0.0,0.0
68,0.0004794103459980671,0.0004794103459980671,0.0,0.0,0.0,0.0
69,0.000288945404607526,0.000288945404607526,0.0,0.0,0.0,0.0
70,0.00014347636796727703,0.00014347636796727703,0.0,0.0,0.0,0.0
71,0.00041408952767038625,0.00041408952767038625,0.0,0.0,0.0,0.0
72,0.00072760580137538,0.00072760580137538,0.0,0.0,0.0,0.0
73,0.002633333602680428,0.002633333602680428,0.0,0.0,0.0,0.0
74,0.00698284201305544,0.00698284201305544,0.0,0.0,0.0,0.0
75,0.0043702156116983085,0.0043702156116983085,0.0,0.0,0.0,0.0
76,0.0019510203429571546,0.0019510203429571546,0.0,0.0,0.0,0.0
77,0.0009303909200843018,0.0009303909200843018,0.0,0.0,0.0,0.0
78,0.00038391926860676545,0.00038391926860676545,0.0,0.0,0.0,0.0
79,0.00021565746124672456,0.00021565746124672456,0.0,0.0,0.0,0.0
80,0.00010303005972061084,0.00010303005972061084,0.0,0.0,0.0,0.0
81,6.987414678522975e-05,6.987414678522975e-05,0.0,0.0,0.0,0.0
82,7.677175237026093e-05,7.677175237026093e-05,0.0,0.0,0.0,0.0
83,6.802591995455989e-05,6.802591995455989e-05,0.0,0.0,0.0,0.0
84,4.7778840897729306e-05,4.7778840897729306e-05,0.0,0.0,0.0,0.0
85,0.00012799262185581028,0.00012799262185581028,0.0,0.0,0.0,0.0
86,0.0003409394383485807,0.0003409394383485807,0.0,0.0,0.0,0.0
87,0.00041718812086527225,0.00041718812086527225,0.0,0.0,0.0,0.0
88,0.0006129156500170247,0.0006129156500170247,0.0,0.0,0.0,0.0
89,0.0003019864549906463,0.0003019864549906463,0.0,0.0,0.0,0.0
90,0.0007722136007833968,0.0007722136007833968,0.0,0.0,0.0,0.0
91,0.0007406434604418602,0.0007406434604418602,0.0,0.0,0.0,0.0
92,0.0006733628359881442,0.0006733628359881442,0.0,0.0,0.0,0.0
93,0.00045172650771017306,0.00045172650771017306,0.0,0.0,0.0,0.0
94,0.0002639337129012617,0.0002639337129012617,0.0,0.0,0.0,0.0
95,0.0002862865973775745,0.0002862865973775745,0.0,0.0,0.0,0.0
96,0.00027367915084474894,0.00027367915084474894,0.0,0.0,0.0,0.0
97,0.00018295558344683436,0.00018295558344683436,0.0,0.0,0.0,0.0
98,0.0002449945786433055,0.0002449945786433055,0.0,0.0,0.0,0.0
99,0.00022024902806727973,0.00022024902806727973,0.0,0.0,0.0,0.0
100,0.0002757930925858235,0.0002757930925858235,0.0,0.0,0.0,0.0
101,0.0007611924977189318,0.0007611924977189318,0.0,0.0,0.0,0.0
102,0.00253240875484846,0.00253240875484846,0.0,0.0,0.0,0.0
103,0.0016788164992807525,0.0016788164992807525,0.0,0.0,0.0,0.0
104,0.0009597331224387456,0.0009597331224387456,0.0,0.0,0.0,0.0
105,0.00109509474858365,0.00109509474858365,0.0,0.0,0.0,0.0
106,0.0011103573591807986,0.0011103573591807986,0.0,0.0,0.0,0.0
107,0.000807602687549805,0.000807602687549805,0.0,0.0,0.0,0.0
108,0.0009288439316223237,0.0009288439316223237,0.0,0.0,0.0,0.0
109,0.0011156741904306898,0.0011156741904306898,0.0,0.0,0.0,0.0
110,0.0006749866989044712,0.0006749866989044712,0.0,0.0,0.0,0.0
111,0.00043808133427819036,0.00043808133427819036,0.0,0.0,0.0,0.0
112,0.0005558018271792864,0.0005558018271792864,0.0,0.0,0.0,0.0
113,0.00024310398128201798,0.00024310398128201798,0.0,0.0,0.0,0.0
114,0.00014350224833239314,0.00014350224833239314,0.0,0.0,0.0,0.0
115,0.000117281305941979,0.000117281305941979,0.0,0.0,0.0,0.0
116,0.00012074711635745693,0.00012074711635745693,0.0,0.0,0.0,0.0
117,0.00011440151909050431,0.00011440151909050431,0.0,0.0,0.0,0.0
