epoch,s_u,s_ux,s_uxx,inst_u,inst_ux,inst_uxx
0,0.8515415191650391,5.5864667892456055,85.52397918701172,0.8606064915657043,5.598564147949219,84.5384750366211
50,0.8515415191650391,5.5864667892456055,85.52397918701172,0.6127350926399231,2.6448307037353516,31.6147403717041
200,0.8515415191650391,5.5864667892456055,85.52397918701172,0.4910942018032074,1.798345923423767,19.12554168701172
500,0.8515415191650391,5.5864667892456055,85.52397918701172,0.3654520809650421,1.2017242908477783,12.239202499389648
1000,0.8515415191650391,5.5864667892456055,85.52397918701172,0.2520447373390198,0.7991652488708496,7.74075174331665
