epoch,s_u,s_ux,s_uxx,inst_u,inst_ux,inst_uxx
0,0.8515415191650391,5.5864667892456055,85.52397918701172,0.8606064915657043,5.598564147949219,84.5384750366211
50,0.8515415191650391,5.5864667892456055,85.52397918701172,0.3383498787879944,2.702925682067871,52.843997955322266
200,0.8515415191650391,5.5864667892456055,85.52397918701172,0.6227121353149414,1.9740298986434937,35.532615661621094
500,0.8515415191650391,5.5864667892456055,85.52397918701172,0.8095619082450867,1.749666452407837,25.728954315185547
1000,0.8515415191650391,5.5864667892456055,85.52397918701172,0.8262312412261963,1.6947885751724243,20.956327438354492
