epoch,total_loss,data_loss,pde_loss,tv_loss
0,0.07671007608976399,0.07104928510282005,0.00566079077148826,0.0
1,0.01775275264857429,0.014024261440528502,0.003728491288729676,0.0
2,0.013683703958545582,0.010750522541970309,0.0029331815249222046,0.0
3,0.009388475425283212,0.007279483126568617,0.002108992281425191,0.0
4,0.004498386963058521,0.003462305007788288,0.0010360819666884438,0.0
5,0.0006455200792596869,0.0005459517412265707,9.956833201784428e-05,0.0
6,0.0001993721184184738,0.00015402048662544626,4.535163082049855e-05,0.0
7,0.00014554332892207595,0.00011320749410407359,3.233583436775745e-05,0.0
8,0.00010866060764252181,8.492022945826854e-05,2.374037831032183e-05,0.0
9,8.948380091529579e-05,7.069207640597597e-05,1.879172429320227e-05,0.0
10,7.357475379370107e-05,5.8073147187369075e-05,1.5501606579317302e-05,0.0
11,4.419780305055394e-05,3.172092822364227e-05,1.2476874871936161e-05,0.0
12,3.84334688902473e-05,2.7282716455554708e-05,1.1150752290614216e-05,0.0
13,2.4075970329006552e-05,1.439695308975631e-05,9.67901715820616e-06,0.0
14,2.381723410652208e-05,1.3320838247231636e-05,1.0496395769241465e-05,0.0
15,2.397695108343349e-05,1.433500363256628e-05,9.641947578061398e-06,0.0
16,1.8855437332658228e-05,1.1310637659118926e-05,7.544799619509912e-06,0.0
17,1.841916540311419e-05,1.216708881989995e-05,6.252076558450769e-06,0.0
18,1.9331051697747064e-05,1.3881200976528015e-05,5.449850736977619e-06,0.0
19,2.213857633160833e-05,1.642850448021845e-05,5.710071815370287e-06,0.0
20,4.101804543187436e-05,2.6415840243271754e-05,1.4602205017509542e-05,0.0
21,8.030394512911024e-05,7.501955092671364e-05,5.284393988530259e-06,0.0
22,3.886838291718689e-05,3.437785155688514e-05,4.490531326533384e-06,0.0
23,2.2327614895420813e-05,1.7496023202052174e-05,4.831591637088026e-06,0.0
24,2.7353027095645898e-05,2.4176448061895133e-05,3.176579074272805e-06,0.0
25,1.7136399577847813e-05,1.2373995118515708e-05,4.762404445824755e-06,0.0
26,3.276409768317319e-05,2.9694586923106176e-05,3.0695106272447664e-06,0.0
27,3.6452011279312265e-05,3.2648497664814554e-05,3.8035138733885284e-06,0.0
28,0.00037843792752298243,0.00037547997714799486,2.957950543829368e-06,0.0
29,0.0007564203178574616,0.0007538770113398533,2.543310581068629e-06,0.0
30,0.001038529507880385,0.0010345608738278693,3.968633239823572e-06,0.0
31,0.0006197103786761734,0.0006162716775422565,3.4386987678799144e-06,0.0
32,0.0005355267635648056,0.0005325471422183189,2.97961651535888e-06,0.0
33,0.00016049037403357907,0.00015775951580490253,2.730859312641139e-06,0.0
34,3.972292692160769e-05,3.534285680853098e-05,4.38007002865579e-06,0.0
35,1.4298022929639532e-05,1.2255711370395003e-05,2.0423114624418753e-06,0.0
36,1.1748256505291798e-05,9.854203284757574e-06,1.8940531676304486e-06,0.0
37,9.604757825301103e-06,6.892995883174423e-06,2.711761955634027e-06,0.0
38,9.162505878043927e-06,7.439222692014617e-06,1.7232831815268619e-06,0.0
39,1.885594007611565e-05,1.6809152551257574e-05,2.0467876036509373e-06,0.0
40,2.8474646362408047e-05,2.6518994141808055e-05,1.9556521260485603e-06,0.0
41,8.79911485843886e-05,8.464929296768796e-05,3.341855034759106e-06,0.0
42,8.485350085855784e-05,8.29461854358093e-05,1.9073153259458844e-06,0.0
43,0.00026139963964590487,0.00025941712446372477,1.982514057693485e-06,0.0
44,0.00034197317413284933,0.00033914903409336465,2.8241399843296893e-06,0.0
45,0.00016524172563792786,0.0001629777320390936,2.263994506640554e-06,0.0
46,0.0005765969289863242,0.0005743438926915002,2.2530369701914e-06,0.0
47,0.0012568511820333723,0.0012532941545221475,3.557027567505501e-06,0.0
48,0.001056575031932628,0.0010518195582461534,4.755473537893567e-06,0.0
49,0.000646951190244388,0.0006434922158432257,3.4589759466278806e-06,0.0
50,0.00019394932912678763,0.0001923755781798817,1.5737511483905e-06,0.0
51,9.07830330070643e-05,8.624002362237229e-05,4.543009481494664e-06,0.0
52,5.357584227072444e-05,5.1928308791259654e-05,1.647533822776522e-06,0.0
53,5.025143238328545e-05,4.776425112590959e-05,2.4871809399532014e-06,0.0
54,8.670562900727302e-05,8.431127182372827e-05,2.394356760314532e-06,0.0
55,0.00017008087103598577,0.00016889030155310832,1.1905704948028617e-06,0.0
56,0.000552668520318584,0.0005491333647681824,3.53515581154359e-06,0.0
57,0.0006095514385522998,0.0006077377365367247,1.8136989274578377e-06,0.0
58,0.0004120220563900058,0.00041034144590295263,1.680610556278306e-06,0.0
59,0.0009304857674506631,0.0009017195022379112,2.8766266123372164e-05,0.0
60,0.0009276454474103849,0.0009199593897383328,7.686058251742411e-06,0.0
61,0.0010110355635855974,0.0010047671022031936,6.268451328435164e-06,0.0
62,0.0003152800257672731,0.00031387049930704997,1.4095272036900154e-06,0.0
63,0.00047579048446951303,0.0004749661622716501,8.243242093320275e-07,0.0
64,0.00048512220267427737,0.0004838330293417733,1.2891754075702344e-06,0.0
65,0.00026199485087135605,0.00026063881609888546,1.3560339192565044e-06,0.0
66,8.644239184859273e-05,8.569248367877824e-05,7.499081270412212e-07,0.0
67,9.99854852521497e-05,9.938006967624263e-05,6.054152061434512e-07,0.0
68,0.0001475834440426108,0.0001469688587430127,6.145849011313702e-07,0.0
69,0.00015410315864926923,0.000153504787497038,5.983712507223023e-07,0.0
70,0.00011089755837992295,0.00011019392573276977,7.036333270229763e-07,0.0
71,8.95959828544574e-05,8.901000287416068e-05,5.859797813447567e-07,0.0
72,0.0001716255122452218,0.00017102391215267194,6.015997379820126e-07,0.0
73,0.0009645932811625892,0.0009587500509483242,5.843228315919951e-06,0.0
74,0.0012053488471342416,0.001198553237003634,6.795617438082544e-06,0.0
75,0.0005727192101133341,0.0005704394477133703,2.27976494947557e-06,0.0
76,0.00032982603176543026,0.00032598262342698137,3.843409887854205e-06,0.0
77,0.00015662096372787095,0.0001559534750124993,6.674895035816332e-07,0.0
78,0.00011810991324664158,0.00011765271022404074,4.572033197624784e-07,0.0
79,0.00011256006289859035,0.00011217392696353543,3.8613558048706575e-07,0.0
80,0.00017931803456959454,0.00017890492846064343,4.1310682258926593e-07,0.0
81,0.00012292460775311742,0.00012249982834270336,4.247797734240179e-07,0.0
82,6.558988352841006e-05,6.520584984083134e-05,3.8403340364302584e-07,0.0
83,2.9970431515352228e-05,2.9654292741878015e-05,3.1613869102311763e-07,0.0
84,3.521930308791228e-05,3.492956901675708e-05,2.89734338206706e-07,0.0
85,7.059349607714305e-05,7.025978961206816e-05,3.3370694120886843e-07,0.0
86,0.0002093213114145184,0.000208687241676743,6.340691406381162e-07,0.0
87,0.0014843868669744875,0.0014400992169054134,4.4287652887607406e-05,0.0
88,0.002648399767032502,0.0026460272504367157,2.3724971204429303e-06,0.0
89,0.002697158351282377,0.0026936889948821303,3.4693477600470006e-06,0.0
90,0.0020061247039235906,0.002001684805664169,4.439896325619533e-06,0.0
91,0.0011010972897079543,0.001100345338939108,7.519460207322031e-07,0.0
92,0.00022350215035522964,0.00022321333294667505,2.8881603333781577e-07,0.0
93,8.55086510626387e-05,8.53254125176325e-05,1.8323832311989912e-07,0.0
94,4.040057471080794e-05,4.025288098370703e-05,1.4769350732512074e-07,0.0
95,0.00012296722944835108,0.00012279309993402314,1.7413019504196615e-07,0.0
96,0.00019496326472513416,0.00019473145170699767,2.3181306372376046e-07,0.0
97,0.00010039228076457581,0.00010019444686471309,1.9783374101068446e-07,0.0
98,5.4597215572663696e-05,5.443785201999045e-05,1.5936378799655233e-07,0.0
99,4.2456290420976996e-05,4.23224913596065e-05,1.3379934636144987e-07,0.0
100,0.00012527853146767116,0.00012511625700966815,1.6227469888402238e-07,0.0
101,0.00018979223401258046,0.00018952533049165446,2.669022767023388e-07,0.0
102,5.483411270220266e-05,5.468439096400496e-05,1.4972160579756097e-07,0.0
103,6.326197175854255e-05,6.311586228116315e-05,1.4610938676761892e-07,0.0
104,5.191687775757348e-05,5.1775515374282636e-05,1.413621941879899e-07,0.0
105,4.047913351332501e-05,4.035390848363058e-05,1.2522517208438304e-07,0.0
106,5.086258760916235e-05,5.073327817383573e-05,1.2930964243927934e-07,0.0
107,0.00015134114167240383,0.00015113828624517997,2.028558728256084e-07,0.0
108,0.0002629649970913306,0.0002626500285223661,3.149673051833059e-07,0.0
109,0.000207289643824852,0.0002070046722281512,2.8497115532008867e-07,0.0
110,0.0002725838217019832,0.0002722507125137853,3.331072895713924e-07,0.0
111,0.0003481742033808686,0.00034777606384469065,3.9813730352599836e-07,0.0
112,0.0003566505960281016,0.0003563227249530725,3.278712888954537e-07,0.0
113,0.0003342713227341099,0.00033383685210834965,4.3447366969717627e-07,0.0
114,0.00012852100211386983,0.0001283011402523302,2.1986174982263792e-07,0.0
115,0.00017293125113223374,0.00017267918285664797,2.520678101451033e-07,0.0
116,0.00033471788311985757,0.00033438815084046287,3.297327529960264e-07,0.0
117,0.0005105837498385791,0.0005100528585106725,5.30888989447199e-07,0.0
118,0.0007134526731713795,0.0007124608630397458,9.918121639265617e-07,0.0
119,0.0018865583812596627,0.0018576671493857509,2.8891227484024004e-05,0.0
120,0.005292461876121193,0.0052851828571298335,7.2790154389271135e-06,0.0
121,0.002805215359600906,0.0028026897349570055,2.5256105028338516e-06,0.0
122,0.0008713194646867969,0.0008704080448098628,9.114228862584935e-07,0.0
123,0.0002325519662647794,0.00023216130814196929,3.9065861329564174e-07,0.0
124,0.00018500020937293324,0.00018467823362455123,3.2197524270072386e-07,0.0
125,0.00011320370304199987,0.00011295176076294744,2.5194213201933117e-07,0.0
126,9.240081646458918e-05,9.216769417029769e-05,2.331222437796536e-07,0.0
127,3.586799162929868e-05,3.57011220438664e-05,1.6686947406701575e-07,0.0
128,3.4100092487296754e-05,3.3944936365172694e-05,1.5515623644405694e-07,0.0
129,3.7894109050059774e-05,3.775348474423166e-05,1.406240493292223e-07,0.0
130,3.978306865452162e-05,3.9649711481507606e-05,1.333574221964209e-07,0.0
131,4.3968550503135214e-05,4.383486929787023e-05,1.336812340384475e-07,0.0
132,2.3336100477337986e-05,2.3232193805345352e-05,1.0390664223425821e-07,0.0
133,3.609543086039963e-05,3.599026189980992e-05,1.0516890522365988e-07,0.0
134,7.043442869556625e-05,7.03060085479502e-05,1.2842005658215627e-07,0.0
135,9.05585501920478e-05,9.041273668765709e-05,1.4581333681518918e-07,0.0
136,0.000124410510084495,0.00012421551946317777,1.9499090272027856e-07,0.0
137,0.0001435578633030637,0.0001433452238019851,2.1263912146585623e-07,0.0
138,0.00029936679298897263,0.0002989967127150791,3.700776982112633e-07,0.0
139,0.0005159508232326976,0.0005153144374351469,6.36386053064607e-07,0.0
140,0.0008864675592031735,0.0008855690651729998,8.98489450057493e-07,0.0
141,0.000812789303651725,0.0008120352453045031,7.540616036181962e-07,0.0
142,0.0009117193478574553,0.0009107780619754945,9.412866693265182e-07,0.0
143,0.00035213262083626695,0.00035161355791018704,5.190602839865286e-07,0.0
144,0.00023361594481900852,0.0002332456484275621,3.702977222014897e-07,0.0
145,7.873603618184524e-05,7.849730331379238e-05,2.387326717742254e-07,0.0
146,4.335603137739178e-05,4.317236243427897e-05,1.8366893185668575e-07,0.0
147,4.9093001345483735e-05,4.891565978402586e-05,1.7734134548102856e-07,0.0
148,5.5823175511484284e-05,5.564681069330672e-05,1.7636508269644387e-07,0.0
149,9.641109067845241e-05,9.619012424009991e-05,2.2096660353610678e-07,0.0
150,8.927105832614447e-05,8.904677556394277e-05,2.2428265667555692e-07,0.0
151,0.00032151727141849326,0.00032106284348935,4.544287711012495e-07,0.0
152,0.00019894609222589706,0.00019856989654564843,3.7619649913154935e-07,0.0
153,0.00011672794480005851,0.00011646722015200902,2.60724301079511e-07,0.0
154,0.0003606531305681213,0.00036015429408381704,4.988346627822754e-07,0.0
155,0.0005015649920384778,0.0005009517743307544,6.132183960352728e-07,0.0
156,0.00047688714504048305,0.00047627497218908873,6.121750454939961e-07,0.0
157,0.0004934616569005469,0.0004928973229661916,5.64336931860777e-07,0.0
158,0.0008054181920724119,0.0008045704493594199,8.477436922746191e-07,0.0
159,0.0008743011829498602,0.0008734058459648992,8.95342197671396e-07,0.0
160,0.001316654698757252,0.0013154198676071103,1.2348301708590214e-06,0.0
161,0.0008430432529409997,0.0008421315290587078,9.117246572759091e-07,0.0
162,0.0009362671776711572,0.0009353015096950353,9.656700911472227e-07,0.0
163,0.0006497741168558523,0.0006490139887751181,7.601295389649029e-07,0.0
164,0.00026448860026534075,0.00026402360584476206,4.64994102874626e-07,0.0
165,0.0001222580937279093,0.00012194812294939477,3.0997100785804497e-07,0.0
166,9.612389523213231e-05,9.583579929600848e-05,2.8809546153756813e-07,0.0
167,0.0001124688512778214,0.0001121561929334582,3.1265830243412866e-07,0.0
168,7.57502289206518e-05,7.549350597725093e-05,2.5672315417176663e-07,0.0
169,4.9173039688767936e-05,4.895849592190139e-05,2.1454367850598674e-07,0.0
170,2.8724360415460726e-05,2.856194632750876e-05,1.6241408007268132e-07,0.0
171,1.9513487239975696e-05,1.9369678369966466e-05,1.4380880570862959e-07,0.0
172,1.6843984883620362e-05,1.6719376842524756e-05,1.2460795850380814e-07,0.0
173,8.479587287895063e-06,8.382340458392898e-06,9.724679291976638e-08,0.0
174,1.2168027454451774e-05,1.207468494162595e-05,9.334254314700218e-08,0.0
175,1.5419459901245812e-05,1.532619176887778e-05,9.326809128318622e-08,0.0
176,6.624199474149148e-05,6.607059079368189e-05,1.7140402005983704e-07,0.0
177,9.271635453932513e-05,9.243322311154806e-05,2.831315223284937e-07,0.0
178,8.37941252480095e-05,8.353624247374142e-05,2.578828371616681e-07,0.0
179,6.742810548512532e-05,6.722363432705642e-05,2.0447082432487025e-07,0.0
180,6.821746169992879e-05,6.799663390098646e-05,2.208276800495309e-07,0.0
181,8.744610667154931e-05,8.719662914114848e-05,2.494776750420059e-07,0.0
182,0.00014285136061480803,0.00014255497498566857,2.963861463583028e-07,0.0
183,0.00015702017592750305,0.00015670636329928985,3.1381245937136736e-07,0.0
184,0.00032854218256088104,0.0003280195120565298,5.226713823287697e-07,0.0
185,0.00046616980614657007,0.0004654932579274594,6.765489153018856e-07,0.0
186,0.0008672116483368054,0.0008662368913208789,9.747615037424724e-07,0.0
187,0.002589126200516625,0.002586462825426076,2.6633892687614477e-06,0.0
188,0.006330925574765937,0.006321602542469702,9.323033304783599e-06,0.0
189,0.0040650724716908716,0.004058733832616691,6.33863382432483e-06,0.0
190,0.0009849493882830927,0.000983245282360159,1.7041124424800313e-06,0.0
191,0.0005139886660358435,0.0005129043316574638,1.0843323010622854e-06,0.0
192,0.0006288991898694767,0.0006279514305464149,9.477614189518585e-07,0.0
193,0.0003293252519520903,0.00032858671704053623,7.385344207871793e-07,0.0
194,9.864386505220261e-05,9.828506172018006e-05,3.5880342798099274e-07,0.0
195,2.9041013008416954e-05,2.881672693241277e-05,2.242860475824741e-07,0.0
196,5.8440982288044723e-05,5.821083755333825e-05,2.3014463734101142e-07,0.0
197,5.23313482886752e-05,5.212642620133218e-05,2.049219429832507e-07,0.0
198,5.4011823774296974e-05,5.3813227015492126e-05,1.985964506684918e-07,0.0
199,3.052751438163156e-05,3.038111042607654e-05,1.4640395358520157e-07,0.0
200,1.7918373307093313e-05,1.780562550914393e-05,1.1274781750689547e-07,0.0
201,1.175145700814244e-05,1.1663137751618184e-05,8.831924076568414e-08,0.0
202,1.3576313516984943e-05,1.3493824112494153e-05,8.248934441123518e-08,0.0
203,2.3408675128893725e-05,2.33166971372724e-05,9.197785837697288e-08,0.0
204,0.00021241234312448327,0.00021206397124644516,3.483723023939344e-07,0.0
205,0.0009106808004319889,0.0009089189807487891,1.7618222844896873e-06,0.0
206,0.0003194363146909688,0.00031869792083213754,7.383948769475495e-07,0.0
207,0.0002529689142224609,0.0002524204113310904,5.485036072599596e-07,0.0
208,0.00016088643970571938,0.00016046307363206208,4.2336550043926604e-07,0.0
209,0.00015085991739991608,0.00015048377863062306,3.761386218378326e-07,0.0
210,0.00028367424303075615,0.0002830303446989101,6.438985901740585e-07,0.0
211,0.0004963386028147496,0.0004954243800372328,9.142223295231527e-07,0.0
212,0.0003890171148560683,0.00038820271648807767,8.143996185458716e-07,0.0
213,0.0004691113608354463,0.0004683334644339831,7.778983133155832e-07,0.0
214,0.001423749502167327,0.0014213478264149906,2.4016722224164053e-06,0.0
215,0.00095373937412912,0.000952061939993781,1.6774323039679092e-06,0.0
216,0.0008090454560593877,0.0008075838495912676,1.46160978867628e-06,0.0
217,0.00040863387835313484,0.00040779669658456107,8.371822188186486e-07,0.0
218,0.00016050082576659388,0.00015997685279379054,5.239728112779757e-07,0.0
219,7.076794418476356e-05,7.043528135135161e-05,3.326626741378133e-07,0.0
220,4.95775688844756e-05,4.932766970872907e-05,2.4989909245122554e-07,0.0
221,7.204346072492374e-05,7.174648433845343e-05,2.969763859075083e-07,0.0
222,4.9165077017629424e-05,4.8929936005295906e-05,2.351411908837618e-07,0.0
223,5.260441659881715e-05,5.235440297081656e-05,2.500139632923375e-07,0.0
224,2.8479357671031803e-05,2.8305969529959264e-05,1.733882080464688e-07,0.0
225,2.1166492311605528e-05,2.102028549127834e-05,1.4620664219904992e-07,0.0
226,3.617573837809597e-05,3.599389978856803e-05,1.8183860669352616e-07,0.0
227,0.0001506383228519157,0.0001502183978739748,4.1992573688496644e-07,0.0
228,0.0002666089045792117,0.00026593420805529424,6.746963820903444e-07,0.0
229,0.00038078556668317626,0.00037989934121424534,8.862263975610367e-07,0.0
230,0.0005451748758499133,0.0005439931151023743,1.181764699000755e-06,0.0
231,0.00033325802144078113,0.00033238871653545833,8.693031994574418e-07,0.0
232,0.0002798959876509789,0.0002791636589151521,7.32327371021918e-07,0.0
233,0.0002565812123570554,0.0002559723894718094,6.088222391446096e-07,0.0
234,0.0005979276922678963,0.0005966436958152543,1.283991528088345e-06,0.0
235,0.00047113287370965473,0.00047003922034239413,1.0936541247976476e-06,0.0
236,0.00018137559628386124,0.00018080915016062225,5.66445822700513e-07,0.0
237,0.0002878022093169096,0.0002871584072294138,6.438026384830214e-07,0.0
238,0.000882266558439351,0.0008803713089316198,1.8952499343381848e-06,0.0
239,0.0011080021394813194,0.0011054909722372373,2.511164391780587e-06,0.0
240,0.0007396395246747254,0.0007380932231784088,1.5463017979806801e-06,0.0
241,0.0007564091431391933,0.0007547485396625604,1.6606023870402772e-06,0.0
