epoch,total_loss,data_loss,pde_loss,tv_loss
0,0.14555730743169554,0.14555694983483886,0.0,3.5645669477483967e-07
1,0.0050987613935597545,0.005098230125170872,0.0,5.313037506827521e-07
2,0.0024223736160166455,0.0024218795983631212,0.0,4.940254290409971e-07
3,0.0016960534218269895,0.0016955928300567877,0.0,4.6059926096927907e-07
4,0.0015753159350598365,0.0015748720664157014,0.0,4.4387468434129886e-07
5,0.0015929812702052265,0.0015925463278367814,0.0,4.349406215843349e-07
6,0.0015738524505351994,0.0015734205243965076,0.0,4.3192995739428926e-07
7,0.0014747261039219151,0.0014742930287632515,0.0,4.3307150303762737e-07
8,0.0014612449683137703,0.0014608144989751181,0.0,4.3047382910165384e-07
9,0.001523062178444762,0.0015226334821617524,0.0,4.286970029435441e-07
10,0.0015112594148662245,0.0015108278901743099,0.0,4.315226486372722e-07
11,0.001507079593613984,0.0015066483177289254,0.0,4.312811876626589e-07
12,0.0014923305611195534,0.001491902557909408,0.0,4.280068690881778e-07
13,0.001522300427468151,0.0015218710756844756,0.0,4.293540156751169e-07
14,0.0015228627864264062,0.0015224319964854283,0.0,4.307960522417341e-07
15,0.0015622152935638384,0.0015617813433376768,0.0,4.3394087848541737e-07
16,0.0016029406630286697,0.0016025024345322628,0.0,4.382202600319341e-07
17,0.001560412854690509,0.0015599751258378136,0.0,4.3773390563453813e-07
18,0.0014780184699812958,0.0014775801832456882,0.0,4.3828375924505733e-07
19,0.0014357978601273265,0.001435362870071092,0.0,4.349944492247626e-07
20,0.0015162704361603215,0.0015158338474391812,0.0,4.3658314827031097e-07
21,0.0014914954892088043,0.0014910604932690114,0.0,4.349994935076803e-07
22,0.0014868843608874984,0.0014864436320450476,0.0,4.4072457693911895e-07
23,0.0014245621239157066,0.0014241240918819824,0.0,4.3802699085099044e-07
24,0.0015539646178936665,0.0015535268338410357,0.0,4.377916059369279e-07
25,0.0016358713856301635,0.0016354266477218062,0.0,4.447357928334856e-07
26,0.0015002609132736548,0.0014998173352406068,0.0,4.4357587986658034e-07
27,0.0013941572342337889,0.0013937139604483797,0.0,4.4328158418434953e-07
28,0.0013746661110552903,0.0013742228211101658,0.0,4.4328649995706814e-07
29,0.0013750558723798567,0.0013746167106283612,0.0,4.391533558224548e-07
30,0.0013992816188311795,0.0013988419611289662,0.0,4.396700479467411e-07
31,0.0014437339803420749,0.0014432929283684003,0.0,4.4104263767708264e-07
32,0.0015825632916182913,0.0015821196433954232,0.0,4.4365540626799334e-07
33,0.0018741167877969081,0.0018736566971556438,0.0,4.6009227155962733e-07
34,0.0016157850945006174,0.0016153194378467554,0.0,4.656532264413797e-07
35,0.0014404579211613365,0.001440001274454706,0.0,4.5665692314939594e-07
36,0.0015654448382260082,0.001564991830735395,0.0,4.530033079836694e-07
37,0.001571260933483015,0.001570803421985043,0.0,4.5751021220505154e-07
38,0.00147496429967701,0.0014745038002201844,0.0,4.60503970336039e-07
39,0.001374524134160733,0.0013740709718396342,0.0,4.531629195325786e-07
40,0.0013867480835796297,0.0013862962067070985,0.0,4.51886103652138e-07
41,0.001436336202061635,0.0014358867971724966,0.0,4.4941811018241054e-07
42,0.0014863437888895637,0.0014858802364622842,0.0,4.6354404969193095e-07
43,0.0014401190802231076,0.0014396599078298435,0.0,4.5917344147781906e-07
44,0.0014134277171576849,0.001412972637421586,0.0,4.550858258472798e-07
45,0.0014329425866074863,0.0014324877131227979,0.0,4.548718506957078e-07
46,0.0014151400008369276,0.0014146793117643674,0.0,4.6068077483792985e-07
47,0.00135673042542977,0.0013562719072182459,0.0,4.585099302562964e-07
48,0.0013550032029540564,0.0013545447515088782,0.0,4.5845421205068593e-07
49,0.0014144903687565904,0.001414030870445154,0.0,4.595040703738137e-07
50,0.0013870697517239204,0.0013866106334754506,0.0,4.591319036639921e-07
51,0.0014520853897010742,0.0014516178472348347,0.0,4.67537147325442e-07
52,0.0016927295130874833,0.0016922636871465556,0.0,4.6581409181733944e-07
53,0.001886568981912366,0.0018860784971464566,0.0,4.904757486380203e-07
54,0.0021958655556876274,0.0021953594657291024,0.0,5.06084981840329e-07
55,0.001994360852577822,0.0019938549711931643,0.0,5.058775813143357e-07
56,0.0016559528661077066,0.0016554585947672986,0.0,4.942689288312072e-07
57,0.0015071701488900459,0.0015066930399584646,0.0,4.771223963439453e-07
58,0.001394473463401028,0.0013940041202734437,0.0,4.6933913584829733e-07
59,0.001390515317766317,0.0013900487793413701,0.0,4.6653551479115395e-07
60,0.001444264014875348,0.001443796926899663,0.0,4.6709466307066527e-07
61,0.0013718588091293127,0.0013713915185722732,0.0,4.6729811159723265e-07
62,0.001356520508390536,0.0013560503146414669,0.0,4.7020105609312167e-07
63,0.0013987306431191846,0.0013982620487174222,0.0,4.685951481960186e-07
64,0.0014096949375652702,0.0014092222779973553,0.0,4.726534344228453e-07
65,0.0013867903004110636,0.0013863136731857956,0.0,4.766215352014127e-07
66,0.0013967740392904387,0.0013963049007742084,0.0,4.69131535997934e-07
67,0.0013993651153280553,0.0013988884971517692,0.0,4.7663024653165393e-07
68,0.0014069232191255743,0.0014064508085021425,0.0,4.7240277744111404e-07
69,0.0013608950645837676,0.0013604196315889735,0.0,4.7544732391103996e-07
70,0.0013577048770110239,0.0013572301060369796,0.0,4.74769644990272e-07
71,0.001362834779726782,0.0013623615724546259,0.0,4.7321404154903927e-07
72,0.0013607304691687586,0.0013602518492636711,0.0,4.786080249723543e-07
73,0.0013560123832942318,0.001355534313782849,0.0,4.78072977309829e-07
74,0.0013482315102139777,0.0013477579409768184,0.0,4.7357680602809766e-07
75,0.0013562565280781393,0.0013557841095296805,0.0,4.72424171625635e-07
76,0.0013864429375111526,0.0013859672131483222,0.0,4.7571492263961795e-07
77,0.0014650833087794704,0.0014646032075595165,0.0,4.801061133570139e-07
78,0.0014420869927156952,0.001441603034261197,0.0,4.839574168629961e-07
79,0.0014260443957492418,0.0014255599944566165,0.0,4.844128082656944e-07
80,0.0014800492520979235,0.0014795592367493743,0.0,4.900280688734795e-07
81,0.0015158923933358923,0.001515402937963334,0.0,4.894554136487165e-07
82,0.0015247250719961703,0.0015242385636842796,0.0,4.86513587279916e-07
83,0.0015323243641779582,0.0015318196485980444,0.0,5.047014792935783e-07
84,0.0014482558781112199,0.0014477640854291191,0.0,4.917823393664231e-07
85,0.0014524360967846448,0.0014519462228823458,0.0,4.898719742300592e-07
86,0.0016264301842070492,0.0016259379783683991,0.0,4.92215203637666e-07
87,0.0015844525292130949,0.0015839348118865096,0.0,5.177208343067867e-07
88,0.0014802534714154266,0.001479757746348651,0.0,4.95720394031475e-07
