epoch,total_loss,data_loss,pde_loss,tv_loss,l1_data_loss,sparse_eql_loss
0,0.07053391464829149,0.07053296040457738,0.0,0.0,0.0,9.539959420982257e-07
1,0.0008726438203720506,0.0008716584831052045,0.0,0.0,0.0,9.853421812691199e-07
2,0.00032018338293205985,0.00031920483132413964,0.0,0.0,0.0,9.785509989639406e-07
3,0.0003240677573612089,0.0003230918289881458,0.0,0.0,0.0,9.759281524431104e-07
4,0.00031520901616699623,0.0003142344281549962,0.0,0.0,0.0,9.745878296508626e-07
5,0.00023809165692666897,0.00023711869988180144,0.0,0.0,0.0,9.729570212296646e-07
6,0.00011386510639135625,0.00011289443363698366,0.0,0.0,0.0,9.706726541930994e-07
7,0.00022282150685256992,0.00022185204817457032,0.0,0.0,0.0,9.694587770534798e-07
8,0.0005666574037928909,0.0005656867397552596,0.0,0.0,0.0,9.706661459030428e-07
9,0.00036414760645561955,0.0003631795335233691,0.0,0.0,0.0,9.680723109124644e-07
10,0.00025062963549776166,0.0002496644960010959,0.0,0.0,0.0,9.651401528977243e-07
11,0.00046053698826996185,0.00045957041461721504,0.0,0.0,0.0,9.665704672641207e-07
12,0.00035026777359325036,0.0003493029297453969,0.0,0.0,0.0,9.648460664351713e-07
13,0.000368557426338499,0.00036759293778790254,0.0,0.0,0.0,9.644891798137059e-07
14,0.00020871488116670049,0.00020775173132026587,0.0,0.0,0.0,9.631491001537053e-07
15,0.00012873146682401362,0.00012776947299036944,0.0,0.0,0.0,9.619938482771458e-07
16,0.0007232281011713687,0.000722262402362476,0.0,0.0,0.0,9.656973354662348e-07
17,0.0009462225751139888,0.0009452568483538926,0.0,0.0,0.0,9.657260779751579e-07
18,0.0014916399849975242,0.001490670091491008,0.0,0.0,0.0,9.69890711620801e-07
19,0.0008760121602583492,0.0008750491075927742,0.0,0.0,0.0,9.630518157377587e-07
20,0.0009483094257994158,0.0009473454769663882,0.0,0.0,0.0,9.639497042515737e-07
21,0.0005383660266461718,0.0005374004191829648,0.0,0.0,0.0,9.656088263234257e-07
22,0.00016317885139401504,0.00016221880910187352,0.0,0.0,0.0,9.600412813417262e-07
23,4.7685370650424824e-05,4.672773273809845e-05,0.0,0.0,0.0,9.576379066983111e-07
24,2.9033765956525468e-05,2.8077731744500367e-05,0.0,0.0,0.0,9.560339587623464e-07
25,2.4624449375407115e-05,2.3669354212159143e-05,0.0,0.0,0.0,9.550951058417471e-07
26,1.7100617940129024e-05,1.61465305780547e-05,0.0,0.0,0.0,9.540873890890196e-07
27,1.520358008666236e-05,1.4250302796210578e-05,0.0,0.0,0.0,9.532772775072421e-07
28,2.346315638290137e-05,2.251050271765827e-05,0.0,0.0,0.0,9.52653550430654e-07
29,0.00010501014476896743,0.00010405707298829866,0.0,0.0,0.0,9.53071752528468e-07
30,0.0001472936856582309,0.0001463386970589463,0.0,0.0,0.0,9.549883415193918e-07
31,0.0003293177931590264,0.0003283609501270596,0.0,0.0,0.0,9.568422913139554e-07
32,0.00048347946837323135,0.0004825193523129651,0.0,0.0,0.0,9.601164182109497e-07
33,0.0004589579051987517,0.0004579982320353905,0.0,0.0,0.0,9.596725296414842e-07
34,0.0010901059255713948,0.001089143428472009,0.0,0.0,0.0,9.62498137200197e-07
35,0.002196549092152036,0.00219556724071724,0.0,0.0,0.0,9.81848325855116e-07
36,0.003321419089645295,0.0033204323199513084,0.0,0.0,0.0,9.867658320109684e-07
37,0.0017713157766692266,0.0017703326481237713,0.0,0.0,0.0,9.83118219088589e-07
38,0.0006947215326075064,0.0006937476971168255,0.0,0.0,0.0,9.738336851988056e-07
39,0.00015220278513843727,0.00015123655295142406,0.0,0.0,0.0,9.662315454142397e-07
40,0.00010332669482144554,0.00010236225230388786,0.0,0.0,0.0,9.64443006073407e-07
41,3.6720634681733995e-05,3.575786241067407e-05,0.0,0.0,0.0,9.627721247303307e-07
42,2.06261841475959e-05,1.966482294405843e-05,0.0,0.0,0.0,9.613611416287962e-07
43,3.9703337450299673e-05,3.8742665571706956e-05,0.0,0.0,0.0,9.606717536497502e-07
44,3.690116192398035e-05,3.5940879687325714e-05,0.0,0.0,0.0,9.602824764100443e-07
45,6.42897918650945e-05,6.332992131436833e-05,0.0,0.0,0.0,9.598703165988133e-07
46,0.00010639003103098712,0.0001054289214783302,0.0,0.0,0.0,9.611094907482442e-07
47,0.0001191740298639674,0.00011821256177229023,0.0,0.0,0.0,9.614676504371698e-07
48,8.280999110758046e-05,8.184923692421969e-05,0.0,0.0,0.0,9.607537139804617e-07
49,0.00012689297014586905,0.0001259311490621888,0.0,0.0,0.0,9.61820032358392e-07
50,0.00013092101815543922,0.00012995761329029216,0.0,0.0,0.0,9.634051004000092e-07
51,6.061826415773767e-05,5.9655537865687126e-05,0.0,0.0,0.0,9.627259622461544e-07
52,3.9980132707641324e-05,3.901798287314353e-05,0.0,0.0,0.0,9.621499706968685e-07
53,2.9762942599833453e-05,2.880120382092128e-05,0.0,0.0,0.0,9.617387203803393e-07
54,4.099371513388682e-05,4.003238337636593e-05,0.0,0.0,0.0,9.613317383854796e-07
55,0.00010574401712441577,0.00010478236057823247,0.0,0.0,0.0,9.616562659058478e-07
56,0.0006216331910962092,0.0006206686575931617,0.0,0.0,0.0,9.645347209599177e-07
57,0.00395274811451978,0.003951722615407688,0.0,0.0,0.0,1.0255222062792516e-06
58,0.002842087141874403,0.00284104490431376,0.0,0.0,0.0,1.0422421159956226e-06
59,0.0009897579122011982,0.00098873307066278,0.0,0.0,0.0,1.0248474174911487e-06
60,0.0008126940249147281,0.0008116746837121094,0.0,0.0,0.0,1.0193398338742554e-06
61,0.00022077513678577995,0.0002197633495399876,0.0,0.0,0.0,1.011787826608288e-06
62,7.371688944559618e-05,7.270991780315665e-05,0.0,0.0,0.0,1.0069717673824998e-06
63,6.829418984269447e-05,6.72882111883713e-05,0.0,0.0,0.0,1.0059782142087726e-06
64,3.7313164230539826e-05,3.630790178978696e-05,0.0,0.0,0.0,1.0052623585831705e-06
65,4.382036577496392e-05,4.281557947719967e-05,0.0,0.0,0.0,1.0047863067691398e-06
66,2.385825351522348e-05,2.285423862204961e-05,0.0,0.0,0.0,1.0040146804331556e-06
67,1.7129988900886036e-05,1.612701669386081e-05,0.0,0.0,0.0,1.0029722362911469e-06
68,2.7398151702289054e-05,2.6395743255910354e-05,0.0,0.0,0.0,1.002408506036151e-06
69,0.00011225591209373613,0.00011125270619159703,0.0,0.0,0.0,1.0032062386971578e-06
70,0.00025249777666044117,0.0002514880416669311,0.0,0.0,0.0,1.0097350351577124e-06
71,0.00018103095167719917,0.0001800229042015813,0.0,0.0,0.0,1.0080482657976613e-06
72,0.0007505253770522368,0.0007495061845384943,0.0,0.0,0.0,1.0191936224704352e-06
