epoch,total_loss,data_loss,pde_loss,tv_loss
0,84.78616604946627,0.6991446313291493,84.08702060963847,0.0
1,8.021947180870736,0.5285244926367656,7.493422645153386,0.0
2,3.9869146158199498,0.491257908320663,3.495656679172327,0.0
3,2.5768526521059547,0.4641206406130649,2.11273201503376,0.0
4,1.877531396280421,0.4423810329177592,1.4351503601168643,0.0
5,1.4676764377272955,0.4250048829777406,1.042671551208685,0.0
6,1.208204949256217,0.41039428291934554,0.7978106678122341,0.0
7,1.0291210407077676,0.397475802072204,0.6316452374552736,0.0
8,0.9026123993467576,0.3859549610331507,0.5166574403791144,0.0
9,0.8052141902470352,0.37549365038918975,0.429720541333208,0.0
10,0.7314950959517224,0.3650565525092701,0.3664385458030323,0.0
11,0.6720393199731808,0.3556759820716216,0.31636333642619674,0.0
12,0.6237649185822742,0.3465844404579389,0.2771804739933203,0.0
13,0.5845886350858329,0.3372606139371891,0.24732801952574512,0.0
14,0.5498172747026576,0.32804047087631605,0.2217768013182253,0.0
15,0.5201307753525158,0.3194701037194469,0.20066066882988015,0.0
16,0.49388963072606834,0.3104452086557256,0.1834444214801977,0.0
17,0.47114187715077166,0.30153863146753596,0.16960324288004697,0.0
18,0.4506632951226565,0.29305938948499094,0.15760390253940432,0.0
19,0.432153581982792,0.28443419225145095,0.1477193940098923,0.0
20,0.41473400651818454,0.2758772025013914,0.13885680475447437,0.0
21,0.3998784865483199,0.26750213173356385,0.13237635525736477,0.0
22,0.385259742784028,0.2591847550160814,0.1260749880630191,0.0
23,0.3719810926088012,0.2512248595162193,0.12075623205982812,0.0
24,0.360186506025862,0.2431338107821965,0.11705269516989736,0.0
25,0.34846158458454773,0.23599685979361582,0.11246472368441006,0.0
26,0.3381252386192284,0.22867744438128895,0.10944779313141757,0.0
27,0.32780602249768703,0.22154753677325673,0.10625848594573464,0.0
28,0.31903353274458707,0.21499873343670722,0.10403479938164796,0.0
29,0.3102432536606741,0.2085813812100061,0.10166187289327679,0.0
30,0.3023504570569142,0.20284081080762467,0.09950964270841957,0.0
31,0.2950230887030611,0.19717853258151818,0.09784455590023852,0.0
32,0.28790795862084567,0.19187795230657748,0.09603000653557259,0.0
33,0.2814081252211391,0.18685501430294302,0.09455311099196424,0.0
34,0.27460559582946326,0.1819936885397033,0.09261190743729619,0.0
