checkpoint_epoch,seed,final_pde_loss,minimum_pde_loss,epoch_of_minimum_pde_loss,coefficient_error,spurious_l2,loose_success,strong_success,convergence_epoch,symnet_initial_state_sha256,frozen_theta_sha256,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2
50,16,3.435546636581421,3.4355461597442627,980,1.1080080586977616,0.6947164315804917,False,False,,6ac5f3d7b67042fff9ac8742c9c15d8099464a2cd5e8a39b16a41274b3f74188,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.4586521700235718,-0.2066695278702828,-0.0007759317180736906,-0.47900647272805363,-0.1370867375613605,-0.003625268019340294,-0.00980820323981139,-0.0005187572149695211,-6.859284802209587e-06
50,17,3.435546398162842,3.435546398162842,280,1.1081384936553467,0.694937012660297,False,False,,919316131111d8a3a024692e05112624c6d259fcf7ae8a20b5c5987dfc680848,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.45868732283689184,-0.20666859071764815,-0.0007762187938724984,-0.479293142773625,-0.13709686621953215,-0.0036310312723817346,-0.009803785853570841,-0.0005193095885499059,-6.876996461864154e-06
50,18,3.435546636581421,3.435546398162842,181,1.108140287815259,0.6949401711768441,False,False,,af926fe3daaf14f24cbc6009522f4a3f6742f884e7d10db4897024264453b94e,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.45868780770328244,-0.20666860839977333,-0.0007762221299567162,-0.4792972513639972,-0.1370971059510865,-0.003631083676934179,-0.00980373470971946,-0.0005193134448587272,-6.877135448237455e-06
50,19,3.435546398162842,3.435546398162842,735,1.1081433711640032,0.6949456979271956,False,False,,21c93718708eee24529cca0b13482312662b3370da53693ecd7094f3c6915504,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.45868845419180326,-0.20666860839977333,-0.0007762262137839483,-0.47930464682666724,-0.13709759740077296,-0.0036311813116062927,-0.009803656026871178,-0.000519321293982877,-6.877399211514584e-06
50,20,3.435546398162842,3.4355461597442627,838,1.108145126537506,0.6949485414468284,False,False,,39297172a15e28347e7d944991a1f3e05781b49c062f7ab59d76278141ab53e8,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.4586892218969218,-0.20666859071764815,-0.0007762330009897706,-0.47930804326137494,-0.1370976333605061,-0.0036312670928677344,-0.009803591113521347,-0.000519330030399322,-6.877675852123423e-06
50,21,3.435546398162842,3.4355461597442627,574,1.1081381547485847,0.6949363382965561,False,False,,97ab5f27efb69e195b3925e5d59d4794d28de088d7ab110bd2a37d3d23e47572,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.4586871612147616,-0.2066687144925244,-0.0007762185637977248,-0.47929226627434557,-0.1370967583403327,-0.0036310278411312773,-0.009803788476332452,-0.0005193095544232791,-6.876994241634548e-06
50,22,3.435546636581421,3.435546398162842,249,1.108139445657987,0.6949386348356206,False,False,,279c5b1496b9f7db3728faec7ae06a2f92b14c1d69b98ddd5115bbeaf4678576,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.4586876056756197,-0.20666859071764815,-0.0007762208645454611,-0.4792952244594136,-0.13709695012557618,-0.003631060282044695,-0.009803758314573944,-0.0005193118409072705,-6.8770759460840294e-06
50,23,3.435546398162842,3.435546398162842,616,1.1081374113979112,0.6949351083433114,False,False,,a9f114fa1594c07fdb271b6581279d13313dd0a9fe7b75d511394337a2c6baed,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.45868703999816396,-0.20666878522102514,-0.0007762172983864698,-0.4792905680569917,-0.13709672238059953,-0.0036309978956727373,-0.00980381863809096,-0.0005193070631795273,-6.876907652679936e-06
50,24,3.435546398162842,3.4355461597442627,380,1.1081380300516583,0.6949360650218951,False,False,,419e4801fb8bb97e605865a8f4288b2b36b334640fe4772f12607eb6ee26f8e2,4e0759d8a6a4020043ac43df4de308016dd6a0f1fbe088fbc867b21df7a72680,-0.45868703999816396,-0.20666857303552297,-0.0007762190814659655,-0.4792920471495257,-0.1370966984074441,-0.0036310269053356978,-0.009803783886499634,-0.0005193094861700256,-6.876995129726391e-06
200,0,0.41880154609680176,0.41880151629447937,226,0.9985542190007494,0.16732222698775495,False,False,,aadbb3cd0cc3683c988d1a5cd03be3a5bb76f4940e9c28ee05995d9a216b6e12,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.00651881764465445,-0.1649728335727576,0.0013302130481703,0.024742178361256008,-0.01574127400605275,0.0006635447566472172,-0.011187689422457047,0.0006455131502993902,-8.9491849834659e-06
200,1,0.41880151629447937,0.41880151629447937,226,0.9985542420206251,0.1673222585363934,False,False,,0f4b98c8b6294dc6095cba375b8627d320906e5dd8bbae2c489b81b755ccc062,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.0065188232855447935,-0.16497286327063163,0.0013302128678568165,0.0247421892944027,-0.015741256018466487,0.0006635443197938231,-0.011187695896098804,0.0006455131952197743,-8.94918007417447e-06
200,2,0.41880154609680176,0.41880151629447937,213,0.9985542127268389,0.1673223217788327,False,False,,ab9a12ebd818ec446a6682389c46ea560e00ed2efb1d0ce758426e47199f670e,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.006518842464571959,-0.16497287811956862,0.0013302127777000746,0.02474250908894351,-0.01574129649053558,0.0006635468863075133,-0.011187704219352492,0.0006455130155382382,-8.949164800823358e-06
200,3,0.4188016653060913,0.4188016355037689,982,0.9985920873764462,0.16756377874004288,False,False,,7f3a0a039046de928ebb00810c23fcd5b068008d39f07761885b19571cfa4db8,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.00654542233986803,-0.16497881769437348,0.001330772651066348,0.0262760469100216,-0.015743937293043825,0.0006741581098561451,-0.011201091710506908,0.0006460947794314561,-8.93619336191481e-06
200,4,0.4188030958175659,0.4188030958175659,1000,0.9981502570560709,0.16794800478402303,False,False,,d8a57a4b271d14683b9ed5237a3c923e7aa0b2b1f08dd266f64911602f23f521,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.006812912231753552,-0.1649740808834666,0.001329914358884879,0.028535504672302106,-0.016257741452406934,0.00070585701122997,-0.011335207996408024,0.0006394526268509096,-8.573503638784053e-06
200,5,0.41880154609680176,0.41880151629447937,816,0.9985566720369262,0.16731813327204717,False,False,,56abf8b5ed618c02defa30c09b32a8c4bad70dfe2acc198c3b5fcdf13e5c0806,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.006514954762947585,-0.1649723435578362,0.001330231440145617,0.02471991847458638,-0.015738089079060047,0.0006633814280845092,-0.011185150830082159,0.0006456187132017964,-8.95492612705347e-06
200,6,0.41880151629447937,0.41880151629447937,345,0.9985541833416919,0.16732236464663724,False,False,,462d56528cb479b42e5bba369987f634c37586f25f22cd59612760b7e7306f1b,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.006518846413195199,-0.16497292266637967,0.0013302127777000746,0.024742500889083488,-0.01574133358993225,0.0006635484152943925,-0.011187704219352492,0.0006455127909363183,-8.949157164147802e-06
200,7,0.41880151629447937,0.41880151629447937,251,0.9985541770805798,0.16732227435596345,False,False,,620ce80e559969a2e32f3f19be1ea806679737f95c59a2a61cb9deac9a1d45ff,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.006518857694975885,-0.16497287811956862,0.0013302125973865913,0.02474218109454268,-0.015741324596139115,0.0006635452481072855,-0.011187711617800215,0.0006455122069713262,-8.949138072458913e-06
200,8,0.41880154609680176,0.41880151629447937,172,0.998554148059649,0.1673223128244574,False,False,,c17df2aae30a46a68465360d996de0f48cdeda30953d7fc0c44360e32aebb09b,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.006518837951859685,-0.16497286327063163,0.0013302129580135581,0.024742552821530286,-0.015741360571311643,0.0006635499442812717,-0.01118769497129284,0.0006455133299809263,-8.94917898322082e-06
200,9,0.41880154609680176,0.41880151629447937,321,0.9985541447329563,0.16732224006605553,False,False,,4869bffaeb9d46185810693cf93a511bfb8514ab67ff0de69eb2d1e6e66a623e,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.00651882554190093,-0.16497278902594656,0.0013302129580135581,0.024742558288103636,-0.01574135157751851,0.0006635491797878321,-0.01118769682090477,0.0006455128807770862,-8.949165891777009e-06
200,10,0.41880154609680176,0.41880151629447937,265,0.9985541424593463,0.16732217360232415,False,False,,9defeaca8863ba55be46dff8c37ea0dd2be5b8f5ddf7872d5202ee14a713c553,eb48ac121b60820be9ce8463a30d1502ce49b30a8e5714d167e34bece8301c10,0.006518826105989965,-0.16497278902594656,0.0013302130481703,0.024742110029089166,-0.01574134258372538,0.0006635452481072855,-0.011187694046486873,0.0006455130155382382,-8.94918007417447e-06
