checkpoint_epoch,feature,mean,std,min,q25,median,q75,max,seed_values
500,u_x,-0.16369110989964683,4.857939364737883e-05,-0.1637418453087206,-0.1637362738225908,-0.1637047754511582,-0.1636602035621203,-0.1635766143355659,"[-0.1637029126442456, -0.1637262654690873, -0.1637409477744808, -0.1635766143355659, -0.163623878827323, -0.1637280097337419, -0.1637065366504211, -0.1637372560298721, -0.1637398978287664, -0.1636669604708308, -0.1636828790026301, -0.163627181075941, -0.1637373407029136, -0.163618290406585, -0.1637370866837891, -0.163696325081618, -0.1636428625232241, -0.1637362738225908, -0.1637418453087206, -0.1636602035621203, -0.1636274350950654, -0.1637274170224515, -0.163719237606644, -0.1637047754511582, -0.1636693143813841]"
500,u_xx,0.002035162432943868,1.2561318150572059e-06,0.0020340820872951,0.0020341922768491,0.0020347019998562,0.0020356686627623,0.0020384024681671,"[0.0020349254611896, 0.0020344130412354, 0.0020340903065625, 0.0020384024681671, 0.0020347019998562, 0.0020343750271235, 0.0020346501157305, 0.0020341292196568, 0.0020341307607694, 0.0020356361709707, 0.0020353443869767, 0.0020379340983493, 0.0020341698022897, 0.0020378576848473, 0.0020341587576491, 0.0020348514877827, 0.0020358903261309, 0.0020341922768491, 0.0020340820872951, 0.0020356686627623, 0.0020359524843409, 0.0020343706606377, 0.0020343479292262, 0.0020351021754395, 0.0020356834317585]"
500,u^2,-0.07198272140808318,0.0003045798188602289,-0.0722644453803394,-0.0722121266467291,-0.0720833553215341,-0.0718731362128979,-0.07120456518941,"[-0.072049275736734, -0.0721667871466964, -0.0722414470832213, -0.07120456518941, -0.0717740425792961, -0.0722076035419699, -0.0721369435866636, -0.0722346209589727, -0.0722315651519492, -0.0718940420158537, -0.0719553304043178, -0.0713051771571905, -0.0722256449245635, -0.0713371514887177, -0.0722644453803394, -0.0720833553215341, -0.0718418253551294, -0.0722121266467291, -0.0722427548920727, -0.0719178186187272, -0.0718501379157798, -0.0721713740470092, -0.0721556101656836, -0.0719912536806206, -0.0718731362128979]"
500,u*u_x,-0.0518648854207341,0.00031031394094129704,-0.052530570057499,-0.0520096635465388,-0.0517782689650923,-0.0516083989928247,-0.0515592347081013,"[-0.0517782689650923, -0.0516494689548096, -0.0515622098287793, -0.052530570057499, -0.0524801038112126, -0.0516083989928247, -0.051723702924948, -0.0515775895960085, -0.0515693955485546, -0.0519854193601573, -0.0518890797447579, -0.0523586723493503, -0.0515790577654306, -0.0523643234165598, -0.0516147148914707, -0.0517893771903425, -0.0520929059826408, -0.0515926203267336, -0.0515592347081013, -0.0520096635465388, -0.0521812343792313, -0.0516470312395427, -0.0517018853733095, -0.0518041752300649, -0.051973031334392]"
500,u*u_xx,0.000795066857799972,6.715142948498948e-06,0.0007895486925395,0.0007901641337923,0.0007933336898567,0.00079684794008,0.0008132432648045,"[0.0007933771337573, 0.0007910189786674, 0.000789595917824, 0.0008121354033248, 0.0007964184588889, 0.0007901641337923, 0.0007923899404424, 0.0007898106164042, 0.0007897769200713, 0.0007965121531812, 0.0007952317765606, 0.0008132432648045, 0.0007900049795415, 0.0008070601137577, 0.0007903893362169, 0.0007933336898567, 0.0007984695655984, 0.0007900025426496, 0.0007895486925395, 0.0007969078540086, 0.0007988045962204, 0.0007908151200547, 0.0007907029389962, 0.0007941093777602, 0.00079684794008]"
500,u_x^2,-0.009194598213667061,5.835969353595916e-06,-0.0092066177294184,-0.0091977876333138,-0.0091954559153873,-0.0091911828032212,-0.0091820249314473,"[-0.0091945898659124, -0.0091973395729952, -0.0091985652735715, -0.0091820249314473, -0.0092066177294184, -0.0091954559153873, -0.0091918684257222, -0.0091976787757062, -0.0091985219710978, -0.0091909807250104, -0.009192277994953, -0.009195169637922, -0.0091977876333138, -0.0091929720373794, -0.009203742324877, -0.0091911828032212, -0.0091851360939013, -0.0091983722167094, -0.0091988292983767, -0.0091883188257215, -0.009183231987903, -0.0091977443308401, -0.0091976992240966, -0.00919772207818, -0.0091911256680128]"
500,u_x*u_xx,0.00028001560404600803,2.2966777326137004e-06,0.0002709784361886,0.0002794739916553,0.0002806798053691,0.0002815925304922,0.0002818306136611,"[0.0002806899672331, 0.0002812776039281, 0.0002817033258244, 0.0002772252459544, 0.0002709784361886, 0.0002818306136611, 0.0002808374146025, 0.0002815925304922, 0.000281686085319, 0.0002796033228112, 0.0002801589049371, 0.0002788770140728, 0.0002816420444938, 0.0002787043353606, 0.0002817456517211, 0.0002804143745627, 0.0002786756924047, 0.0002815183142216, 0.0002817254374566, 0.0002794739916553, 0.0002778921889739, 0.0002812140238635, 0.0002805164675445, 0.0002806798053691, 0.0002797273084983]"
500,u_xx^2,-2.125252253698469e-06,4.5096724512672794e-08,-2.15883853075946e-06,-2.1550294676033784e-06,-2.137777238107625e-06,-2.1198914791290454e-06,-1.945764399617832e-06,"[-2.139477072837044e-06, -2.149439631795308e-06, -2.156719755808596e-06, -2.0692147930752743e-06, -1.945764399617832e-06, -2.15883853075946e-06, -2.143096173997073e-06, -2.1550294676033784e-06, -2.1563557426901607e-06, -2.1213248413133837e-06, -2.130656914608131e-06, -2.085774692033341e-06, -2.1557258104483373e-06, -2.098706773439717e-06, -2.1558560029015677e-06, -2.135647394722905e-06, -2.105369278843848e-06, -2.1535093565686952e-06, -2.1570314705770627e-06, -2.1198914791290454e-06, -2.092851571929952e-06, -2.148235662902633e-06, -2.136225858747299e-06, -2.137777238107625e-06, -2.1227864280040536e-06]"
1000,u,-0.036591020440289876,0.0002875615559902885,-0.0379712075096108,-0.0365324045423123,-0.036532384251507,-0.0365323752333713,-0.0365323617061677,"[-0.0365323887605748, -0.0365323910151087, -0.0365323932696426, -0.0365418893665214, -0.0365331282477012, -0.0379712075096108, -0.036532381996973, -0.0365323774879052, -0.0365323752333713, -0.0365323617061677, -0.0365323752333713, -0.0365482178432399, -0.0365323752333713, -0.0365326886135864, -0.0365323774879052, -0.0365323729788373, -0.0365323752333713, -0.036532384251507, -0.0365323865060409, -0.036532384251507, -0.0365331350113029, -0.0365323865060409, -0.0365323729788373, -0.0365323797424391, -0.0365324045423123]"
1000,u_x,-0.14634700975027254,0.0002872775102179777,-0.1464053682080349,-0.1464053147303107,-0.1464052879914487,-0.1464051721230464,-0.1449681543717932,"[-0.1464052345137245, -0.1464053236432647, -0.1464052879914487, -0.1464026675829658, -0.1464042897405981, -0.1449681543717932, -0.1464052612525866, -0.1464053147303107, -0.1464053325562188, -0.1464052612525866, -0.1464052434266785, -0.1463901894473334, -0.1464053236432647, -0.1464047888660234, -0.1464053058173567, -0.1464053147303107, -0.1464053325562188, -0.1464053147303107, -0.1464053058173567, -0.1464053682080349, -0.1464045749551268, -0.1464053147303107, -0.1464052969044027, -0.1464052701655406, -0.1464051721230464]"
1000,u_xx,0.0028519294887584686,5.30773905674447e-06,0.002850313585651,0.0028509099532981,0.0028509103025617,0.0028509106518254,0.0028773972337873,"[0.0028509099532981, 0.0028509104771935, 0.0028509106518254, 0.002850313585651, 0.0028509253208978, 0.0028773972337873, 0.0028509103025617, 0.0028509103025617, 0.0028509096040345, 0.0028509108264572, 0.0028509103025617, 0.002850480359034, 0.0028509099532981, 0.0028509068099254, 0.0028509111757208, 0.0028509103025617, 0.0028509101279299, 0.0028509097786663, 0.0028509101279299, 0.0028509092547708, 0.0028509190341525, 0.0028509108264572, 0.0028509101279299, 0.0028509101279299, 0.0028509106518254]"
1000,u^2,-0.07609567771730977,4.522734545248836e-05,-0.0763018517656598,-0.0760828705672939,-0.0760828214475675,-0.0760827996165779,-0.0760827777855884,"[-0.0760828651095466, -0.0760827832433358, -0.0760828214475675, -0.0761255774405889, -0.0760830615884524, -0.0763018517656598, -0.0760828323630622, -0.0760828105320727, -0.0760828323630622, -0.0760827887010831, -0.0760827941588305, -0.0761413121263025, -0.0760828159898201, -0.0760837110603914, -0.0760827887010831, -0.0760828105320727, -0.0760827777855884, -0.0760828269053149, -0.0760828159898201, -0.0760827941588305, -0.0760829688067469, -0.0760827996165779, -0.0760827996165779, -0.0760828323630622, -0.0760828705672939]"
1000,u*u_x,-0.0841667878539214,0.0013317864963048075,-0.0844376890521174,-0.0844375326234651,-0.0844375056530078,-0.0844374517120932,-0.0777745944247361,"[-0.0844374517120932, -0.0844374571061847, -0.084437484076642, -0.084370489460722, -0.0844348463659186, -0.0777745944247361, -0.0844375326234651, -0.0844375380175566, -0.0844375272293736, -0.0844376243230199, -0.0844375272293736, -0.084405362262004, -0.0844375218352822, -0.0844376890521174, -0.0844375218352822, -0.0844375380175566, -0.0844375380175566, -0.0844374678943676, -0.0844374678943676, -0.0844374193475445, -0.0844340210699253, -0.0844375056530078, -0.0844375649880139, -0.0844375110470993, -0.0844374948648249]"
