lambda_pde,epoch,u_mse,u_x_mse,u_xx_mse,u_t_mse
0.1,0,2.1669421195983887,70.51128606865896,16181.684124210296,78.11902162344302
0.1,50,0.4316150546073913,15.76326860188304,7163.7009468325805,5.547048174673251
0.1,200,0.0360023267567157,5.371866960914769,4017.749019908569,1.2707908095873106
0.1,500,0.0166243258863687,2.548574996630864,2638.8562567796844,0.7244936129461436
0.1,1000,0.014546850696206,1.8676127883048093,2203.12446152664,0.6364125531996286
