epoch,u_mse,u_x_mse,u_xx_mse,u_t_mse
0,2.1669418811798096,70.51128070858503,16181.683780215653,78.11902169372291
50,0.09696414321660995,14.789338851370362,8163.597182590612,15.360106243529257
200,0.0072367992252111435,3.6815582434636616,3939.155965991868,3.12435036675752
500,0.0016938685439527035,1.3410429668742976,2214.524084397521,0.9001079394141075
1000,0.0006688174325972795,0.622311377628362,1425.5540765106348,0.3545631303495317
