epoch,u_mse,u_x_mse,u_xx_mse,u_t_mse
0,2.1669418811798096,70.51128070858503,16181.683780215653,78.11902169372291
50,0.11895477771759033,13.734273417890336,7592.471724627942,10.07281287508126
200,0.007069791201502085,3.3149656655455173,3589.3275408337317,1.3592542639552343
500,0.003124276641756296,1.4769531004805379,2301.376564177496,0.4864504283206325
1000,0.0023412031587213278,0.8986626263541478,1750.4304824166165,0.2971137001297203
