epoch,u_mse,u_x_mse,u_xx_mse,u_t_mse
0,2.1669418811798096,70.51128070858503,16181.683780215653,78.11902169372291
50,0.43161576986312866,15.763283348328553,7163.703572556695,5.547054933194954
200,0.036002688109874725,5.371886088249922,4017.756669581457,1.2707966162071767
500,0.01662438176572323,2.5485879739413417,2638.861241090469,0.7244964055821655
1000,0.014546881429851055,1.8676187375569424,2203.1282904012573,0.6364135950215939
