lambda_pde,epoch,data_loss,pde_loss,total_loss,coeff_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,data_grad,pde_grad,weighted_pde_grad,grad_ratio,grad_cos,symnet_pde_grad,symnet_data_grad,surrogate_update_rel,symnet_update_rel,lambda_data,lambda_ratio,weighted_data_loss,weighted_pde_loss,g_data_norm,g_pde_norm,weighted_g_data_norm,weighted_g_pde_norm,weighted_pde_over_data,gradient_cosine,g_total_norm,cancellation_ratio,data_dot_total,pde_dot_total,coefficient_error,expression
0.01,10,0.8220864534378052,28.96257781982422,1.1117122173309326,0.9668035324120576,0.2077071436767665,0.0869413514984229,-0.1683797729897991,0.0061714820044616,-0.0845640934994109,-0.0558731097780772,0.0027332439343027,-0.0085045397834259,0.000909266744544,-2.2071931464410143e-05,,,,,,,,,,1.0,0.01,0.8220864534378052,0.2896257781982422,,,,,,,,,,,0.9668035324120576,u_t_hat = (+0.086941)*u + (-0.168380)*u_x + (+0.006171)*u_xx + (-0.084564)*u^2 + (-0.055873)*u*u_x + (+0.002733)*u*u_xx + (-0.008505)*u_x^2 + (+0.000909)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,11,0.81327885389328,25.729124069213867,1.0705701112747192,0.967006669340375,0.207961275266502,0.0874234200515046,-0.1685548399278828,0.0061620412519712,-0.0843454727972585,-0.0557211654198832,0.0027253764707532,-0.0084790802409136,0.000906548255449,-2.2001865841786386e-05,,,,,,,,,,1.0,0.01,0.81327885389328,0.25729124069213866,,,,,,,,,,,0.967006669340375,u_t_hat = (+0.087423)*u + (-0.168555)*u_x + (+0.006162)*u_xx + (-0.084345)*u^2 + (-0.055721)*u*u_x + (+0.002725)*u*u_xx + (-0.008479)*u_x^2 + (+0.000907)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,12,0.7695856690406799,26.234275817871094,1.0319284200668335,0.9672013940989784,0.2082141038128976,0.0878953451041551,-0.1687255437502187,0.0061526976650597,-0.0841398943746007,-0.055577596655795,0.0027178928761455,-0.0084549300572247,0.0009039531893906,-2.1934589767106788e-05,,,,,,,,,,1.0,0.01,0.7695856690406799,0.26234275817871094,,,,,,,,,,,0.9672013940989784,u_t_hat = (+0.087895)*u + (-0.168726)*u_x + (+0.006153)*u_xx + (-0.084140)*u^2 + (-0.055578)*u*u_x + (+0.002718)*u*u_xx + (-0.008455)*u_x^2 + (+0.000904)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,13,0.7243669629096985,25.343080520629883,0.9777977466583252,0.9673888162223352,0.2084694056930252,0.0883527943551611,-0.1688992549178723,0.0061434277067235,-0.083946753857894,-0.0554421012736544,0.0027107806425886,-0.008432056100165,0.0009014790504528,-2.1870081852818657e-05,,,,,,,,,,1.0,0.01,0.7243669629096985,0.25343080520629885,,,,,,,,,,,0.9673888162223352,u_t_hat = (+0.088353)*u + (-0.168899)*u_x + (+0.006143)*u_xx + (-0.083947)*u^2 + (-0.055442)*u*u_x + (+0.002711)*u*u_xx + (-0.008432)*u_x^2 + (+0.000901)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,14,0.6847749352455139,23.096927642822266,0.9157441854476928,0.9675713123404056,0.2087288742316051,0.0887986386065314,-0.1690782166146461,0.0061342814685344,-0.0837630649308056,-0.0553126213525726,0.0027039458728147,-0.0084101232248484,0.0008990928301491,-2.180758589616605e-05,,,,,,,,,,1.0,0.01,0.6847749352455139,0.23096927642822265,,,,,,,,,,,0.9675713123404056,u_t_hat = (+0.088799)*u + (-0.169078)*u_x + (+0.006134)*u_xx + (-0.083763)*u^2 + (-0.055313)*u*u_x + (+0.002704)*u*u_xx + (-0.008410)*u_x^2 + (+0.000899)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,15,0.6568076014518738,23.30874252319336,0.8898950219154358,0.9677436287276678,0.2089770076444094,0.0892238043840382,-0.1692474414146946,0.0061251919605591,-0.0835903105939632,-0.0551911140760522,0.0026974482876002,-0.0083895768044221,0.0008968307816567,-2.17476931102127e-05,,,,,,,,,,1.0,0.01,0.6568076014518738,0.2330874252319336,,,,,,,,,,,0.9677436287276678,u_t_hat = (+0.089224)*u + (-0.169247)*u_x + (+0.006125)*u_xx + (-0.083590)*u^2 + (-0.055191)*u*u_x + (+0.002697)*u*u_xx + (-0.008390)*u_x^2 + (+0.000897)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,16,0.6201417446136475,21.52004623413086,0.8353421688079834,0.967907855508804,0.2092149833133561,0.08964083622252,-0.169403022234142,0.0061160577926282,-0.083426281582733,-0.0550756942158665,0.0026912144251052,-0.0083700536590665,0.000894661706028,-2.168978478361284e-05,,,,,,,,,,1.0,0.01,0.6201417446136475,0.2152004623413086,,,,,,,,,,,0.967907855508804,u_t_hat = (+0.089641)*u + (-0.169403)*u_x + (+0.006116)*u_xx + (-0.083426)*u^2 + (-0.055076)*u*u_x + (+0.002691)*u*u_xx + (-0.008370)*u_x^2 + (+0.000895)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,17,0.5829604268074036,22.537317276000977,0.8083335757255554,0.9680636147222328,0.2094440453156981,0.0900253584031019,-0.1695586523543323,0.006107043120254,-0.0832727402300528,-0.0549670165650255,0.0026853124621451,-0.0083515869209756,0.0008925994555956,-2.16345086536766e-05,,,,,,,,,,1.0,0.01,0.5829604268074036,0.22537317276000976,,,,,,,,,,,0.9680636147222328,u_t_hat = (+0.090025)*u + (-0.169559)*u_x + (+0.006107)*u_xx + (-0.083273)*u^2 + (-0.054967)*u*u_x + (+0.002685)*u*u_xx + (-0.008352)*u_x^2 + (+0.000893)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,18,0.5507875084877014,21.0098819732666,0.7608863115310669,0.9682102690005012,0.2096491738697572,0.0903857397486096,-0.1696938842921424,0.0060981781190821,-0.0831249277291132,-0.054862397191741,0.0026795773297898,-0.0083338114988572,0.000890597419132,-2.1580436337420544e-05,,,,,,,,,,1.0,0.01,0.5507875084877014,0.21009881973266603,,,,,,,,,,,0.9682102690005012,u_t_hat = (+0.090386)*u + (-0.169694)*u_x + (+0.006098)*u_xx + (-0.083125)*u^2 + (-0.054862)*u*u_x + (+0.002680)*u*u_xx + (-0.008334)*u_x^2 + (+0.000891)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,19,0.524962306022644,21.16346740722656,0.736596941947937,0.9683489020003858,0.2098408147260215,0.0907254948166538,-0.1698187877243122,0.0060893251881685,-0.0829850584233176,-0.0547630341513554,0.0026740986972874,-0.0083168809476875,0.0008886807429888,-2.152843555841108e-05,,,,,,,,,,1.0,0.01,0.524962306022644,0.2116346740722656,,,,,,,,,,,0.9683489020003858,u_t_hat = (+0.090725)*u + (-0.169819)*u_x + (+0.006089)*u_xx + (-0.082985)*u^2 + (-0.054763)*u*u_x + (+0.002674)*u*u_xx + (-0.008317)*u_x^2 + (+0.000889)*u_x*u_xx + (-0.000022)*u_xx^2
0.01,20,0.5199803709983826,19.57867813110352,0.7157671451568604,0.9684816370400094,0.2100218471702002,0.0910471029362423,-0.1699370355561888,0.0060805845106566,-0.0828504456437202,-0.0546673840032024,0.0026687712164839,-0.0083005837311507,0.0008868186650038,-2.1477510267765627e-05,,,,,,,,,,1.0,0.01,0.5199803709983826,0.1957867813110352,,,,,,,,,,,0.9684816370400094,u_t_hat = (+0.091047)*u + (-0.169937)*u_x + (+0.006081)*u_xx + (-0.082850)*u^2 + (-0.054667)*u*u_x + (+0.002669)*u*u_xx + (-0.008301)*u_x^2 + (+0.000887)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,21,0.4561226367950439,20.18195343017578,0.6579421758651733,0.9686080695580672,0.2101929805591219,0.091348606742369,-0.1700500944848738,0.0060718884931002,-0.0827222270346382,-0.0545760151939609,0.002663646680619,-0.0082849803792166,0.0008850254118971,-2.142820126503087e-05,,,,,,,,,,1.0,0.01,0.4561226367950439,0.2018195343017578,,,,,,,,,,,0.9686080695580672,u_t_hat = (+0.091349)*u + (-0.170050)*u_x + (+0.006072)*u_xx + (-0.082722)*u^2 + (-0.054576)*u*u_x + (+0.002664)*u*u_xx + (-0.008285)*u_x^2 + (+0.000885)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,22,0.4540814161300659,19.280014038085938,0.6468815803527832,0.9687291740310048,0.210350927101578,0.0916328509388427,-0.1701536260449908,0.0060632492057576,-0.0825980562046674,-0.0544871936014835,0.0026586297830852,-0.0082697574103567,0.0008832662280412,-2.1379569025570623e-05,,,,,,,,,,1.0,0.01,0.4540814161300659,0.19280014038085938,,,,,,,,,,,0.9687291740310048,u_t_hat = (+0.091633)*u + (-0.170154)*u_x + (+0.006063)*u_xx + (-0.082598)*u^2 + (-0.054487)*u*u_x + (+0.002659)*u*u_xx + (-0.008270)*u_x^2 + (+0.000883)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,23,0.4277641773223877,19.22077369689941,0.6199719309806824,0.9688459740868808,0.2105027304114794,0.091903645862875,-0.1702540516583044,0.0060546274202895,-0.082478552763659,-0.0544014337059925,0.0026537728456244,-0.0082550288757775,0.0008815603319876,-2.1332320866306112e-05,,,,,,,,,,1.0,0.01,0.4277641773223877,0.1922077369689941,,,,,,,,,,,0.9688459740868808,u_t_hat = (+0.091904)*u + (-0.170254)*u_x + (+0.006055)*u_xx + (-0.082479)*u^2 + (-0.054401)*u*u_x + (+0.002654)*u*u_xx + (-0.008255)*u_x^2 + (+0.000882)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,24,0.4126788973808288,18.47836303710937,0.59746253490448,0.9689592489655864,0.2106489613119475,0.0921655760982801,-0.1703502620580989,0.0060459766662016,-0.0823624825706796,-0.0543180627256589,0.0026490182614703,-0.008240704299103,0.000879890689111,-2.128582585443288e-05,,,,,,,,,,1.0,0.01,0.4126788973808288,0.18478363037109372,,,,,,,,,,,0.9689592489655864,u_t_hat = (+0.092166)*u + (-0.170350)*u_x + (+0.006046)*u_xx + (-0.082362)*u^2 + (-0.054318)*u*u_x + (+0.002649)*u*u_xx + (-0.008241)*u_x^2 + (+0.000880)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,25,0.3851524293422699,17.46649932861328,0.5598174333572388,0.969068069541567,0.2107823090689033,0.0924177369074551,-0.1704341965729081,0.0060373428104752,-0.0822489263684906,-0.0542364006831261,0.0026443706109774,-0.0082266632575507,0.0008782571746158,-2.1240407858605992e-05,,,,,,,,,,1.0,0.01,0.3851524293422699,0.1746649932861328,,,,,,,,,,,0.969068069541567,u_t_hat = (+0.092418)*u + (-0.170434)*u_x + (+0.006037)*u_xx + (-0.082249)*u^2 + (-0.054236)*u*u_x + (+0.002644)*u*u_xx + (-0.008227)*u_x^2 + (+0.000878)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,26,0.3582967817783355,18.069599151611328,0.5389927625656128,0.969169805049721,0.2108928741531532,0.092644156191951,-0.1705019234684847,0.0060288519873091,-0.0821387119964837,-0.0541569296787421,0.0026398383501848,-0.0082129802985575,0.0008766618476323,-2.1195992022391028e-05,,,,,,,,,,1.0,0.01,0.3582967817783355,0.1806959915161133,,,,,,,,,,,0.969169805049721,u_t_hat = (+0.092644)*u + (-0.170502)*u_x + (+0.006029)*u_xx + (-0.082139)*u^2 + (-0.054157)*u*u_x + (+0.002640)*u*u_xx + (-0.008213)*u_x^2 + (+0.000877)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,27,0.3350359797477722,16.233875274658203,0.4973747134208679,0.9692676605983856,0.2109922576296997,0.0928659386962327,-0.17055710332499,0.006020416083818,-0.0820303615328001,-0.0540789481485677,0.0026353894166108,-0.0081995719544805,0.0008750982187795,-2.115243474364847e-05,,,,,,,,,,1.0,0.01,0.3350359797477722,0.16233875274658202,,,,,,,,,,,0.9692676605983856,u_t_hat = (+0.092866)*u + (-0.170557)*u_x + (+0.006020)*u_xx + (-0.082030)*u^2 + (-0.054079)*u*u_x + (+0.002635)*u*u_xx + (-0.008200)*u_x^2 + (+0.000875)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,28,0.3211332261562347,15.983976364135742,0.4809730052947998,0.969360028868286,0.2110770995178854,0.093067425500252,-0.1706033227714708,0.0060121956344367,-0.0819255560500696,-0.054003348338023,0.0026310778936723,-0.0081865510022111,0.0008735805771753,-2.1110172939526204e-05,,,,,,,,,,1.0,0.01,0.3211332261562347,0.15983976364135744,,,,,,,,,,,0.969360028868286,u_t_hat = (+0.093067)*u + (-0.170603)*u_x + (+0.006012)*u_xx + (-0.081926)*u^2 + (-0.054003)*u*u_x + (+0.002631)*u*u_xx + (-0.008187)*u_x^2 + (+0.000874)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,29,0.3047991693019867,15.93389892578125,0.4641381502151489,0.9694474198377898,0.211149759233176,0.0932595082528424,-0.1706375867877953,0.0060040234660884,-0.0818243514147541,-0.053930133844872,0.0026269097710636,-0.008173907247228,0.000872110607563,-2.1069296743282007e-05,,,,,,,,,,1.0,0.01,0.3047991693019867,0.1593389892578125,,,,,,,,,,,0.9694474198377898,u_t_hat = (+0.093260)*u + (-0.170638)*u_x + (+0.006004)*u_xx + (-0.081824)*u^2 + (-0.053930)*u*u_x + (+0.002627)*u*u_xx + (-0.008174)*u_x^2 + (+0.000872)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,30,0.3005902171134949,16.01729965209961,0.4607632160186767,0.9695299732586532,0.2112086962628785,0.0934335484497773,-0.1706630999222527,0.0059959140630829,-0.0817260213628475,-0.0538588153732389,0.002622864261022,-0.0081615693278825,0.0008706808845931,-2.102965033131768e-05,,,,,,,,,,1.0,0.01,0.3005902171134949,0.1601729965209961,,,,,,,,,,,0.9695299732586532,u_t_hat = (+0.093434)*u + (-0.170663)*u_x + (+0.005996)*u_xx + (-0.081726)*u^2 + (-0.053859)*u*u_x + (+0.002623)*u*u_xx + (-0.008162)*u_x^2 + (+0.000871)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,31,0.2748688757419586,15.086670875549316,0.425735592842102,0.9696090851507364,0.2112603169050063,0.0936070492839106,-0.1706783585021842,0.0059877352560926,-0.0816303221134246,-0.0537893929231237,0.002618921104287,-0.0081495659162656,0.000869287539596,-2.099097705300091e-05,,,,,,,,,,1.0,0.01,0.2748688757419586,0.15086670875549316,,,,,,,,,,,0.9696090851507364,u_t_hat = (+0.093607)*u + (-0.170678)*u_x + (+0.005988)*u_xx + (-0.081630)*u^2 + (-0.053789)*u*u_x + (+0.002619)*u*u_xx + (-0.008150)*u_x^2 + (+0.000869)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,32,0.2640112042427063,14.86745834350586,0.4126857817173004,0.9696837865615656,0.2112939823161841,0.0937581839605751,-0.1706832023001754,0.0059796023160836,-0.0815351510560061,-0.053720481355467,0.002615000673157,-0.0081376638127036,0.0008679046150473,-2.095252987166976e-05,,,,,,,,,,1.0,0.01,0.2640112042427063,0.1486745834350586,,,,,,,,,,,0.9696837865615656,u_t_hat = (+0.093758)*u + (-0.170683)*u_x + (+0.005980)*u_xx + (-0.081535)*u^2 + (-0.053720)*u*u_x + (+0.002615)*u*u_xx + (-0.008138)*u_x^2 + (+0.000868)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,33,0.2590458989143371,14.342514038085938,0.4024710357189178,0.9697562659546708,0.2113266688812657,0.093902594001019,-0.1706889088611676,0.0059715279168271,-0.0814429663149205,-0.0536536277086987,0.0026112030307616,-0.0081261121458097,0.000866563684282,-2.091529567011279e-05,,,,,,,,,,1.0,0.01,0.2590458989143371,0.14342514038085938,,,,,,,,,,,0.9697562659546708,u_t_hat = (+0.093903)*u + (-0.170689)*u_x + (+0.005972)*u_xx + (-0.081443)*u^2 + (-0.053654)*u*u_x + (+0.002611)*u*u_xx + (-0.008126)*u_x^2 + (+0.000867)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,34,0.2454491257667541,14.055549621582031,0.386004626750946,0.9698260655115364,0.2113617212885216,0.0940544507278857,-0.1706911890205273,0.0059635144723748,-0.0813550934489483,-0.0535900480269805,0.0026075704572962,-0.0081151530354635,0.0008652840906477,-2.087959831698508e-05,,,,,,,,,,1.0,0.01,0.2454491257667541,0.1405554962158203,,,,,,,,,,,0.9698260655115364,u_t_hat = (+0.094054)*u + (-0.170691)*u_x + (+0.005964)*u_xx + (-0.081355)*u^2 + (-0.053590)*u*u_x + (+0.002608)*u*u_xx + (-0.008115)*u_x^2 + (+0.000865)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,35,0.2279366999864578,13.957962036132812,0.3675163388252258,0.9698934198629886,0.2113928578695724,0.0941936759259136,-0.1706945291458597,0.0059556235410437,-0.0812690489399145,-0.0535280981322597,0.0026040493978465,-0.0081045105924338,0.0008640475515609,-2.0845228519806693e-05,,,,,,,,,,1.0,0.01,0.2279366999864578,0.13957962036132812,,,,,,,,,,,0.9698934198629886,u_t_hat = (+0.094194)*u + (-0.170695)*u_x + (+0.005956)*u_xx + (-0.081269)*u^2 + (-0.053528)*u*u_x + (+0.002604)*u*u_xx + (-0.008105)*u_x^2 + (+0.000864)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,36,0.2212029248476028,13.147747039794922,0.3526803851127624,0.9699584386132728,0.211421288899224,0.0943273596061245,-0.1706964148992761,0.0059478231366495,-0.0811850968838215,-0.0534679363261432,0.002600640380915,-0.0080942160374417,0.0008628541294196,-2.0812122115919563e-05,,,,,,,,,,1.0,0.01,0.2212029248476028,0.13147747039794921,,,,,,,,,,,0.9699584386132728,u_t_hat = (+0.094327)*u + (-0.170696)*u_x + (+0.005948)*u_xx + (-0.081185)*u^2 + (-0.053468)*u*u_x + (+0.002601)*u*u_xx + (-0.008094)*u_x^2 + (+0.000863)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,37,0.212260290980339,13.3840970993042,0.3461012542247772,0.9700209115525584,0.2114457273337882,0.0944521003031079,-0.1706972653370913,0.0059400975678564,-0.0811029934997441,-0.053409490653355,0.0025973166290444,-0.0080842687333299,0.0008616968356595,-2.0779909406198548e-05,,,,,,,,,,1.0,0.01,0.212260290980339,0.13384097099304199,,,,,,,,,,,0.9700209115525584,u_t_hat = (+0.094452)*u + (-0.170697)*u_x + (+0.005940)*u_xx + (-0.081103)*u^2 + (-0.053409)*u*u_x + (+0.002597)*u*u_xx + (-0.008084)*u_x^2 + (+0.000862)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,38,0.2056667655706405,12.329191207885742,0.3289586901664734,0.9700823367249504,0.2114640804707948,0.0945693334178683,-0.1706950837792174,0.0059325295159335,-0.0810198895981198,-0.0533507571594636,0.0025939618716971,-0.0080743284379514,0.0008605352988426,-2.07474568503509e-05,,,,,,,,,,1.0,0.01,0.2056667655706405,0.12329191207885742,,,,,,,,,,,0.9700823367249504,u_t_hat = (+0.094569)*u + (-0.170695)*u_x + (+0.005933)*u_xx + (-0.081020)*u^2 + (-0.053351)*u*u_x + (+0.002594)*u*u_xx + (-0.008074)*u_x^2 + (+0.000861)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,39,0.189540684223175,12.312807083129885,0.3126687407493591,0.9701406557544804,0.2114788235644793,0.0946761011543964,-0.1706928405954149,0.0059251063071097,-0.0809394215777485,-0.0532943981896743,0.0025907439964828,-0.0080648551790777,0.0008594287969692,-2.0716528921473832e-05,,,,,,,,,,1.0,0.01,0.189540684223175,0.12312807083129886,,,,,,,,,,,0.9701406557544804,u_t_hat = (+0.094676)*u + (-0.170693)*u_x + (+0.005925)*u_xx + (-0.080939)*u^2 + (-0.053294)*u*u_x + (+0.002591)*u*u_xx + (-0.008065)*u_x^2 + (+0.000859)*u_x*u_xx + (-0.000021)*u_xx^2
0.01,40,0.1831927746534347,12.129901885986328,0.30449178814888,0.9701962978001096,0.2114894299740433,0.0947732125568949,-0.1706895744211969,0.0059178418221818,-0.0808613558152436,-0.0532398560905996,0.0025876261843979,-0.0080557106935145,0.0008583589226601,-2.0686583292338324e-05,,,,,,,,,,1.0,0.01,0.1831927746534347,0.12129901885986329,,,,,,,,,,,0.9701962978001096,u_t_hat = (+0.094773)*u + (-0.170690)*u_x + (+0.005918)*u_xx + (-0.080861)*u^2 + (-0.053240)*u*u_x + (+0.002588)*u*u_xx + (-0.008056)*u_x^2 + (+0.000858)*u_x*u_xx + (-0.000021)*u_xx^2
