lambda_pde,epoch,data_loss,pde_loss,total_loss,coeff_error,spurious_l2,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,data_grad,pde_grad,weighted_pde_grad,grad_ratio,grad_cos,symnet_pde_grad,symnet_data_grad,surrogate_update_rel,symnet_update_rel,lambda_data,lambda_ratio,weighted_data_loss,weighted_pde_loss,g_data_norm,g_pde_norm,weighted_g_data_norm,weighted_g_pde_norm,weighted_pde_over_data,gradient_cosine,g_total_norm,cancellation_ratio,data_dot_total,pde_dot_total,coefficient_error,expression
0.1,10,1.084890842437744,25.83407211303711,3.6682980060577393,0.9667969443076344,0.2077099939056573,0.0867138795865237,-0.1684966527260599,0.0061723269225391,-0.0845716507080901,-0.055880470802794,0.0027338052038983,-0.0085063047099177,0.000909490940181,-2.2079024493492693e-05,,,,,,,,,,1.0,0.1,1.084890842437744,2.583407211303711,,,,,,,,,,,0.9667969443076344,u_t_hat = (+0.086714)*u + (-0.168497)*u_x + (+0.006172)*u_xx + (-0.084572)*u^2 + (-0.055880)*u*u_x + (+0.002734)*u*u_xx + (-0.008506)*u_x^2 + (+0.000909)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,11,1.0892705917358398,22.481449127197266,3.3374154567718506,0.966997238658076,0.2079546764035287,0.0871565311580843,-0.1686804705460106,0.006163125161162,-0.0843540356022538,-0.055729353930272,0.0027260652856053,-0.0084810267573152,0.0009068171279789,-2.2010749314565844e-05,,,,,,,,,,1.0,0.1,1.0892705917358398,2.248144912719727,,,,,,,,,,,0.966997238658076,u_t_hat = (+0.087157)*u + (-0.168680)*u_x + (+0.006163)*u_xx + (-0.084354)*u^2 + (-0.055729)*u*u_x + (+0.002726)*u*u_xx + (-0.008481)*u_x^2 + (+0.000907)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,12,1.0369384288787842,22.08686065673828,3.245624542236328,0.9671880443079444,0.2081930007694974,0.0875811488733894,-0.1688581997242116,0.0061541593733338,-0.084148939662677,-0.0555865946630369,0.0027187192778005,-0.0084571059503544,0.000904275287325,-2.1945575330779543e-05,,,,,,,,,,1.0,0.1,1.0369384288787842,2.2086860656738283,,,,,,,,,,,0.9671880443079444,u_t_hat = (+0.087581)*u + (-0.168858)*u_x + (+0.006154)*u_xx + (-0.084149)*u^2 + (-0.055587)*u*u_x + (+0.002719)*u*u_xx + (-0.008457)*u_x^2 + (+0.000904)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,13,1.0181090831756592,20.728286743164062,3.090937852859497,0.9673704936681492,0.2084301631916827,0.0879889941454429,-0.1690356207727694,0.0061453185126784,-0.0839566574579776,-0.0554521786100336,0.0027117562581003,-0.0084345104311564,0.0009018584920528,-2.1883250474548485e-05,,,,,,,,,,1.0,0.1,1.0181090831756592,2.072828674316406,,,,,,,,,,,0.9673704936681492,u_t_hat = (+0.087989)*u + (-0.169036)*u_x + (+0.006145)*u_xx + (-0.083957)*u^2 + (-0.055452)*u*u_x + (+0.002712)*u*u_xx + (-0.008435)*u_x^2 + (+0.000902)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,14,0.9608279466629028,18.69938087463379,2.830766201019287,0.9675475130640904,0.2086731646846031,0.0883932465652854,-0.169215814988116,0.006136574214089,-0.0837748476755204,-0.0553246558724542,0.0027051163295608,-0.008413035034981,0.0008995481475895,-2.1823406574429865e-05,,,,,,,,,,1.0,0.1,0.9608279466629028,1.869938087463379,,,,,,,,,,,0.9675475130640904,u_t_hat = (+0.088393)*u + (-0.169216)*u_x + (+0.006137)*u_xx + (-0.083775)*u^2 + (-0.055325)*u*u_x + (+0.002705)*u*u_xx + (-0.008413)*u_x^2 + (+0.000900)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,15,0.9461450576782228,17.560867309570312,2.702231884002685,0.9677144812842692,0.208904974874683,0.0887740454026559,-0.1693878006297677,0.0061279898464215,-0.0836044295725439,-0.0552049978465225,0.0026988507569192,-0.0083928664489986,0.0008973669667691,-2.176664553726377e-05,,,,,,,,,,1.0,0.1,0.9461450576782228,1.7560867309570314,,,,,,,,,,,0.9677144812842692,u_t_hat = (+0.088774)*u + (-0.169388)*u_x + (+0.006128)*u_xx + (-0.083604)*u^2 + (-0.055205)*u*u_x + (+0.002699)*u*u_xx + (-0.008393)*u_x^2 + (+0.000897)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,16,0.911230742931366,16.272415161132812,2.5384721755981445,0.9678726988575416,0.2091279361995032,0.0891385328649762,-0.1695515653725386,0.0061193668539275,-0.0834440318813443,-0.0550923878398577,0.0026929021095765,-0.0083738957192634,0.0008952977901704,-2.1712394482174487e-05,,,,,,,,,,1.0,0.1,0.911230742931366,1.6272415161132814,,,,,,,,,,,0.9678726988575416,u_t_hat = (+0.089139)*u + (-0.169552)*u_x + (+0.006119)*u_xx + (-0.083444)*u^2 + (-0.055092)*u*u_x + (+0.002693)*u*u_xx + (-0.008374)*u_x^2 + (+0.000895)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,17,0.8810532093048096,17.26068115234375,2.607121467590332,0.9680219879951112,0.2093414799251544,0.0894736163552061,-0.1697132594841071,0.0061107987811086,-0.0832940101157707,-0.0549868762211529,0.0026873047401916,-0.0083561043682055,0.0008933484799281,-2.166110865849792e-05,,,,,,,,,,1.0,0.1,0.8810532093048096,1.726068115234375,,,,,,,,,,,0.9680219879951112,u_t_hat = (+0.089474)*u + (-0.169713)*u_x + (+0.006111)*u_xx + (-0.083294)*u^2 + (-0.054987)*u*u_x + (+0.002687)*u*u_xx + (-0.008356)*u_x^2 + (+0.000893)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,18,0.860433042049408,15.078624725341797,2.368295431137085,0.968164514201001,0.2095439687233103,0.0897892740851763,-0.1698676570857246,0.0061023483933076,-0.0831505399625601,-0.0548858761982424,0.0026819184194494,-0.0083390642259324,0.0008914718632336,-2.161153231135449e-05,,,,,,,,,,1.0,0.1,0.860433042049408,1.5078624725341798,,,,,,,,,,,0.968164514201001,u_t_hat = (+0.089789)*u + (-0.169868)*u_x + (+0.006102)*u_xx + (-0.083151)*u^2 + (-0.054886)*u*u_x + (+0.002682)*u*u_xx + (-0.008339)*u_x^2 + (+0.000891)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,19,0.8367162942886353,14.343649864196776,2.2710814476013184,0.968298755668177,0.2097369253437988,0.0900873851252925,-0.1700148074781338,0.0060939444760009,-0.0830155005663437,-0.0547912801948802,0.0026768301740857,-0.0083231805246638,0.0008897072507608,-2.156457288405134e-05,,,,,,,,,,1.0,0.1,0.8367162942886353,1.4343649864196777,,,,,,,,,,,0.968298755668177,u_t_hat = (+0.090087)*u + (-0.170015)*u_x + (+0.006094)*u_xx + (-0.083016)*u^2 + (-0.054791)*u*u_x + (+0.002677)*u*u_xx + (-0.008323)*u_x^2 + (+0.000890)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,20,0.823875367641449,13.350022315979004,2.1588776111602783,0.9684242526739704,0.2099132000762903,0.0903530387039091,-0.1701545504339205,0.0060856920404352,-0.0828875968409567,-0.0547019657087635,0.0026719767599745,-0.008308230896405,0.00088802943376,-2.1519549030266947e-05,,,,,,,,,,1.0,0.1,0.823875367641449,1.3350022315979004,,,,,,,,,,,0.9684242526739704,u_t_hat = (+0.090353)*u + (-0.170155)*u_x + (+0.006086)*u_xx + (-0.082888)*u^2 + (-0.054702)*u*u_x + (+0.002672)*u*u_xx + (-0.008308)*u_x^2 + (+0.000888)*u_x*u_xx + (-0.000022)*u_xx^2
0.1,21,0.7721602916717529,13.237903594970703,2.0959506034851074,0.9685416087971868,0.2100748768800155,0.0905888533404339,-0.1702883279998146,0.0060775409950388,-0.082766564690397,-0.0546177708405216,0.002667349368742,-0.008294195589271,0.0008864359163154,-2.1476385893566886e-05,,,,,,,,,,1.0,0.1,0.7721602916717529,1.3237903594970704,,,,,,,,,,,0.9685416087971868,u_t_hat = (+0.090589)*u + (-0.170288)*u_x + (+0.006078)*u_xx + (-0.082767)*u^2 + (-0.054618)*u*u_x + (+0.002667)*u*u_xx + (-0.008294)*u_x^2 + (+0.000886)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,22,0.7717030048370361,12.209470748901367,1.9926501512527464,0.9686529086910756,0.2102257768189096,0.0908054075052995,-0.1704161278506306,0.0060694641817307,-0.0826507839872661,-0.0545374039929536,0.0026628842277597,-0.0082808222888608,0.0008849022384523,-2.143447087333472e-05,,,,,,,,,,1.0,0.1,0.7717030048370361,1.2209470748901368,,,,,,,,,,,0.9686529086910756,u_t_hat = (+0.090805)*u + (-0.170416)*u_x + (+0.006069)*u_xx + (-0.082651)*u^2 + (-0.054537)*u*u_x + (+0.002663)*u*u_xx + (-0.008281)*u_x^2 + (+0.000885)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,23,0.7488372921943665,11.766056060791016,1.9254429340362549,0.968758624133506,0.2103685576798405,0.0910074162733203,-0.1705386155463976,0.0060614356494555,-0.0825405950091056,-0.0544609695012094,0.0026586119901696,-0.0082681250126412,0.0008834364494989,-2.139421644380097e-05,,,,,,,,,,1.0,0.1,0.7488372921943665,1.1766056060791017,,,,,,,,,,,0.968758624133506,u_t_hat = (+0.091007)*u + (-0.170539)*u_x + (+0.006061)*u_xx + (-0.082541)*u^2 + (-0.054461)*u*u_x + (+0.002659)*u*u_xx + (-0.008268)*u_x^2 + (+0.000883)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,24,0.7512012720108032,11.439937591552734,1.8951950073242188,0.9688597469256122,0.2105060518680581,0.0911929570770906,-0.1706606102347356,0.00605346505442,-0.0824355000365265,-0.0543880788067996,0.002654518210238,-0.0082560279388602,0.0008820319352786,-2.135552330561384e-05,,,,,,,,,,1.0,0.1,0.7512012720108032,1.1439937591552736,,,,,,,,,,,0.9688597469256122,u_t_hat = (+0.091193)*u + (-0.170661)*u_x + (+0.006053)*u_xx + (-0.082436)*u^2 + (-0.054388)*u*u_x + (+0.002655)*u*u_xx + (-0.008256)*u_x^2 + (+0.000882)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,25,0.7113893628120422,10.737298965454102,1.7851192951202393,0.9689553767440452,0.2106324021916152,0.0913597332750032,-0.1707763437287236,0.0060456332673544,-0.0823351435556796,-0.0543183469489984,0.002650598836113,-0.0082444412282995,0.0008806857630901,-2.1318415901690696e-05,,,,,,,,,,1.0,0.1,0.7113893628120422,1.0737298965454103,,,,,,,,,,,0.9689553767440452,u_t_hat = (+0.091360)*u + (-0.170776)*u_x + (+0.006046)*u_xx + (-0.082335)*u^2 + (-0.054318)*u*u_x + (+0.002651)*u*u_xx + (-0.008244)*u_x^2 + (+0.000881)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,26,0.6927661299705505,10.12789821624756,1.7055559158325195,0.9690457055912636,0.2107492747101603,0.0915090323782621,-0.1708871717987918,0.0060378274313439,-0.0822396474570277,-0.0542519466204679,0.0026468505206123,-0.0082334120306197,0.0008793978081378,-2.1282796460362083e-05,,,,,,,,,,1.0,0.1,0.6927661299705505,1.0127898216247562,,,,,,,,,,,0.9690457055912636,u_t_hat = (+0.091509)*u + (-0.170887)*u_x + (+0.006038)*u_xx + (-0.082240)*u^2 + (-0.054252)*u*u_x + (+0.002647)*u*u_xx + (-0.008233)*u_x^2 + (+0.000879)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,27,0.6593635678291321,9.442155838012695,1.6035791635513306,0.9691312256629976,0.2108593369043806,0.091650188843096,-0.170991331943381,0.0060301362627869,-0.082149204733803,-0.054188964167539,0.0026432873571346,-0.0082229435316088,0.0008781723758763,-2.124885746960224e-05,,,,,,,,,,1.0,0.1,0.6593635678291321,0.9442155838012696,,,,,,,,,,,0.9691312256629976,u_t_hat = (+0.091650)*u + (-0.170991)*u_x + (+0.006030)*u_xx + (-0.082149)*u^2 + (-0.054189)*u*u_x + (+0.002643)*u*u_xx + (-0.008223)*u_x^2 + (+0.000878)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,28,0.6662107110023499,9.092548370361328,1.5754655599594116,0.9692134637798344,0.2109658926078353,0.0917830721785044,-0.1710936309849253,0.0060226750326495,-0.0820625050635329,-0.054128568506776,0.0026398557907654,-0.0082129044768057,0.0008769924316804,-2.121606882364084e-05,,,,,,,,,,1.0,0.1,0.6662107110023499,0.9092548370361329,,,,,,,,,,,0.9692134637798344,u_t_hat = (+0.091783)*u + (-0.171094)*u_x + (+0.006023)*u_xx + (-0.082063)*u^2 + (-0.054129)*u*u_x + (+0.002640)*u*u_xx + (-0.008213)*u_x^2 + (+0.000877)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,29,0.6478005647659302,8.931146621704102,1.5409152507781982,0.9692918157509418,0.2110665743548958,0.0919014275158682,-0.1711944633293679,0.006015449172548,-0.0819796855729879,-0.0540708495822737,0.0026365716765781,-0.0082033050607316,0.0008758631545752,-2.1184650508734155e-05,,,,,,,,,,1.0,0.1,0.6478005647659302,0.8931146621704102,,,,,,,,,,,0.9692918157509418,u_t_hat = (+0.091901)*u + (-0.171194)*u_x + (+0.006015)*u_xx + (-0.081980)*u^2 + (-0.054071)*u*u_x + (+0.002637)*u*u_xx + (-0.008203)*u_x^2 + (+0.000876)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,30,0.6360222697257996,8.715009689331055,1.5075232982635498,0.9693665741562664,0.2111620311924075,0.0920069947351927,-0.1712937920011516,0.0060083482396194,-0.0819006040566283,-0.054015652690189,0.0026334339575679,-0.0081941166112954,0.0008747829222156,-2.115461474634087e-05,,,,,,,,,,1.0,0.1,0.6360222697257996,0.8715009689331055,,,,,,,,,,,0.9693665741562664,u_t_hat = (+0.092007)*u + (-0.171294)*u_x + (+0.006008)*u_xx + (-0.081901)*u^2 + (-0.054016)*u*u_x + (+0.002633)*u*u_xx + (-0.008194)*u_x^2 + (+0.000875)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,31,0.6029437780380249,8.05966567993164,1.4089102745056152,0.969437979447398,0.2112522822541727,0.0921036450694897,-0.1713898051979745,0.0060012201486097,-0.0818247983464502,-0.0539627367803479,0.0026304155039424,-0.008185316827982,0.0008737440596604,-2.1125662110723272e-05,,,,,,,,,,1.0,0.1,0.6029437780380249,0.8059665679931641,,,,,,,,,,,0.969437979447398,u_t_hat = (+0.092104)*u + (-0.171390)*u_x + (+0.006001)*u_xx + (-0.081825)*u^2 + (-0.053963)*u*u_x + (+0.002630)*u*u_xx + (-0.008185)*u_x^2 + (+0.000874)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,32,0.6058387160301208,8.007587432861328,1.4065974950790403,0.9695055812354832,0.2113326294925911,0.0921842363113374,-0.1714808883205061,0.005994133699991,-0.0817516132812173,-0.0539115118194887,0.0026274884812399,-0.0081767795535908,0.0008727347737075,-2.109749775919066e-05,,,,,,,,,,1.0,0.1,0.6058387160301208,0.8007587432861328,,,,,,,,,,,0.9695055812354832,u_t_hat = (+0.092184)*u + (-0.171481)*u_x + (+0.005994)*u_xx + (-0.081752)*u^2 + (-0.053912)*u*u_x + (+0.002627)*u*u_xx + (-0.008177)*u_x^2 + (+0.000873)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,33,0.5844845175743103,7.921957969665527,1.3766803741455078,0.9695696721147612,0.2114096468210176,0.0922463587269284,-0.1715756320231989,0.0059871824382647,-0.0816827604061747,-0.0538631434830797,0.0026247126102363,-0.0081687003954984,0.0008717754684686,-2.107065179751337e-05,,,,,,,,,,1.0,0.1,0.5844845175743103,0.7921957969665527,,,,,,,,,,,0.9695696721147612,u_t_hat = (+0.092246)*u + (-0.171576)*u_x + (+0.005987)*u_xx + (-0.081683)*u^2 + (-0.053863)*u*u_x + (+0.002625)*u*u_xx + (-0.008169)*u_x^2 + (+0.000872)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,34,0.582545816898346,7.3120341300964355,1.3137493133544922,0.9696302502039458,0.2114803982496063,0.0923000427244934,-0.1716655319279006,0.0059803633458663,-0.0816172188886986,-0.0538169769781109,0.002622070098016,-0.0081609799571226,0.0008708600913478,-2.1045089088997687e-05,,,,,,,,,,1.0,0.1,0.582545816898346,0.7312034130096436,,,,,,,,,,,0.9696302502039458,u_t_hat = (+0.092300)*u + (-0.171666)*u_x + (+0.005980)*u_xx + (-0.081617)*u^2 + (-0.053817)*u*u_x + (+0.002622)*u*u_xx + (-0.008161)*u_x^2 + (+0.000871)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,35,0.5667861700057983,7.148167610168457,1.2816028594970703,0.9696873252845306,0.2115443025262199,0.0923429394660252,-0.1717512782450118,0.0059736281417626,-0.0815547144752481,-0.0537728719917945,0.0026195528408751,-0.0081535914778451,0.000869986895204,-2.102076533085589e-05,,,,,,,,,,1.0,0.1,0.5667861700057983,0.7148167610168458,,,,,,,,,,,0.9696873252845306,u_t_hat = (+0.092343)*u + (-0.171751)*u_x + (+0.005974)*u_xx + (-0.081555)*u^2 + (-0.053773)*u*u_x + (+0.002620)*u*u_xx + (-0.008154)*u_x^2 + (+0.000870)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,36,0.5577748417854309,6.607411861419678,1.2185161113739014,0.9697414349734838,0.2116046783537788,0.0923798336215386,-0.1718344116227487,0.0059669394081533,-0.081495206535669,-0.0537310192056114,0.0026171543206165,-0.0081466044078418,0.0008691571903931,-2.099757205764217e-05,,,,,,,,,,1.0,0.1,0.5577748417854309,0.6607411861419679,,,,,,,,,,,0.9697414349734838,u_t_hat = (+0.092380)*u + (-0.171834)*u_x + (+0.005967)*u_xx + (-0.081495)*u^2 + (-0.053731)*u*u_x + (+0.002617)*u*u_xx + (-0.008147)*u_x^2 + (+0.000869)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,37,0.5480343699455261,6.315927982330322,1.1796271800994873,0.9697932236151942,0.2116652518927585,0.0924154924622482,-0.1719168424648991,0.0059602935239607,-0.0814389490084251,-0.0536915913122236,0.0026148822886096,-0.0081400461448887,0.0008683734728309,-2.0975574959696957e-05,,,,,,,,,,1.0,0.1,0.5480343699455261,0.6315927982330323,,,,,,,,,,,0.9697932236151942,u_t_hat = (+0.092415)*u + (-0.171917)*u_x + (+0.005960)*u_xx + (-0.081439)*u^2 + (-0.053692)*u*u_x + (+0.002615)*u*u_xx + (-0.008140)*u_x^2 + (+0.000868)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,38,0.527118444442749,6.213339805603027,1.1484525203704834,0.9698428981660464,0.2117238563783583,0.0924485066853497,-0.1719972766269615,0.005953772566941,-0.0813846620436593,-0.0536538903454555,0.0026126932314863,-0.0081338313098703,0.000867624074111,-2.095440586557744e-05,,,,,,,,,,1.0,0.1,0.527118444442749,0.6213339805603028,,,,,,,,,,,0.9698428981660464,u_t_hat = (+0.092449)*u + (-0.171997)*u_x + (+0.005954)*u_xx + (-0.081385)*u^2 + (-0.053654)*u*u_x + (+0.002613)*u*u_xx + (-0.008134)*u_x^2 + (+0.000868)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,39,0.5191858410835266,5.853868007659912,1.1045726537704468,0.9698898298090716,0.2117797057516686,0.0924714383038202,-0.172078339373496,0.0059474157654335,-0.081333203953379,-0.0536183840146001,0.0026106156883788,-0.0081280146983384,0.000866916357185,-2.0934300038363258e-05,,,,,,,,,,1.0,0.1,0.5191858410835266,0.5853868007659913,,,,,,,,,,,0.9698898298090716,u_t_hat = (+0.092471)*u + (-0.172078)*u_x + (+0.005947)*u_xx + (-0.081333)*u^2 + (-0.053618)*u*u_x + (+0.002611)*u*u_xx + (-0.008128)*u_x^2 + (+0.000867)*u_x*u_xx + (-0.000021)*u_xx^2
0.1,40,0.5114340782165527,5.719636917114258,1.0833978652954102,0.96993408972303,0.2118335250788337,0.0924887066128732,-0.1721583791296151,0.0059411603540954,-0.0812849404089717,-0.0535851622637521,0.0026086616386757,-0.0081225924873473,0.0008662521939898,-2.09153567774062e-05,,,,,,,,,,1.0,0.1,0.5114340782165527,0.5719636917114258,,,,,,,,,,,0.96993408972303,u_t_hat = (+0.092489)*u + (-0.172158)*u_x + (+0.005941)*u_xx + (-0.081285)*u^2 + (-0.053585)*u*u_x + (+0.002609)*u*u_xx + (-0.008123)*u_x^2 + (+0.000866)*u_x*u_xx + (-0.000021)*u_xx^2
