epoch,u_mse,u_x_mse,u_xx_mse,u_t_mse
0,2.1669418811798096,70.51128070858503,16181.683780215653,78.11902169372291
50,0.09758289158344269,15.094099824534522,8259.116492858682,16.648643606920437
200,0.008664281107485294,3.9296793114328623,4063.10681972697,4.384678954267938
500,0.0020596461836248636,1.4475873384073468,2278.783207138645,1.4719094468537155
1000,0.0007518948405049741,0.6769305056651193,1450.7218873856316,0.6258361239311838
