epoch,pde_mse,coeff_u,coeff_u_x,coeff_u_xx,coeff_u^2,coeff_u*u_x,coeff_u*u_xx,coeff_u_x^2,coeff_u_x*u_xx,coeff_u_xx^2
65,96.97472381591797,-0.00806480459868908,0.2722395658493042,0.060988813638687134,0.00415367167443037,-0.0038428560364991426,0.00836322084069252,-0.001441909116692841,0.0020413976162672043,0.00046313705388456583
66,93.29553985595703,-0.00970175489783287,0.2730521857738495,0.06271668523550034,0.004154773894697428,-0.0038720457814633846,0.008354845456779003,-0.0014190588844940066,0.0020038457587361336,0.00045486653107218444
67,89.71469116210938,-0.011225025169551373,0.2738679051399231,0.06426907330751419,0.004155983682721853,-0.0038991894107311964,0.008346985094249249,-0.001398260472342372,0.0019700871780514717,0.00044657508260570467
68,86.23165893554688,-0.012637150473892689,0.27468523383140564,0.06565084308385849,0.004157288931310177,-0.003924336284399033,0.008339603431522846,-0.0013794389087706804,0.0019399523735046387,0.0004382801125757396
69,82.8455581665039,-0.013940953649580479,0.2755027413368225,0.06686719506978989,0.004158679395914078,-0.003947541583329439,0.008332669734954834,-0.001362518174573779,0.001913272077217698,0.0004299971042200923
70,79.55532836914062,-0.01513951551169157,0.27631914615631104,0.0679236426949501,0.004160144366323948,-0.003968869335949421,0.008326156996190548,-0.0013474210863932967,0.001889878767542541,0.0004217401728965342
71,76.35977172851562,-0.016236145049333572,0.2771332561969757,0.06882597506046295,0.004161675460636616,-0.003988384269177914,0.00832003727555275,-0.001334069180302322,0.001869605272077024,0.0004135220078751445
72,73.25756072998047,-0.017234355211257935,0.2779439687728882,0.06958019733428955,0.00416326429694891,-0.004006159491837025,0.008314287289977074,-0.0013223829446360469,0.0018522859318181872,0.0004053538723383099
73,70.24739837646484,-0.01813783124089241,0.2787502408027649,0.07019252330064774,0.004164902959018946,-0.004022269509732723,0.008308883756399155,-0.0013122825184836984,0.001837757183238864,0.00039724589441902936
74,67.32789611816406,-0.018950408324599266,0.2795511782169342,0.07066931575536728,0.004166584927588701,-0.004036791156977415,0.008303807117044926,-0.0013036871096119285,0.0018258572090417147,0.000389207067200914
75,64.49771118164062,-0.019676044583320618,0.2803458869457245,0.0710170790553093,0.004168304614722729,-0.004049805458635092,0.008299038745462894,-0.0012965159257873893,0.0018164264038205147,0.0003812454524450004
76,61.75554275512695,-0.02031880058348179,0.28113359212875366,0.07124239206314087,0.004170055966824293,-0.004061393905431032,0.008294560946524143,-0.001290688058361411,0.001809307956136763,0.0003733681223820895
77,59.100074768066406,-0.020882807672023773,0.2819135785102844,0.07135190814733505,0.004171833861619234,-0.004071636125445366,0.008290356956422329,-0.0012861230643466115,0.0018043480813503265,0.00036558127612806857
78,56.53005599975586,-0.021372253075242043,0.28268519043922424,0.07135230302810669,0.004173634108155966,-0.00408061733469367,0.008286411873996258,-0.0012827407335862517,0.0018013962544500828,0.00035789035609923303
79,54.044246673583984,-0.021791353821754456,0.283447802066803,0.07125025987625122,0.0041754525154829025,-0.004088418558239937,0.00828271359205246,-0.0012804617872461677,0.0018003042787313461,0.0003503001353237778
80,51.64144515991211,-0.022144341841340065,0.28420090675354004,0.0710524246096611,0.0041772848926484585,-0.004095121286809444,0.008279246278107166,-0.0012792078778147697,0.0018009287305176258,0.0003428146883379668
81,49.320438385009766,-0.022435437887907028,0.28494399785995483,0.0707654058933258,0.00417912844568491,-0.004100806545466185,0.008276000618934631,-0.0012789018219336867,0.0018031296785920858,0.00033543750760145485
82,47.080039978027344,-0.022668838500976562,0.28567665815353394,0.07039573043584824,0.004180979449301958,-0.004105552565306425,0.008272962644696236,-0.0012794679496437311,0.0018067708006128669,0.0003281715326011181
83,44.919036865234375,-0.022848697379231453,0.2863984704017639,0.06994982063770294,0.004182835575193167,-0.0041094389744102955,0.008270123973488808,-0.0012808323372155428,0.001811720198020339,0.0003210192371625453
84,42.83621597290039,-0.022979114204645157,0.2871091067790985,0.06943399459123611,0.004184693563729525,-0.00411253934726119,0.008267472498118877,-0.0012829224579036236,0.001817850861698389,0.0003139826003462076
85,40.83034896850586,-0.023064112290740013,0.28780823945999146,0.06885441392660141,0.0041865515522658825,-0.004114927724003792,0.008264998905360699,-0.0012856682296842337,0.0018250392749905586,0.000307063281070441
86,38.90016555786133,-0.023107632994651794,0.28849560022354126,0.06821710616350174,0.004188407212495804,-0.004116675350815058,0.0082626948133111,-0.0012890014331787825,0.0018331670435145497,0.00030026250169612467
87,37.04436111450195,-0.023113518953323364,0.2891709506511688,0.06752791255712509,0.004190259147435427,-0.00411785114556551,0.008260552771389484,-0.0012928564101457596,0.0018421210115775466,0.0002935811644420028
88,35.26158142089844,-0.02308550663292408,0.28983408212661743,0.06679249554872513,0.004192104563117027,-0.004118519835174084,0.008258563466370106,-0.001297169248573482,0.00185179163236171,0.0002870199386961758
89,33.5504264831543,-0.023027217015624046,0.29048481583595276,0.0660163164138794,0.004193942993879318,-0.004118744749575853,0.008256720378994942,-0.0013018794124945998,0.0018620752962306142,0.0002805791446007788
90,31.90944480895996,-0.02294214256107807,0.29112300276756287,0.06520464271306992,0.004195771180093288,-0.004118585493415594,0.008255014196038246,-0.0013069279957562685,0.0018728729337453842,0.0002742588985711336
91,30.337129592895508,-0.02283364348113537,0.2917484939098358,0.06436251848936081,0.004197589587420225,-0.0041180988773703575,0.008253439329564571,-0.001312259235419333,0.0018840902484953403,0.0002680590841919184
92,28.83192253112793,-0.022704942151904106,0.29236122965812683,0.06349476426839828,0.004199395887553692,-0.004117338452488184,0.008251989260315895,-0.0013178199296817183,0.0018956385320052505,0.00026197941042482853
93,27.3922061920166,-0.022559117525815964,0.29296112060546875,0.06260597705841064,0.004201189149171114,-0.00411635497584939,0.00825065653771162,-0.0013235595542937517,0.001907432684674859,0.0002560194116085768
94,26.016334533691406,-0.02239910140633583,0.2935481071472168,0.06170051172375679,0.0042029679752886295,-0.004115196410566568,0.008249437436461449,-0.0013294301461428404,0.0019193936605006456,0.0002501784765627235
95,24.702592849731445,-0.02222766913473606,0.2941221594810486,0.06078249216079712,0.0042047323659062386,-0.004113906994462013,0.008248324505984783,-0.0013353867689147592,0.0019314473029226065,0.00024445587769150734
96,23.44922637939453,-0.02204744704067707,0.2946832478046417,0.05985580012202263,0.004206480458378792,-0.00411252724006772,0.008247311227023602,-0.0013413869310170412,0.00194352341350168,0.0002388506691204384
97,22.25444984436035,-0.02186090499162674,0.2952314019203186,0.058924075216054916,0.004208211787045002,-0.004111096262931824,0.00824639480561018,-0.0013473911676555872,0.0019555578473955393,0.00023336196318268776
98,21.116458892822266,-0.021670356392860413,0.29576659202575684,0.057990722358226776,0.004209925886243582,-0.004109649918973446,0.008245570585131645,-0.0013533624587580562,0.0019674904178828,0.00022798865393269807
99,20.033401489257812,-0.02147796005010605,0.2962888777256012,0.0570589043200016,0.004211620893329382,-0.004108219873160124,0.0082448311150074,-0.0013592664618045092,0.0019792651291936636,0.0002227295917691663
100,19.003421783447266,-0.02128571830689907,0.2967982888221741,0.056131549179553986,0.004213298205286264,-0.004106835927814245,0.008244173601269722,-0.0013650715118274093,0.0019908312242478132,0.00021758359798695892
101,18.024648666381836,-0.021095482632517815,0.29729488492012024,0.055211350321769714,0.004214955493807793,-0.004105524625629187,0.008243593387305737,-0.0013707486214116216,0.002002142136916518,0.00021254937746562064
102,17.095205307006836,-0.02090895175933838,0.2977787256240845,0.05430077388882637,0.004216592293232679,-0.004104309715330601,0.008243085816502571,-0.0013762710150331259,0.00201315525919199,0.00020762560598086566
103,16.21322250366211,-0.020727675408124924,0.29824990034103394,0.05340205878019333,0.004218209069222212,-0.004103213548660278,0.008242646232247353,-0.001381614594720304,0.0020238331053406,0.00020281094475649297
104,15.376836776733398,-0.02055305987596512,0.2987084686756134,0.052517227828502655,0.004219805356115103,-0.004102254286408424,0.008242272771894932,-0.001386757823638618,0.0020341407507658005,0.00019810399680864066
105,14.58420181274414,-0.02038636989891529,0.29915452003479004,0.0516480877995491,0.004221379291266203,-0.004101448692381382,0.008241958916187286,-0.0013916807947680354,0.0020440483931452036,0.00019350333604961634
106,13.833488464355469,-0.020228732377290726,0.2995881736278534,0.05079624429345131,0.0042229313403368,-0.004100811202079058,0.008241700939834118,-0.001396366860717535,0.002053529256954789,0.00018900749273598194
107,13.122899055480957,-0.020081141963601112,0.300009548664093,0.049963098019361496,0.004224460572004318,-0.004100353457033634,0.008241498842835426,-0.001400800421833992,0.002062560524791479,0.0001846150407800451
108,12.450666427612305,-0.019944466650485992,0.3004187345504761,0.04914986342191696,0.004225967451930046,-0.004100086633116007,0.008241347037255764,-0.001404968905262649,0.00207112287171185,0.00018032448133453727
109,11.81506061553955,-0.01981945149600506,0.3008158802986145,0.04835757240653038,0.004227451514452696,-0.004100017249584198,0.008241240866482258,-0.001408861018717289,0.0020791993010789156,0.00017613433010410517
110,11.214390754699707,-0.01970672607421875,0.30120107531547546,0.0475870780646801,0.00422891229391098,-0.0041001541540026665,0.008241180330514908,-0.0014124676818028092,0.0020867770072072744,0.00017204307368956506
111,10.647013664245605,-0.019606806337833405,0.3015744686126709,0.04683907330036163,0.004230349790304899,-0.004100499674677849,0.008241160772740841,-0.0014157815603539348,0.0020938455127179623,0.00016804924234747887
112,10.111326217651367,-0.019520103931427002,0.30193620920181274,0.04611409083008766,0.004231763072311878,-0.004101057071238756,0.008241179399192333,-0.0014187971828505397,0.002100397599861026,0.00016415132267866284
113,9.605783462524414,-0.019446931779384613,0.30228641629219055,0.045412514358758926,0.004233152139931917,-0.0041018296033144,0.008241233415901661,-0.0014215102419257164,0.0021064276807010174,0.00016034780128393322
114,9.128887176513672,-0.019387507811188698,0.30262523889541626,0.044734589755535126,0.0042345174588263035,-0.004102816339582205,0.008241320960223675,-0.0014239181764423847,0.0021119338925927877,0.00015663719386793673
115,8.679192543029785,-0.01934196427464485,0.3029528260231018,0.04408043622970581,0.0042358580976724625,-0.004104016348719597,0.008241439238190651,-0.0014260201714932919,0.0021169157698750496,0.0001530180306872353
116,8.25531005859375,-0.019310353323817253,0.3032693564891815,0.04345005005598068,0.004237174987792969,-0.004105427768081427,0.008241587318480015,-0.0014278159942477942,0.002121374709531665,0.0001494887692388147
117,7.855900764465332,-0.019292650744318962,0.30357494950294495,0.04284331575036049,0.00423846673220396,-0.004107046872377396,0.008241759613156319,-0.0014293071581050754,0.0021253146696835756,0.00014604796888306737
118,7.479683876037598,-0.019288763403892517,0.30386975407600403,0.04226001724600792,0.004239733796566725,-0.004108869470655918,0.008241955190896988,-0.0014304962242022157,0.0021287405397742987,0.0001426941016688943
119,7.125435829162598,-0.019298534840345383,0.3041539490222931,0.0416998416185379,0.004240976180881262,-0.00411089276894927,0.008242174051702023,-0.0014313868014141917,0.002131660236045718,0.00013942575606051832
120,6.791981220245361,-0.019321752712130547,0.3044276833534241,0.0411623977124691,0.0042421938851475716,-0.004113107919692993,0.00824241153895855,-0.0014319831971079111,0.0021340816747397184,0.0001362414623145014
121,6.478199005126953,-0.019358152523636818,0.3046911060810089,0.04064721241593361,0.004243386443704367,-0.004115510266274214,0.008242667652666569,-0.0014322907663881779,0.0021360148675739765,0.00013313975068740547
122,6.183020114898682,-0.019407423213124275,0.30494439601898193,0.04015375301241875,0.0042445543222129345,-0.0041180928237736225,0.008242939598858356,-0.0014323156792670488,0.0021374705247581005,0.0001301191805396229
123,5.905429363250732,-0.019469216465950012,0.3051877021789551,0.039681416004896164,0.004245697520673275,-0.00412084860727191,0.008243225514888763,-0.0014320645714178681,0.0021384607534855604,0.0001271783548872918
124,5.644457817077637,-0.019543146714568138,0.30542120337486267,0.039229556918144226,0.004246815107762814,-0.004123769700527191,0.00824352540075779,-0.0014315448934212327,0.002138998359441757,0.0001243158185388893
125,5.399181365966797,-0.019628800451755524,0.30564504861831665,0.03879748284816742,0.004247908014804125,-0.004126847255975008,0.008243834599852562,-0.001430764328688383,0.0021390970796346664,0.00012153015995863825
126,5.168728828430176,-0.0197257362306118,0.30585941672325134,0.038384463638067245,0.004248976707458496,-0.004130074288696051,0.00824415497481823,-0.0014297313755378127,0.0021387708839029074,0.00011882001126650721
127,4.952265739440918,-0.01983349397778511,0.3060644567012787,0.03798973932862282,0.00425002072006464,-0.00413344195112586,0.008244484663009644,-0.0014284546487033367,0.00213803444057703,0.00011618394637480378
128,4.74900484085083,-0.019951598718762398,0.306260347366333,0.03761252388358116,0.004251040052622557,-0.004136941395699978,0.00824482087045908,-0.0014269428793340921,0.002136903116479516,0.00011362058285158128
129,4.558197498321533,-0.020079562440514565,0.30644723773002625,0.037252020090818405,0.004252034239470959,-0.004140564240515232,0.008245161734521389,-0.001425205497071147,0.0021353918127715588,0.00011112856009276584
130,4.379134654998779,-0.020216887816786766,0.3066253066062927,0.036907415837049484,0.004253004677593708,-0.004144302103668451,0.008245508186519146,-0.0014232514658942819,0.0021335165947675705,0.00010870651749428362
131,4.211143970489502,-0.020363077521324158,0.3067947328090668,0.03657789155840874,0.004253951366990805,-0.004148146603256464,0.008245858363807201,-0.0014210906811058521,0.002131293062120676,0.00010635309445206076
132,4.053587436676025,-0.020517628639936447,0.3069556653499603,0.0362626276910305,0.004254873376339674,-0.004152088891714811,0.00824621133506298,-0.0014187321066856384,0.002128736814484,0.00010406695946585387
133,3.9058618545532227,-0.02068004198372364,0.3071082532405853,0.035960812121629715,0.004255771636962891,-0.004156120121479034,0.008246565237641335,-0.0014161854051053524,0.002125863451510668,0.00010184678103541955
134,3.767394542694092,-0.02084982581436634,0.3072526752948761,0.03567163273692131,0.004256647080183029,-0.004160233773291111,0.008246920071542263,-0.0014134601224213839,0.0021226885728538036,9.96912203845568e-05
135,3.637644052505493,-0.0210264939814806,0.3073890805244446,0.035394296050071716,0.00425749784335494,-0.004164420999586582,0.008247275836765766,-0.0014105653390288353,0.002119227545335889,9.759898239281029e-05
136,3.516096353530884,-0.02120956964790821,0.3075176477432251,0.035128019750118256,0.004258325789123774,-0.004168674349784851,0.00824762973934412,-0.0014075106009840965,0.0021154952701181173,9.556875011185184e-05
137,3.402266025543213,-0.02139859087765217,0.3076385259628296,0.03487204387784004,0.004259131383150816,-0.004172985441982746,0.008247981779277325,-0.001404304406605661,0.0021115064155310392,9.359924297314137e-05
138,3.2956926822662354,-0.021593108773231506,0.30775186419487,0.03462562710046768,0.004259913228452206,-0.004177348222583532,0.008248331025242805,-0.0014009559527039528,0.0021072751842439175,9.168916585622355e-05
139,3.1959400177001953,-0.021792689338326454,0.30785784125328064,0.03438805043697357,0.004260672722011805,-0.004181755241006613,0.008248677477240562,-0.0013974735047668219,0.0021028160117566586,8.983725274447352e-05
140,3.1025962829589844,-0.021996917203068733,0.30795660614967346,0.034158624708652496,0.0042614103294909,-0.00418620090931654,0.008249019272625446,-0.0013938657939434052,0.0020981421694159508,8.804224489722401e-05
141,3.015270948410034,-0.022205395624041557,0.3080483078956604,0.03393668308854103,0.004262125585228205,-0.004190678708255291,0.008249358274042606,-0.0013901405036449432,0.002093266462907195,8.630289084976539e-05
142,2.933593988418579,-0.022417746484279633,0.3081331253051758,0.03372159227728844,0.004262818954885006,-0.004195182118564844,0.008249690756201744,-0.0013863055501133204,0.002088201930746436,8.461794641334563e-05
