initial loss,minimum loss,epoch of minimum loss,final loss,physical coeff(u*u_x),physical coeff(u_xx),coefficient error to Burgers truth,PDE prediction MSE
206485.71875,0.965114176273346,1000.0,0.965114176273346,-0.005405794363468885,-0.0017354575684294105,1.0219022509468303,0.965114175313353
1.7920910120010376,0.08980367332696915,870.0,0.08980368077754974,-0.8945991472213589,0.010185022984620337,0.11315483036073093,0.08980368171319188
