epoch,total_loss,tv_loss,l1_loss,pde_loss,data_loss
0,8.392794609069824,0.0,2.847705841064453,0.0008844868279993534,0.8392351865768433
1,7.768343448638916,0.0,2.8437325954437256,0.00217094155959785,0.7767258286476135
2,6.931358337402344,0.0,2.8402552604675293,0.008119022473692894,0.6927298903465271
3,7.223353862762451,0.0,2.8361363410949707,0.017977075651288033,0.7214365601539612
4,6.704862594604492,0.0,2.8325304985046387,0.030941173434257507,0.6689392328262329
5,6.189345836639404,0.0,2.8280982971191406,0.04626572132110596,0.6166213154792786
6,6.1110520362854,0.0,2.8234288692474365,0.06345805525779724,0.6079322695732117
7,6.268885135650635,0.0,2.818751335144043,0.091718889772892,0.6223025918006897
8,6.591904163360596,0.0,2.8149213790893555,0.11391613632440567,0.6534945964813232
9,6.284553527832031,0.0,2.811164379119873,0.13285191357135773,0.6218127608299255
10,6.250679969787598,0.0,2.807387351989746,0.14933089911937714,0.6176014542579651
11,6.195340156555176,0.0,2.803534746170044,0.17264409363269806,0.6109018325805664
12,6.066765308380127,0.0,2.7996010780334473,0.17264340817928314,0.5980443358421326
13,6.419394493103027,0.0,2.7955331802368164,0.17221902310848236,0.6333284974098206
14,5.940557956695557,0.0,2.7913432121276855,0.16498497128486633,0.5858065485954285
15,6.180196285247803,0.0,2.7869961261749268,0.1603938341140747,0.60999995470047
16,6.142790794372559,0.0,2.7825582027435303,0.14511165022850037,0.6070234775543213
17,5.623641490936279,0.0,2.7780895233154297,0.13385294377803802,0.5556715130805969
18,5.927670955657959,0.0,2.7736220359802246,0.12661291658878326,0.5864364504814148
19,6.334941864013672,0.0,2.7691988945007324,0.11105731129646301,0.6279413104057312
20,5.564607620239258,0.0,2.7648427486419678,0.10753928869962692,0.5510838031768799
21,5.737307071685791,0.0,2.760524272918701,0.10187290608882904,0.5686370730400085
22,6.498842239379883,0.0,2.756263256072998,0.09415639936923981,0.6451764106750488
23,5.574554920196533,0.0,2.752047538757324,0.08726174384355545,0.553092360496521
24,6.001631736755371,0.0,2.7478575706481934,0.0862809494137764,0.5958491563796997
