epoch,data_loss,pde_loss,total_loss,lambda_pde,g_data_norm,g_pde_norm,weighted_g_pde_norm,g_total_norm,weighted_pde_over_data,gradient_cosine,cancellation_ratio,data_dot_total,weighted_pde_dot_total,gradient_decomposition_relative_error,coeff_error,spurious_l2,expression,active_threshold,xi_u,xi_u_x,xi_u_xx,xi_u^2,xi_u*u_x,xi_u*u_xx,xi_u_x^2,xi_u_x*u_xx,xi_u_xx^2,delta_theta_norm,update_vs_data_cosine,update_vs_pde_cosine,update_vs_total_cosine,sgd_step_relative_error
0,2.171844720840454,76.15038299560547,40.24703598022461,0.5,30.80999195246557,1236.7675724210592,618.3837862105296,636.2883051803876,20.07088437947623,0.5646258923870161,0.9801206601710638,11706.7353515625,393156.0625,1.0627862328158347e-06,0.9643839326242981,0.20520964110464157,u_t_hat = (+0.081605)*u + (-0.166502)*u_x + (+0.006269)*u_xx + (-0.087418)*u^2 + (-0.057802)*u*u_x + (+0.002831)*u*u_xx + (-0.008820)*u_x^2 + (+0.000942)*u_x*u_xx + (-0.000023)*u_xx^2,1e-12,0.08160524391482188,-0.16650236372411895,0.006268531708896735,-0.08741765588225901,-0.057802133583300205,0.002830534892221806,-0.008820273026813711,0.0009421325894529834,-2.2899140895299556e-05,0.3181441823018459,0.5971593434515916,0.9992011026377933,0.9999999999990592,1.3730223047455515e-06
50,0.7459626197814941,6.788748741149902,4.140336990356445,0.5,7.669658194578909,187.5310429535072,93.7655214767536,95.79765811304128,12.225515022694132,0.22692617062392678,0.9444220556517905,222.017578125,8955.1708984375,1.0001670761446226e-06,0.9754160359365335,0.2042120371138877,u_t_hat = (+0.083880)*u + (-0.171119)*u_x + (+0.005884)*u_xx + (-0.073032)*u^2 + (-0.046305)*u*u_x + (+0.002289)*u*u_xx + (-0.006735)*u_x^2 + (+0.000733)*u_x*u_xx + (-0.000018)*u_xx^2,1e-12,0.0838801718194141,-0.17111934132235437,0.005884215893235418,-0.07303223998671882,-0.046304749042447975,0.002289231590481287,-0.0067348384327416055,0.0007327172666353067,-1.7919053833675655e-05,0.04789883407926081,0.3021736108910366,0.9969555130557942,0.9999999999577875,9.188278923814073e-06
200,0.5813255906105042,1.1653249263763428,1.1639881134033203,0.5,4.473159932554802,66.73606765024249,33.368033825121245,33.46969793910223,7.459611176044719,-0.04426883329235799,0.8844774530586628,13.401576042175293,1106.818359375,1.2409563734038893e-06,0.9764203865672665,0.20596086168620523,u_t_hat = (+0.084553)*u + (-0.173235)*u_x + (+0.005554)*u_xx + (-0.072187)*u^2 + (-0.045658)*u*u_x + (+0.002258)*u*u_xx + (-0.006623)*u_x^2 + (+0.000721)*u_x*u_xx + (-0.000018)*u_xx^2,1e-12,0.08455294861988194,-0.17323455272147495,0.005553677906182151,-0.07218712262204913,-0.04565823808469562,0.0022578468251767355,-0.006623173381362849,0.0007210327615984927,-1.7634587161394027e-05,0.01673484530925228,0.08951340619941339,0.9910465531649797,0.9999999996593235,2.6104349039215227e-05
500,0.4948112666606903,0.4472291171550751,0.7184258103370667,0.5,3.84609933972418,23.74416524082918,11.87208262041459,11.60200838785189,3.086785226214668,-0.23140170208372413,0.7381267957572549,4.2263994216918945,130.3802032470703,1.181984081228584e-06,0.9772141623806435,0.2083574431798888,u_t_hat = (+0.086040)*u + (-0.175530)*u_x + (+0.005220)*u_xx + (-0.071766)*u^2 + (-0.045371)*u*u_x + (+0.002243)*u*u_xx + (-0.006577)*u_x^2 + (+0.000716)*u_x*u_xx + (-0.000017)*u_xx^2,1e-12,0.08603976307845182,-0.17553000763668508,0.005220455493694033,-0.07176629580003659,-0.045371140131921076,0.002242528358003621,-0.006576989651459921,0.0007158712077175091,-1.7497813761919383e-05,0.005801007541430997,0.09471476231243717,0.9465675987511974,0.9999999971900838,7.496730951158311e-05
1000,0.3337116539478302,0.2790808379650116,0.4732520580291748,0.5,3.0987992773072683,8.839397888818583,4.419698944409292,3.5627054846992827,1.426261770736513,-0.6003110379565336,0.4738585392966455,1.3808350563049316,11.312032699584961,2.0158190746537453e-06,0.9787726024013925,0.21209326356167799,u_t_hat = (+0.088360)*u + (-0.179280)*u_x + (+0.004804)*u_xx + (-0.070626)*u^2 + (-0.044604)*u*u_x + (+0.002201)*u*u_xx + (-0.006454)*u_x^2 + (+0.000702)*u_x*u_xx + (-0.000017)*u_xx^2,1e-12,0.0883598060715827,-0.17927950168781093,0.004803846305597155,-0.07062550264579501,-0.0446040968916357,0.002201041444648662,-0.006454297951031718,0.0007020904453954961,-1.7127738826935196e-05,,,,,
